Format Version,1.21,Take Name,Take 2024-08-16 12.32.59 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.32.59.138 AM,Total Frames in Take,1941,Total Exported Frames,1941,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
751,15.020000,0.125175,0.819863,0.109536,-0.547867,0.288466,0.052381,0.168636,0.001002,0.309669,0.038036,0.213949,0.845574,0.322793,0.058949,0.159665,0.718947,0.253584,0.058137,0.207025,0.784881,0.232916,0.068373,0.151282,0.784969,0.323369,0.038410,0.111258,0.612753,0.310079,0.037540,0.213810,0.323047,0.059589,0.160998,0.253776,0.058377,0.206841,0.232608,0.067805,0.152234,0.324550,0.038665,0.110304,0.008912,0.017199,-0.194589,0.159014,0.018139,-0.188281,,,,0.455815,0.371619,0.213523,0.358405,0.407409,0.200424,,,,0.000569,0.018519,0.004386,,,,,,,,,,0.419290,0.391014,0.117669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,15.040000,0.126356,0.819363,0.110807,-0.548088,0.287829,0.051673,0.168292,0.000804,0.309021,0.037212,0.213574,0.882729,0.322171,0.058132,0.159298,0.862416,0.252999,0.057510,0.206717,0.795179,0.232319,0.067870,0.151001,0.752064,0.322635,0.037638,0.110871,0.702238,0.309198,0.036934,0.213656,0.322801,0.058010,0.159336,0.252952,0.057837,0.206691,0.231912,0.067344,0.152055,0.323799,0.038073,0.110055,0.008904,0.017194,-0.194588,0.159013,0.018134,-0.188278,,,,0.454971,0.370937,0.213662,0.358040,0.406758,0.200537,,,,0.000564,0.018512,0.004394,,,,,,,,,,0.418936,0.390311,0.117782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,15.060000,0.127078,0.819260,0.111370,-0.547960,0.286826,0.050928,0.168153,0.000841,0.307988,0.036423,0.213434,0.882729,0.321180,0.057325,0.159162,0.862416,0.252004,0.056826,0.206575,0.795179,0.231347,0.067231,0.150859,0.752064,0.321611,0.036836,0.110733,0.702238,0.308157,0.036149,0.213533,0.321800,0.057202,0.159183,0.251932,0.057163,0.206538,0.231131,0.066670,0.151900,0.322878,0.037306,0.109816,0.008899,0.017184,-0.194582,0.159018,0.018145,-0.188283,,,,0.454471,0.369918,0.213747,0.357627,0.405871,0.200563,,,,0.000572,0.018503,0.004397,,,,,,,,,,0.418540,0.389394,0.117853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,15.080000,0.127399,0.819154,0.111522,-0.548015,0.285423,0.050151,0.168132,0.104988,0.306585,0.035633,0.213410,0.832521,0.319779,0.056523,0.159133,1.000000,0.250614,0.056075,0.206563,0.747508,0.229952,0.066491,0.150851,0.749031,0.320184,0.036030,0.110705,0.600607,0.306936,0.035199,0.213448,,,,0.250745,0.056374,0.206433,0.230004,0.066045,0.151622,0.321768,0.036338,0.109596,0.008889,0.017172,-0.194572,0.159021,0.018147,-0.188286,,,,0.454360,0.368546,0.213777,0.357153,0.404848,0.200560,,,,0.000568,0.018487,0.004412,,,,,,,,,,0.418087,0.388236,0.117886,,,,,,,,,,0.415132,0.489234,0.162562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,15.100000,0.130053,0.818050,0.116723,-0.547956,0.284372,0.049150,0.168002,0.001301,0.305399,0.034150,0.213186,0.751642,0.318789,0.055219,0.159026,0.770761,0.249640,0.055210,0.206481,0.771501,0.229067,0.066164,0.150840,0.529525,0.318965,0.035007,0.110479,0.549941,0.305609,0.034100,0.213414,0.319381,0.055137,0.159093,0.249452,0.055381,0.206382,0.227929,0.067485,0.150437,0.320544,0.035164,0.109418,0.008876,0.017148,-0.194559,0.159021,0.018149,-0.188288,,,,0.453341,0.367261,0.213742,0.356654,0.403643,0.200500,,,,0.000571,0.018477,0.004421,,,,,,,,,,0.417552,0.386877,0.117827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,15.120000,0.130789,0.818573,0.112698,-0.547842,0.282894,0.047803,0.168133,0.000994,0.303991,0.033215,0.213418,0.849095,0.317287,0.053918,0.159095,0.829585,0.248159,0.054038,0.206581,0.761884,0.227525,0.064504,0.150868,0.756947,0.317508,0.033341,0.110702,0.559823,0.304151,0.032939,0.213528,0.317964,0.053873,0.159168,0.248058,0.054371,0.206493,0.227293,0.064292,0.151560,0.319191,0.033868,0.109347,0.008869,0.017103,-0.194538,0.159020,0.018144,-0.188286,,,,0.453186,0.365576,0.213512,0.356128,0.402360,0.200294,,,,0.000578,0.018459,0.004428,,,,,,,,,,0.417005,0.385337,0.117617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,15.140000,0.131715,0.818695,0.112139,-0.547553,0.281103,0.046798,0.168626,0.095932,0.302175,0.032281,0.213946,0.849095,0.315504,0.052862,0.159584,0.829585,0.246365,0.053143,0.207053,0.761884,0.225754,0.063515,0.151314,0.756947,0.315718,0.032186,0.111233,0.559823,0.302599,0.031744,0.213728,0.315910,0.053548,0.160879,0.246595,0.053319,0.206676,0.225809,0.063266,0.151668,,,,0.008827,0.017071,-0.194519,0.159023,0.018152,-0.188288,,,,0.452567,0.363949,0.213235,0.355623,0.400967,0.199963,,,,0.000576,0.018451,0.004439,,,,,,,,,,0.416448,0.383665,0.117320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,15.160000,0.129399,0.819396,0.113791,-0.546715,0.279770,0.045690,0.168774,0.001240,0.300731,0.030995,0.214088,0.791882,0.314187,0.051866,0.159868,0.718089,0.244900,0.051780,0.207123,0.738114,0.224442,0.062382,0.151371,0.762292,0.314591,0.031426,0.111418,0.439002,0.301108,0.030424,0.213873,0.314416,0.052199,0.161020,0.245078,0.052181,0.206809,0.224297,0.062205,0.151777,0.316930,0.032413,0.109772,0.009007,0.017316,-0.194536,0.159024,0.018148,-0.188287,,,,0.451923,0.362271,0.212919,0.355260,0.399409,0.199773,,,,0.000581,0.018444,0.004439,,,,,,,,,,0.415811,0.381970,0.117013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,15.180000,0.137034,0.816669,0.112384,-0.549220,0.278208,0.043998,0.168545,0.094978,0.299422,0.029493,0.213802,0.735213,0.312607,0.049706,0.159267,0.770731,0.243763,0.050834,0.207152,0.818819,0.222909,0.061143,0.151492,0.646481,0.312337,0.028812,0.111011,1.000000,0.299638,0.029184,0.214035,0.313025,0.049717,0.158725,0.243721,0.051038,0.206992,0.222226,0.062442,0.150585,,,,0.008828,0.017127,-0.194561,0.159023,0.018150,-0.188286,,,,0.451234,0.360634,0.212607,0.354646,0.397979,0.199498,,,,0.000581,0.018442,0.004441,,,,,,,,,,0.415089,0.380333,0.116702,,,,,,,,,,0.412558,0.489593,0.163973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,15.200000,0.132364,0.819844,0.119033,-0.544213,0.277249,0.043414,0.168878,0.001451,0.297806,0.028281,0.214233,0.719458,0.311779,0.049250,0.160182,0.680846,0.242246,0.049714,0.207071,0.744305,0.222202,0.060797,0.151263,0.618190,0.312214,0.029029,0.111640,0.423716,0.298308,0.027929,0.214198,0.311677,0.049486,0.161264,0.242436,0.049888,0.207169,0.221192,0.061263,0.151164,0.314081,0.029643,0.110114,0.008884,0.017308,-0.194677,0.159024,0.018151,-0.188287,,,,0.450485,0.359122,0.212299,0.353950,0.396643,0.199211,,,,0.000583,0.018438,0.004447,,,,,,,,,,0.414342,0.378763,0.116402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,15.220000,0.136079,0.817722,0.114120,-0.547530,0.275759,0.041896,0.169335,0.094203,0.296759,0.027238,0.214643,0.719458,0.310203,0.047619,0.160235,0.680846,0.241140,0.048625,0.207805,0.744305,0.220547,0.059120,0.152083,0.618190,0.310147,0.026879,0.111911,0.423716,0.297183,0.026759,0.214446,0.310561,0.048235,0.161468,0.241308,0.048766,0.207380,0.220106,0.060047,0.151360,,,,0.008871,0.017525,-0.194821,0.159023,0.018147,-0.188284,,,,0.449707,0.357795,0.212040,0.353212,0.395408,0.198864,,,,0.000585,0.018438,0.004443,,,,,,,,,,0.413604,0.377331,0.116095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,15.240000,0.137073,0.817767,0.113522,-0.547340,0.274811,0.040797,0.169557,0.093881,0.295797,0.026215,0.214896,0.768574,0.309260,0.046466,0.160443,0.775075,0.240200,0.047642,0.208013,0.843168,0.219615,0.058040,0.152269,0.758718,0.309182,0.025623,0.112164,1.000000,0.296245,0.025714,0.214717,0.309600,0.047094,0.161685,0.240389,0.047785,0.207589,0.219200,0.058905,0.151594,,,,0.008991,0.017764,-0.194963,0.159020,0.018144,-0.188283,,,,0.448921,0.356672,0.211789,0.352460,0.394322,0.198570,,,,0.000582,0.018432,0.004451,,,,,,,,,,0.412839,0.376069,0.115835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,15.260000,0.133865,0.818761,0.114783,-0.546385,0.274252,0.040011,0.169720,0.001427,0.295127,0.025280,0.215062,0.719369,0.308712,0.045861,0.160764,0.687149,0.239471,0.046524,0.208081,0.744073,0.219054,0.057125,0.152314,0.630490,0.308895,0.025264,0.112379,0.435720,0.295540,0.024736,0.214886,0.308848,0.046159,0.161874,0.239636,0.046861,0.207803,0.218418,0.057914,0.151802,0.311227,0.026088,0.110857,0.009208,0.017980,-0.194943,0.159023,0.018145,-0.188283,,,,0.448188,0.355738,0.211561,0.351717,0.393366,0.198346,,,,0.000584,0.018436,0.004443,,,,,,,,,,0.412043,0.375034,0.115620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,15.280000,0.139451,0.816091,0.113037,-0.549337,0.273193,0.038902,0.169622,0.140839,0.294392,0.024361,0.214875,0.870337,0.307608,0.044433,0.160296,1.000000,0.238828,0.045958,0.208260,0.912553,0.217957,0.056288,0.152610,0.900747,0.307181,0.023471,0.112069,1.000000,0.294850,0.024036,0.215054,,,,0.239000,0.046053,0.207961,0.218012,0.056514,0.152627,,,,0.008997,0.017775,-0.194972,0.159031,0.018151,-0.188287,,,,0.447501,0.354980,0.211356,0.351036,0.392592,0.198166,,,,0.000585,0.018438,0.004444,,,,,,,,,,0.411315,0.374202,0.115417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,15.300000,0.139368,0.815982,0.112871,-0.549555,0.272657,0.038274,0.169729,0.140585,0.293883,0.023744,0.214973,0.870337,0.307065,0.043815,0.160385,1.000000,0.238308,0.045322,0.208384,0.912553,0.217406,0.055640,0.152744,0.900747,0.306621,0.022849,0.112161,1.000000,0.294358,0.023406,0.215154,,,,0.238488,0.045420,0.208124,0.217448,0.055859,0.152750,,,,0.008987,0.017751,-0.194961,0.159027,0.018152,-0.188285,,,,0.446905,0.354398,0.211167,0.350423,0.391973,0.198023,,,,0.000581,0.018433,0.004446,,,,,,,,,,0.410645,0.373556,0.115246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,15.320000,0.136796,0.816250,0.110042,-0.550376,0.272463,0.037709,0.170391,0.093018,0.293855,0.023413,0.215631,0.865235,0.306817,0.043495,0.160994,1.000000,0.238111,0.044560,0.209077,0.917846,0.217062,0.054628,0.153447,0.903352,0.306471,0.022447,0.112804,1.000000,0.293987,0.022889,0.215210,0.307236,0.044211,0.162139,0.238129,0.044871,0.208260,0.216804,0.054987,0.153437,,,,0.008972,0.017755,-0.194956,0.159019,0.018142,-0.188280,,,,0.446399,0.353945,0.211014,0.349892,0.391477,0.197960,,,,0.000584,0.018436,0.004446,,,,,,,,,,0.410020,0.373074,0.115121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,15.340000,0.133959,0.817961,0.113989,-0.547724,0.272229,0.037579,0.170052,0.001265,0.293265,0.022904,0.215338,0.761352,0.306655,0.043449,0.160977,0.715020,0.237570,0.044098,0.208522,0.767171,0.216960,0.054634,0.152814,0.731242,0.306695,0.022811,0.112610,0.443792,0.293790,0.022310,0.215183,0.306858,0.043750,0.162105,0.237792,0.044396,0.208298,0.216638,0.054826,0.152924,0.309151,0.023615,0.111135,0.008971,0.017760,-0.194965,0.159018,0.018138,-0.188277,,,,0.445910,0.353589,0.210985,0.349389,0.391090,0.197973,,,,0.000584,0.018434,0.004444,,,,,,,,,,0.409497,0.372711,0.115114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,15.360000,0.138793,0.815876,0.112451,-0.549943,0.271617,0.036944,0.169799,0.140069,0.292898,0.022441,0.215026,0.825448,0.306010,0.042536,0.160430,1.000000,0.237287,0.043939,0.208480,0.891950,0.216329,0.054230,0.152856,0.883948,0.305561,0.021573,0.112204,1.000000,0.293525,0.021953,0.215160,,,,0.237476,0.044043,0.208202,0.216351,0.054435,0.152874,,,,0.009218,0.017994,-0.194946,0.159017,0.018137,-0.188278,,,,0.445425,0.353313,0.211123,0.348710,0.390874,0.197966,,,,0.000584,0.018433,0.004444,,,,,,,,,,0.409031,0.372448,0.115247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,15.380000,0.136381,0.817222,0.112954,-0.548444,0.271546,0.036721,0.169902,0.092656,0.292667,0.022167,0.215186,0.825448,0.305962,0.042457,0.160707,1.000000,0.237014,0.043492,0.208443,0.891950,0.216277,0.053866,0.152751,0.883948,0.305807,0.021625,0.112423,1.000000,0.293334,0.021511,0.215003,0.306380,0.043086,0.161983,0.237246,0.043617,0.208090,0.216122,0.054106,0.152731,,,,0.008992,0.017772,-0.194972,0.159022,0.018146,-0.188281,,,,0.444955,0.353049,0.211389,0.348208,0.390535,0.198242,,,,0.000586,0.018434,0.004446,,,,,,,,,,0.408560,0.372266,0.115510,,,,,,,,,,0.410505,0.490112,0.163341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,15.400000,0.136049,0.817004,0.113830,-0.548669,0.271329,0.036395,0.169668,0.092414,0.292458,0.021745,0.214918,0.798738,0.305746,0.042133,0.160474,0.805580,0.236812,0.043107,0.208232,0.864799,0.216063,0.053596,0.152566,0.868502,0.305567,0.021394,0.112149,1.000000,0.292617,0.021497,0.214976,0.306243,0.042846,0.161916,0.237085,0.043245,0.207953,0.215948,0.053781,0.152604,,,,0.008977,0.017755,-0.194956,0.159023,0.018142,-0.188277,,,,0.444545,0.352788,0.211740,0.347779,0.390224,0.198609,,,,0.000585,0.018436,0.004446,,,,,,,,,,0.408170,0.372103,0.115869,,,,,,,,,,0.410663,0.490093,0.163350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,15.420000,0.132115,0.818616,0.115202,-0.546939,0.271530,0.036243,0.169688,0.001484,0.292466,0.021438,0.214977,0.708128,0.305971,0.042204,0.160729,0.680108,0.236755,0.042563,0.208086,0.730802,0.216280,0.053268,0.152360,0.604276,0.306178,0.021742,0.112287,0.422276,0.292920,0.020879,0.214790,0.306095,0.042516,0.161838,0.236920,0.042891,0.207865,0.215564,0.054104,0.151800,0.308491,0.022524,0.110733,0.008978,0.017755,-0.194956,0.159020,0.018142,-0.188278,,,,0.443827,0.352686,0.212204,0.347472,0.389925,0.198962,,,,0.000586,0.018434,0.004445,,,,,,,,,,0.407942,0.371920,0.116266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,15.440000,0.131932,0.818675,0.115454,-0.546842,0.271418,0.035971,0.169712,0.001488,0.292340,0.021141,0.215000,0.707644,0.305862,0.041938,0.160768,0.678464,0.236630,0.042268,0.208102,0.730607,0.216173,0.053005,0.152375,0.601847,0.306086,0.021503,0.112314,0.421740,0.292777,0.020581,0.214816,0.305988,0.042262,0.161885,0.236795,0.042609,0.207872,0.215449,0.053856,0.151795,0.308393,0.022293,0.110759,0.008983,0.017753,-0.194962,0.159167,0.018380,-0.188430,,,,0.444094,0.352204,0.212532,0.347334,0.389617,0.199342,,,,0.000583,0.018432,0.004443,,,,,,,,,,0.407836,0.371696,0.116662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,15.460000,0.136760,0.816326,0.114168,-0.549430,0.270976,0.035411,0.169614,0.139514,0.292175,0.020722,0.214819,0.707644,0.305382,0.041097,0.160350,0.678464,0.236548,0.042172,0.208250,0.730607,0.215701,0.052700,0.152628,0.601847,0.305072,0.020365,0.112023,0.421740,0.292693,0.020233,0.214847,,,,0.236711,0.042305,0.207994,0.215349,0.053616,0.151905,,,,0.008987,0.017767,-0.194961,0.159165,0.018384,-0.188427,,,,0.444110,0.351840,0.212887,0.347363,0.389308,0.199747,,,,0.000585,0.018439,0.004444,,,,,,,,,,0.407850,0.371438,0.117028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,15.480000,0.135072,0.817365,0.114493,-0.548234,0.271078,0.035457,0.169927,0.092539,0.292151,0.020737,0.215181,0.735404,0.305503,0.041243,0.160797,1.000000,0.236496,0.042064,0.208452,0.833117,0.215822,0.052644,0.152776,0.714779,0.305415,0.020599,0.112432,1.000000,0.292766,0.020030,0.214897,0.305828,0.041888,0.162002,0.236670,0.042232,0.208070,0.215307,0.053575,0.152044,,,,0.009002,0.017776,-0.194967,0.159158,0.018370,-0.188421,,,,0.444280,0.351620,0.213198,0.347544,0.389165,0.200157,,,,0.000585,0.018437,0.004441,,,,,,,,,,0.407964,0.371349,0.117386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,15.500000,0.136718,0.816147,0.114892,-0.549556,0.270975,0.035434,0.169756,0.139590,0.292172,0.020670,0.214937,0.705724,0.305384,0.041106,0.160493,1.000000,0.236560,0.042169,0.208407,0.818780,0.215710,0.052786,0.152803,0.707590,0.305049,0.020437,0.112139,1.000000,0.292773,0.020077,0.214908,,,,0.236697,0.042325,0.208098,0.215360,0.053758,0.152059,,,,0.008981,0.017756,-0.194960,0.159160,0.018372,-0.188419,,,,0.444446,0.351626,0.213627,0.347745,0.389222,0.200560,,,,0.000587,0.018436,0.004446,,,,,,,,,,0.408194,0.371448,0.117797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,15.520000,0.134586,0.817625,0.115556,-0.547744,0.271247,0.035686,0.169986,0.092604,0.292247,0.020863,0.215240,0.728826,0.305689,0.041476,0.160918,0.769134,0.236612,0.042227,0.208473,0.815524,0.216025,0.052931,0.152788,0.708994,0.305664,0.020933,0.112510,1.000000,0.292802,0.020180,0.214943,0.306012,0.042136,0.162114,0.236768,0.042408,0.208071,0.215493,0.053953,0.151984,,,,0.008981,0.017765,-0.194963,0.159158,0.018374,-0.188421,,,,0.444607,0.351647,0.214098,0.347924,0.389279,0.200948,,,,0.000587,0.018436,0.004444,,,,,,,,,,0.408472,0.371565,0.118244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,15.540000,0.131784,0.819759,0.120621,-0.544132,0.271750,0.036040,0.169853,0.001513,0.292268,0.020743,0.215171,0.695673,0.306290,0.041875,0.161196,0.677473,0.236729,0.042244,0.208046,0.721379,0.216727,0.053524,0.152261,0.592245,0.306738,0.021811,0.112590,0.422110,0.292937,0.020143,0.215028,0.306171,0.042179,0.162243,0.236914,0.042477,0.208166,0.215644,0.054013,0.152106,0.308569,0.022389,0.111031,0.008986,0.017760,-0.194959,0.159159,0.018372,-0.188420,,,,0.444813,0.351613,0.214452,0.348139,0.389274,0.201308,,,,0.000588,0.018438,0.004442,,,,,,,,,,0.408697,0.371599,0.118618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,15.560000,0.134484,0.817467,0.116034,-0.547904,0.271451,0.035709,0.170291,0.092711,0.292459,0.020834,0.215525,0.695673,0.305892,0.041495,0.161219,0.677473,0.236829,0.042225,0.208794,0.721379,0.216230,0.052990,0.153126,0.592245,0.305847,0.020999,0.112792,0.422110,0.292850,0.020298,0.215266,0.306236,0.042156,0.162456,0.237000,0.042400,0.208428,0.215721,0.054024,0.152312,,,,0.008986,0.017762,-0.194962,0.159159,0.018367,-0.188419,,,,0.445063,0.351488,0.214722,0.348405,0.389206,0.201606,,,,0.000581,0.018432,0.004449,,,,,,,,,,0.408948,0.371522,0.118890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,15.580000,0.134729,0.817400,0.116157,-0.547917,0.271412,0.035650,0.170452,0.092727,0.292416,0.020766,0.215684,0.762394,0.305855,0.041418,0.161376,0.766920,0.236798,0.042188,0.208959,0.834390,0.216198,0.052962,0.153293,0.722417,0.305792,0.020919,0.112950,1.000000,0.292781,0.020241,0.215421,0.306221,0.042101,0.162627,0.236963,0.042377,0.208562,0.215702,0.054003,0.152477,,,,0.008985,0.017763,-0.194964,0.159158,0.018367,-0.188417,,,,0.445330,0.351257,0.214967,0.348710,0.389072,0.201855,,,,0.000588,0.018431,0.004444,,,,,,,,,,0.409230,0.371353,0.119141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,15.600000,0.136772,0.816173,0.116741,-0.549114,0.271474,0.035389,0.170315,0.092677,0.292582,0.020450,0.215481,0.804029,0.305907,0.041011,0.161110,0.805389,0.237027,0.042091,0.208943,0.838997,0.216269,0.052911,0.153343,0.677892,0.305587,0.020480,0.112698,1.000000,0.292865,0.020021,0.215446,0.306680,0.040985,0.161133,0.236933,0.042335,0.208689,0.215662,0.053967,0.152626,,,,0.008987,0.017763,-0.194956,0.159162,0.018371,-0.188421,,,,0.445587,0.351027,0.215176,0.348990,0.388932,0.202161,,,,0.000588,0.018433,0.004446,,,,,,,,,,0.409432,0.371227,0.119379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,15.620000,0.137051,0.817249,0.120576,-0.546609,0.271614,0.035580,0.170104,0.092656,0.292365,0.020311,0.215325,0.825982,0.306132,0.041077,0.161143,0.805790,0.236959,0.042261,0.208549,0.851824,0.216604,0.053461,0.152877,0.689162,0.306013,0.020790,0.112627,1.000000,0.292757,0.020136,0.215499,0.306689,0.041000,0.161173,0.236940,0.042329,0.208730,0.215684,0.054012,0.152679,,,,0.008981,0.017757,-0.194955,0.159031,0.019095,-0.188783,,,,0.445723,0.350945,0.215409,0.349133,0.388898,0.202433,,,,0.000586,0.018431,0.004448,,,,,,,,,,0.409563,0.371228,0.119628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,15.640000,0.136993,0.817321,0.120870,-0.546453,0.271650,0.035599,0.170079,0.092662,0.292378,0.020303,0.215301,0.825982,0.306173,0.041092,0.161136,0.805790,0.236980,0.042269,0.208513,0.851824,0.216652,0.053502,0.152837,0.689162,0.306070,0.020829,0.112610,1.000000,0.292767,0.020122,0.215466,0.306732,0.041016,0.161164,0.236958,0.042342,0.208687,0.215727,0.054067,0.152626,,,,0.008986,0.017765,-0.194962,0.159046,0.019106,-0.188789,,,,0.445728,0.350945,0.215708,0.349154,0.388901,0.202684,,,,0.000585,0.018435,0.004443,,,,,,,,,,0.409633,0.371293,0.119910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
