Format Version,1.21,Take Name,Take 2024-08-16 12.00.25 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.00.25.770 AM,Total Frames in Take,2913,Total Exported Frames,2913,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1302,26.040000,-0.000769,-0.018204,0.001150,0.999833,0.119781,0.017265,0.155105,0.000151,0.154145,0.012550,0.116304,0.979875,0.100256,0.034170,0.129907,0.947739,0.167990,0.013125,0.174660,0.979244,0.123362,0.013669,0.215246,0.944435,0.053152,0.012808,0.139409,0.959572,0.154153,0.012455,0.116377,0.100112,0.034244,0.129753,0.167920,0.013266,0.174622,0.123522,0.013451,0.215387,0.053071,0.013133,0.139224,0.000566,0.018382,0.004416,0.009217,0.018340,-0.195410,0.159276,0.018581,-0.188603,0.149772,0.376437,0.197590,0.126833,0.375782,0.096453,0.049762,0.376798,0.167296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,26.060000,-0.000964,-0.017915,0.000765,0.999839,0.119786,0.017287,0.155136,0.000125,0.154123,0.012532,0.116316,0.979875,0.100259,0.034198,0.129943,0.947739,0.168003,0.013118,0.174665,0.979244,0.123398,0.013711,0.215276,0.944435,0.053144,0.012876,0.139480,0.959572,0.154136,0.012441,0.116405,0.100112,0.034249,0.129757,0.167927,0.013261,0.174617,0.123524,0.013446,0.215381,0.053141,0.013038,0.139509,0.000569,0.018380,0.004418,0.009317,0.018409,-0.195406,0.159276,0.018579,-0.188604,0.149766,0.376444,0.197600,0.126831,0.375781,0.096455,0.049760,0.376798,0.167293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,26.080000,-0.000812,-0.018177,0.001112,0.999834,0.119772,0.017262,0.155117,0.000151,0.154133,0.012542,0.116314,0.981788,0.100247,0.034167,0.129918,0.946497,0.167982,0.013121,0.174670,0.976330,0.123356,0.013671,0.215258,0.944206,0.053142,0.012809,0.139424,0.961969,0.154125,0.012435,0.116409,0.100104,0.034253,0.129745,0.167927,0.013260,0.174632,0.123519,0.013440,0.215386,0.053070,0.013126,0.139237,0.000567,0.018381,0.004416,0.009171,0.018271,-0.195372,0.159270,0.018578,-0.188602,0.149760,0.376445,0.197604,0.126824,0.375785,0.096457,0.049756,0.376791,0.167296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,26.100000,-0.000762,-0.018186,0.001144,0.999834,0.119770,0.017263,0.155113,0.000151,0.154132,0.012549,0.116310,0.980946,0.100244,0.034169,0.129915,0.947903,0.167980,0.013123,0.174666,0.977167,0.123353,0.013666,0.215253,0.943531,0.053140,0.012807,0.139418,0.961838,0.154126,0.012441,0.116412,0.100105,0.034246,0.129747,0.167915,0.013264,0.174621,0.123521,0.013439,0.215389,0.053068,0.013128,0.139231,0.000569,0.018379,0.004418,0.009320,0.018106,-0.195091,0.159272,0.018574,-0.188601,0.149762,0.376438,0.197597,0.126825,0.375783,0.096459,0.049754,0.376797,0.167298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,26.120000,-0.000759,-0.018169,0.001145,0.999834,0.119774,0.017266,0.155110,0.000149,0.154135,0.012552,0.116306,0.981121,0.100248,0.034172,0.129914,0.948794,0.167985,0.013126,0.174662,0.977398,0.123359,0.013669,0.215251,0.944779,0.053145,0.012810,0.139418,0.961507,0.154133,0.012448,0.116401,0.100112,0.034250,0.129746,0.167922,0.013263,0.174618,0.123522,0.013446,0.215385,0.053066,0.013128,0.139235,0.000570,0.018378,0.004418,0.009181,0.018276,-0.195375,0.159278,0.018577,-0.188603,0.149768,0.376442,0.197594,0.126829,0.375788,0.096449,0.049763,0.376791,0.167295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,26.140000,-0.000779,-0.018150,0.001148,0.999834,0.119774,0.017266,0.155112,0.000149,0.154133,0.012551,0.116307,0.981121,0.100246,0.034171,0.129916,0.948794,0.167985,0.013127,0.174662,0.977398,0.123361,0.013672,0.215253,0.944779,0.053143,0.012810,0.139423,0.961507,0.154132,0.012446,0.116403,0.100104,0.034252,0.129746,0.167919,0.013264,0.174619,0.123524,0.013446,0.215385,0.053074,0.013123,0.139245,0.000568,0.018381,0.004417,0.009217,0.018336,-0.195403,0.159273,0.018578,-0.188603,0.149767,0.376436,0.197595,0.126835,0.375786,0.096456,0.049760,0.376797,0.167293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,26.160000,-0.000816,-0.018157,0.001125,0.999834,0.119773,0.017268,0.155110,0.000144,0.154132,0.012549,0.116306,0.980869,0.100246,0.034172,0.129912,0.947385,0.167984,0.013128,0.174661,0.977636,0.123359,0.013678,0.215251,0.944950,0.053142,0.012814,0.139420,0.962901,0.154125,0.012442,0.116400,0.100113,0.034251,0.129747,0.167921,0.013272,0.174615,0.123517,0.013449,0.215385,0.053070,0.013125,0.139240,0.000570,0.018380,0.004419,0.009273,0.018393,-0.195303,0.159274,0.018579,-0.188602,0.149762,0.376441,0.197595,0.126831,0.375785,0.096454,0.049758,0.376797,0.167290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,26.180000,-0.000754,-0.018156,0.001121,0.999834,0.119771,0.017267,0.155109,0.000147,0.154131,0.012552,0.116304,0.981791,0.100245,0.034174,0.129913,0.948293,0.167982,0.013124,0.174659,0.977749,0.123358,0.013669,0.215249,0.945268,0.053141,0.012815,0.139419,0.962849,0.154126,0.012447,0.116399,0.100106,0.034252,0.129746,0.167921,0.013264,0.174618,0.123521,0.013443,0.215383,0.053070,0.013124,0.139243,0.000567,0.018381,0.004416,0.009178,0.018277,-0.195374,0.159273,0.018579,-0.188604,0.149763,0.376442,0.197597,0.126824,0.375782,0.096461,0.049753,0.376796,0.167300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,26.200000,-0.000987,-0.017984,0.000736,0.999838,0.119799,0.017292,0.155133,0.000151,0.154142,0.012533,0.116318,0.973694,0.100277,0.034203,0.129936,0.944299,0.168013,0.013121,0.174669,0.966926,0.123403,0.013719,0.215274,0.966349,0.053160,0.012885,0.139468,0.960041,0.154111,0.012436,0.116406,0.100106,0.034253,0.129748,0.167917,0.013269,0.174622,0.123516,0.013454,0.215387,0.053267,0.013005,0.139526,0.000565,0.018380,0.004419,0.009214,0.018334,-0.195398,0.159269,0.018576,-0.188600,0.149762,0.376439,0.197596,0.126832,0.375782,0.096458,0.049755,0.376797,0.167297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,26.220000,-0.000992,-0.017925,0.000801,0.999839,0.119785,0.017291,0.155138,0.000122,0.154123,0.012535,0.116319,0.973694,0.100258,0.034199,0.129943,0.944299,0.168002,0.013126,0.174668,0.966926,0.123396,0.013719,0.215278,0.966349,0.053144,0.012874,0.139480,0.960041,0.154132,0.012449,0.116400,0.100110,0.034246,0.129751,0.167931,0.013273,0.174630,0.123518,0.013445,0.215381,0.053144,0.013036,0.139518,0.000570,0.018379,0.004419,0.009272,0.018388,-0.195303,0.159274,0.018577,-0.188603,0.149767,0.376440,0.197591,0.126828,0.375788,0.096454,0.049762,0.376793,0.167294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,26.240000,-0.000970,-0.017920,0.000785,0.999839,0.119781,0.017294,0.155132,0.000125,0.154120,0.012539,0.116312,0.982822,0.100255,0.034204,0.129938,0.949826,0.167999,0.013127,0.174661,0.975600,0.123394,0.013719,0.215272,0.961841,0.053141,0.012880,0.139475,0.977924,0.154131,0.012451,0.116400,0.100107,0.034256,0.129740,0.167919,0.013273,0.174613,0.123517,0.013449,0.215382,0.053144,0.013036,0.139519,0.000567,0.018380,0.004415,0.009220,0.018334,-0.195406,0.159271,0.018579,-0.188603,0.149764,0.376443,0.197597,0.126831,0.375784,0.096458,0.049760,0.376795,0.167294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,26.260000,-0.000841,-0.018162,0.001161,0.999834,0.119775,0.017268,0.155114,0.000145,0.154135,0.012549,0.116311,0.982646,0.100247,0.034169,0.129915,0.948799,0.167986,0.013133,0.174666,0.978407,0.123361,0.013682,0.215256,0.946075,0.053145,0.012808,0.139424,0.962628,0.154129,0.012446,0.116401,0.100109,0.034245,0.129753,0.167924,0.013274,0.174626,0.123520,0.013459,0.215390,0.053074,0.013120,0.139244,0.000565,0.018380,0.004419,0.009219,0.018337,-0.195404,0.159271,0.018581,-0.188601,0.149759,0.376444,0.197595,0.126837,0.375770,0.096470,0.049757,0.376791,0.167290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,26.280000,-0.000975,-0.017912,0.000804,0.999839,0.119780,0.017291,0.155137,0.000124,0.154117,0.012537,0.116317,0.982381,0.100252,0.034200,0.129944,0.949504,0.167998,0.013126,0.174666,0.974930,0.123393,0.013717,0.215278,0.960974,0.053139,0.012875,0.139481,0.977033,0.154128,0.012448,0.116404,0.100105,0.034252,0.129749,0.167921,0.013270,0.174622,0.123519,0.013457,0.215394,0.053139,0.013031,0.139521,0.000570,0.018378,0.004417,0.009217,0.018338,-0.195404,0.159273,0.018577,-0.188598,0.149760,0.376445,0.197601,0.126827,0.375783,0.096457,0.049755,0.376791,0.167296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,26.300000,-0.000792,-0.018183,0.001178,0.999834,0.119772,0.017269,0.155112,0.000147,0.154134,0.012555,0.116309,0.982381,0.100245,0.034172,0.129914,0.949504,0.167982,0.013134,0.174666,0.974930,0.123356,0.013677,0.215253,0.960974,0.053143,0.012809,0.139419,0.977033,0.154129,0.012448,0.116406,0.100106,0.034249,0.129747,0.167918,0.013275,0.174621,0.123516,0.013447,0.215387,0.053074,0.013128,0.139236,0.000567,0.018379,0.004416,0.009177,0.018277,-0.195373,0.159268,0.018577,-0.188599,0.149761,0.376438,0.197591,0.126839,0.375767,0.096480,0.049758,0.376790,0.167293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,26.320000,-0.001021,-0.017879,0.000763,0.999839,0.119782,0.017293,0.155142,0.000120,0.154116,0.012533,0.116320,0.981702,0.100254,0.034201,0.129948,0.948095,0.168000,0.013125,0.174668,0.978098,0.123399,0.013724,0.215282,0.945261,0.053139,0.012881,0.139491,0.962688,0.154134,0.012447,0.116403,0.100113,0.034249,0.129752,0.167937,0.013275,0.174631,0.123519,0.013443,0.215380,0.053116,0.013034,0.139544,0.000568,0.018384,0.004415,0.009178,0.018280,-0.195376,0.159272,0.018581,-0.188604,0.149765,0.376438,0.197596,0.126829,0.375790,0.096457,0.049758,0.376799,0.167293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,26.340000,-0.000960,-0.017901,0.000799,0.999839,0.119784,0.017290,0.155135,0.000124,0.154120,0.012537,0.116314,0.982126,0.100256,0.034200,0.129942,0.950610,0.168002,0.013124,0.174662,0.974987,0.123398,0.013714,0.215275,0.960999,0.053142,0.012875,0.139480,0.976801,0.154131,0.012448,0.116398,0.100110,0.034250,0.129753,0.167921,0.013272,0.174618,0.123524,0.013445,0.215384,0.053142,0.013036,0.139515,0.000566,0.018381,0.004418,0.009218,0.018337,-0.195410,0.159273,0.018581,-0.188603,0.149769,0.376441,0.197593,0.126834,0.375785,0.096452,0.049761,0.376793,0.167291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,26.360000,-0.000789,-0.018187,0.001148,0.999834,0.119772,0.017267,0.155114,0.000147,0.154134,0.012551,0.116311,0.981740,0.100246,0.034172,0.129916,0.949174,0.167982,0.013129,0.174667,0.977716,0.123355,0.013674,0.215255,0.945064,0.053143,0.012810,0.139420,0.962159,0.154125,0.012442,0.116410,0.100110,0.034251,0.129753,0.167922,0.013270,0.174622,0.123516,0.013449,0.215389,0.053070,0.013127,0.139230,0.000570,0.018380,0.004417,0.009323,0.018108,-0.195100,0.159272,0.018579,-0.188601,0.149762,0.376448,0.197600,0.126828,0.375783,0.096462,0.049759,0.376796,0.167296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,26.380000,-0.000809,-0.018151,0.001157,0.999834,0.119772,0.017265,0.155113,0.000146,0.154132,0.012548,0.116308,0.981740,0.100245,0.034168,0.129915,0.949174,0.167984,0.013128,0.174663,0.977716,0.123360,0.013674,0.215254,0.945064,0.053142,0.012806,0.139424,0.962159,0.154128,0.012441,0.116403,0.100107,0.034243,0.129756,0.167917,0.013265,0.174619,0.123523,0.013450,0.215383,0.053073,0.013116,0.139243,0.000568,0.018376,0.004421,0.009392,0.018168,-0.195009,0.159271,0.018580,-0.188602,0.149769,0.376437,0.197592,0.126827,0.375784,0.096460,0.049756,0.376791,0.167296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,26.400000,-0.001014,-0.017927,0.000841,0.999839,0.119787,0.017290,0.155139,0.000123,0.154126,0.012535,0.116321,0.981256,0.100258,0.034195,0.129944,0.949339,0.168004,0.013130,0.174670,0.978222,0.123398,0.013721,0.215280,0.945546,0.053146,0.012868,0.139482,0.963191,0.154131,0.012447,0.116407,0.100110,0.034247,0.129748,0.167938,0.013278,0.174630,0.123522,0.013451,0.215389,0.053143,0.013030,0.139515,0.000565,0.018379,0.004420,0.009181,0.018277,-0.195374,0.159273,0.018576,-0.188600,0.149765,0.376444,0.197594,0.126831,0.375786,0.096455,0.049755,0.376790,0.167291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,26.420000,-0.000813,-0.018182,0.001177,0.999834,0.119773,0.017267,0.155111,0.000151,0.154135,0.012552,0.116308,0.981406,0.100246,0.034169,0.129912,0.948325,0.167983,0.013132,0.174664,0.977300,0.123356,0.013677,0.215252,0.944091,0.053144,0.012806,0.139418,0.960679,0.154129,0.012443,0.116404,0.100108,0.034252,0.129748,0.167921,0.013272,0.174620,0.123520,0.013454,0.215388,0.053067,0.013131,0.139220,0.000567,0.018379,0.004420,0.009314,0.018409,-0.195406,0.159274,0.018577,-0.188607,0.149779,0.376421,0.197585,0.126831,0.375787,0.096453,0.049754,0.376791,0.167289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,26.440000,-0.000955,-0.017895,0.000800,0.999839,0.119780,0.017288,0.155133,0.000126,0.154117,0.012536,0.116312,0.981278,0.100252,0.034198,0.129941,0.949655,0.167999,0.013122,0.174660,0.974709,0.123396,0.013712,0.215273,0.960506,0.053139,0.012874,0.139480,0.976504,0.154130,0.012445,0.116400,0.100105,0.034253,0.129747,0.167919,0.013269,0.174613,0.123521,0.013445,0.215385,0.053137,0.013037,0.139513,0.000564,0.018379,0.004417,0.009181,0.018278,-0.195379,0.159272,0.018580,-0.188603,0.149765,0.376446,0.197599,0.126841,0.375774,0.096467,0.049759,0.376794,0.167294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,26.460000,-0.000861,-0.018184,0.001161,0.999834,0.119775,0.017269,0.155118,0.000148,0.154137,0.012548,0.116316,0.981278,0.100249,0.034169,0.129917,0.949655,0.167985,0.013134,0.174672,0.974709,0.123359,0.013685,0.215259,0.960506,0.053146,0.012808,0.139425,0.976504,0.154129,0.012443,0.116407,0.100110,0.034250,0.129750,0.167931,0.013277,0.174636,0.123518,0.013455,0.215389,0.053071,0.013121,0.139244,0.000569,0.018378,0.004419,0.009324,0.018109,-0.195098,0.159274,0.018578,-0.188601,0.149766,0.376439,0.197596,0.126834,0.375782,0.096463,0.049756,0.376788,0.167295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,26.480000,-0.000988,-0.017910,0.000802,0.999839,0.119783,0.017289,0.155137,0.000123,0.154120,0.012535,0.116317,0.982611,0.100255,0.034198,0.129943,0.948156,0.168000,0.013125,0.174666,0.977197,0.123396,0.013717,0.215278,0.945485,0.053142,0.012873,0.139482,0.962119,0.154132,0.012445,0.116404,0.100110,0.034250,0.129749,0.167922,0.013273,0.174623,0.123518,0.013440,0.215378,0.053141,0.013024,0.139531,0.000568,0.018379,0.004420,0.009183,0.018276,-0.195375,0.159272,0.018572,-0.188602,0.149788,0.376543,0.197369,0.126831,0.375781,0.096457,0.049756,0.376795,0.167297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,26.500000,-0.000954,-0.017907,0.000813,0.999839,0.119782,0.017287,0.155133,0.000124,0.154119,0.012536,0.116313,0.982147,0.100254,0.034197,0.129941,0.949910,0.168000,0.013122,0.174661,0.975098,0.123396,0.013711,0.215274,0.961264,0.053141,0.012871,0.139478,0.976059,0.154126,0.012448,0.116399,0.100107,0.034244,0.129748,0.167923,0.013271,0.174617,0.123520,0.013445,0.215386,0.053144,0.013035,0.139512,0.000563,0.018380,0.004417,0.009278,0.018390,-0.195305,0.159276,0.018577,-0.188600,0.149763,0.376440,0.197592,0.126826,0.375790,0.096456,0.049754,0.376791,0.167293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,26.520000,-0.000837,-0.018182,0.001180,0.999834,0.119775,0.017267,0.155116,0.000149,0.154137,0.012550,0.116314,0.982890,0.100248,0.034168,0.129917,0.946883,0.167986,0.013134,0.174670,0.976871,0.123359,0.013680,0.215258,0.945555,0.053146,0.012805,0.139423,0.961354,0.154129,0.012446,0.116404,0.100107,0.034251,0.129746,0.167935,0.013270,0.174634,0.123517,0.013458,0.215391,0.053072,0.013121,0.139237,0.000565,0.018379,0.004415,0.009276,0.018390,-0.195309,0.159271,0.018579,-0.188603,0.149765,0.376438,0.197591,0.126829,0.375784,0.096452,0.049759,0.376792,0.167297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,26.540000,-0.001005,-0.017906,0.000775,0.999839,0.119784,0.017290,0.155135,0.000123,0.154120,0.012532,0.116315,0.982359,0.100256,0.034198,0.129941,0.950422,0.168001,0.013123,0.174663,0.974966,0.123397,0.013719,0.215276,0.960740,0.053142,0.012877,0.139480,0.977285,0.154128,0.012446,0.116400,0.100111,0.034249,0.129746,0.167925,0.013269,0.174622,0.123523,0.013451,0.215383,0.053141,0.013036,0.139517,0.000570,0.018383,0.004417,0.009182,0.018276,-0.195380,0.159272,0.018578,-0.188600,0.149766,0.376442,0.197598,0.126832,0.375786,0.096451,0.049761,0.376801,0.167295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,26.560000,-0.000816,-0.018165,0.001172,0.999834,0.119778,0.017268,0.155117,0.000147,0.154138,0.012552,0.116313,0.982359,0.100250,0.034170,0.129919,0.950422,0.167989,0.013133,0.174669,0.974966,0.123363,0.013678,0.215258,0.960740,0.053148,0.012807,0.139426,0.977285,0.154128,0.012447,0.116403,0.100112,0.034248,0.129753,0.167937,0.013276,0.174634,0.123522,0.013450,0.215388,0.053075,0.013123,0.139242,0.000564,0.018379,0.004415,0.009181,0.018281,-0.195374,0.159273,0.018578,-0.188603,0.149766,0.376440,0.197599,0.126833,0.375785,0.096457,0.049764,0.376797,0.167293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,26.580000,-0.000936,-0.017916,0.000777,0.999839,0.119780,0.017286,0.155135,0.000124,0.154118,0.012533,0.116315,0.982579,0.100254,0.034197,0.129943,0.950541,0.167998,0.013116,0.174664,0.974966,0.123393,0.013707,0.215275,0.960657,0.053139,0.012874,0.139478,0.976279,0.154127,0.012445,0.116398,0.100109,0.034248,0.129752,0.167915,0.013265,0.174622,0.123521,0.013442,0.215387,0.053140,0.013036,0.139512,0.000565,0.018378,0.004419,0.009173,0.018271,-0.195372,0.159274,0.018574,-0.188601,0.149762,0.376447,0.197605,0.126834,0.375783,0.096459,0.049756,0.376794,0.167299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,26.600000,-0.000976,-0.017898,0.000821,0.999839,0.119782,0.017287,0.155137,0.000123,0.154118,0.012534,0.116317,0.982487,0.100253,0.034195,0.129944,0.950604,0.168000,0.013123,0.174665,0.975421,0.123397,0.013713,0.215278,0.961080,0.053140,0.012868,0.139483,0.976866,0.154127,0.012446,0.116402,0.100109,0.034242,0.129753,0.167923,0.013271,0.174619,0.123522,0.013447,0.215391,0.053139,0.013030,0.139518,0.000566,0.018379,0.004415,0.009179,0.018273,-0.195373,0.159272,0.018581,-0.188602,0.149766,0.376439,0.197595,0.126830,0.375781,0.096458,0.049756,0.376791,0.167297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,26.620000,-0.001008,-0.017927,0.000778,0.999839,0.119785,0.017291,0.155141,0.000124,0.154123,0.012533,0.116322,0.983220,0.100259,0.034199,0.129945,0.948082,0.168002,0.013125,0.174671,0.975460,0.123396,0.013721,0.215281,0.960446,0.053144,0.012877,0.139483,0.978103,0.154131,0.012446,0.116402,0.100108,0.034257,0.129744,0.167933,0.013272,0.174638,0.123522,0.013447,0.215388,0.053141,0.013037,0.139520,0.000563,0.018379,0.004416,0.009218,0.018333,-0.195403,0.159273,0.018582,-0.188603,0.149765,0.376442,0.197599,0.126831,0.375784,0.096460,0.049756,0.376795,0.167293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,26.640000,-0.000975,-0.017867,0.000765,0.999840,0.119776,0.017288,0.155139,0.000122,0.154110,0.012532,0.116316,0.983220,0.100247,0.034199,0.129947,0.948082,0.167995,0.013119,0.174663,0.975460,0.123395,0.013714,0.215279,0.960446,0.053133,0.012877,0.139489,0.978103,0.154129,0.012444,0.116404,0.100107,0.034249,0.129750,0.167921,0.013268,0.174619,0.123517,0.013431,0.215374,0.053118,0.013027,0.139546,0.000567,0.018381,0.004413,0.009331,0.018100,-0.195094,0.159273,0.018575,-0.188605,0.149765,0.376444,0.197602,0.126827,0.375786,0.096449,0.049755,0.376795,0.167295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,26.660000,-0.000819,-0.018186,0.001158,0.999834,0.119776,0.017267,0.155117,0.000150,0.154138,0.012549,0.116315,0.979278,0.100250,0.034169,0.129918,0.952343,0.167986,0.013130,0.174671,0.975082,0.123359,0.013677,0.215258,0.961450,0.053147,0.012808,0.139423,0.978875,0.154130,0.012443,0.116406,0.100108,0.034248,0.129750,0.167931,0.013273,0.174637,0.123523,0.013447,0.215388,0.053075,0.013126,0.139237,0.000567,0.018379,0.004418,0.009239,0.018332,-0.195276,0.159271,0.018579,-0.188600,0.149763,0.376445,0.197610,0.126831,0.375782,0.096460,0.049757,0.376796,0.167294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,26.680000,-0.000860,-0.018149,0.001116,0.999834,0.119770,0.017267,0.155113,0.000147,0.154129,0.012543,0.116308,0.981904,0.100243,0.034169,0.129914,0.949062,0.167981,0.013128,0.174664,0.978162,0.123357,0.013682,0.215254,0.944826,0.053139,0.012812,0.139425,0.961973,0.154110,0.012434,0.116405,0.100109,0.034252,0.129748,0.167922,0.013271,0.174624,0.123520,0.013456,0.215388,0.053075,0.013119,0.139238,0.000568,0.018376,0.004417,0.009396,0.018170,-0.195010,0.159272,0.018576,-0.188598,0.149762,0.376449,0.197606,0.126832,0.375784,0.096458,0.049757,0.376799,0.167299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,26.700000,-0.000805,-0.018138,0.001136,0.999835,0.119769,0.017265,0.155111,0.000149,0.154128,0.012547,0.116305,0.981906,0.100242,0.034169,0.129914,0.949578,0.167981,0.013126,0.174660,0.977808,0.123358,0.013674,0.215252,0.943871,0.053138,0.012810,0.139423,0.960499,0.154111,0.012438,0.116403,0.100109,0.034248,0.129753,0.167921,0.013268,0.174618,0.123525,0.013450,0.215387,0.053069,0.013129,0.139223,0.000565,0.018379,0.004417,0.009219,0.018333,-0.195407,0.159273,0.018580,-0.188601,0.149763,0.376446,0.197603,0.126829,0.375782,0.096457,0.049758,0.376795,0.167292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,26.720000,-0.000819,-0.018175,0.001189,0.999834,0.119776,0.017267,0.155113,0.000149,0.154138,0.012552,0.116310,0.981906,0.100249,0.034168,0.129915,0.949578,0.167987,0.013134,0.174666,0.977808,0.123361,0.013678,0.215255,0.943871,0.053147,0.012804,0.139421,0.960499,0.154129,0.012446,0.116399,0.100107,0.034251,0.129742,0.167936,0.013281,0.174633,0.123517,0.013440,0.215383,0.053074,0.013125,0.139236,0.000567,0.018381,0.004416,0.009236,0.018328,-0.195276,0.159272,0.018578,-0.188603,0.149761,0.376442,0.197600,0.126827,0.375785,0.096456,0.049754,0.376792,0.167290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,26.740000,-0.000978,-0.017902,0.000783,0.999839,0.119781,0.017288,0.155136,0.000126,0.154118,0.012532,0.116316,0.983028,0.100253,0.034197,0.129943,0.946804,0.167999,0.013121,0.174664,0.976955,0.123395,0.013714,0.215277,0.945382,0.053140,0.012875,0.139482,0.961747,0.154132,0.012444,0.116404,0.100104,0.034250,0.129750,0.167919,0.013266,0.174617,0.123520,0.013443,0.215382,0.053140,0.013032,0.139524,0.000564,0.018380,0.004416,0.009173,0.018277,-0.195379,0.159271,0.018579,-0.188604,0.149766,0.376441,0.197598,0.126829,0.375789,0.096455,0.049756,0.376791,0.167295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,26.760000,-0.001015,-0.017900,0.000744,0.999839,0.119776,0.017286,0.155139,0.000126,0.154112,0.012525,0.116319,0.981228,0.100250,0.034195,0.129945,0.951064,0.167994,0.013117,0.174667,0.974755,0.123391,0.013716,0.215280,0.959457,0.053134,0.012877,0.139485,0.975467,0.154107,0.012433,0.116411,0.100109,0.034249,0.129750,0.167920,0.013266,0.174628,0.123522,0.013447,0.215389,0.053141,0.013031,0.139515,0.000567,0.018375,0.004422,0.009241,0.018325,-0.195274,0.159271,0.018578,-0.188605,0.149771,0.376439,0.197598,0.126830,0.375784,0.096457,0.049752,0.376794,0.167294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
