Format Version,1.21,Take Name,Take 2024-08-16 12.35.38 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.35.38.701 AM,Total Frames in Take,2688,Total Exported Frames,2688,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1084,21.680000,0.190153,0.923565,0.033204,-0.331311,0.261340,0.071905,0.210532,0.098716,0.260258,0.070865,0.262555,0.901270,0.296771,0.076336,0.215722,0.923356,0.214471,0.087368,0.227501,0.893828,0.219941,0.081612,0.167699,0.925068,0.315257,0.043345,0.179182,1.000000,0.260068,0.071355,0.263326,0.296235,0.076849,0.216485,0.214449,0.087896,0.227371,0.219653,0.081617,0.167838,,,,0.008989,0.018127,-0.195537,0.158568,0.018599,-0.188220,-0.001115,0.018516,0.003904,0.349069,0.423222,0.172898,0.437126,0.383260,0.132391,0.427901,0.394314,0.235002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,21.700000,0.190085,0.923555,0.033184,-0.331379,0.261347,0.071893,0.210520,0.098714,0.260272,0.070851,0.262543,0.901809,0.296778,0.076328,0.215706,0.923545,0.214479,0.087349,0.227495,0.893806,0.219941,0.081595,0.167693,0.924864,0.315264,0.043341,0.179161,1.000000,0.260081,0.071340,0.263313,0.296244,0.076837,0.216464,0.214460,0.087876,0.227365,0.219651,0.081601,0.167832,,,,0.008988,0.018134,-0.195536,0.158571,0.018600,-0.188219,-0.001118,0.018512,0.003906,0.349048,0.423219,0.172900,0.437097,0.383257,0.132355,0.427883,0.394313,0.234969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,21.720000,0.189950,0.923633,0.033148,-0.331244,0.261389,0.071878,0.210502,0.098713,0.260299,0.070837,0.262525,0.901809,0.296817,0.076324,0.215698,0.923545,0.214511,0.087321,0.227463,0.893806,0.219992,0.081567,0.167663,0.924864,0.315324,0.043341,0.179160,1.000000,0.260111,0.071320,0.263284,0.296282,0.076820,0.216442,0.214494,0.087842,0.227341,0.219703,0.081578,0.167796,,,,0.008987,0.018132,-0.195536,0.158571,0.018598,-0.188219,-0.001115,0.018515,0.003900,0.349030,0.423212,0.172899,0.437106,0.383266,0.132363,0.427864,0.394323,0.234982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,21.740000,0.191563,0.924199,0.030460,-0.328986,0.261159,0.072099,0.210903,0.098710,0.259890,0.071420,0.262928,0.902883,0.296575,0.076542,0.216190,0.923994,0.214241,0.087712,0.227596,0.895792,0.219920,0.081537,0.167856,0.926439,0.315168,0.043286,0.179945,1.000000,0.260123,0.071315,0.263244,0.296315,0.076824,0.216417,0.214506,0.087847,0.227277,0.219749,0.081579,0.167737,,,,0.008992,0.018130,-0.195540,0.158571,0.018600,-0.188221,-0.001117,0.018520,0.003902,0.349086,0.423209,0.172870,0.437158,0.383282,0.132385,0.427886,0.394321,0.235003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,21.760000,0.191630,0.924133,0.030585,-0.329120,0.261169,0.072124,0.210861,0.098704,0.259913,0.071432,0.262886,0.901674,0.296587,0.076557,0.216140,0.926877,0.214259,0.087743,0.227570,0.897493,0.219921,0.081581,0.167827,0.926512,0.315164,0.043305,0.179883,1.000000,0.260142,0.071332,0.263209,0.296326,0.076835,0.216360,0.214518,0.087882,0.227260,0.219754,0.081621,0.167704,,,,0.008994,0.018133,-0.195538,0.158572,0.018599,-0.188220,-0.001113,0.018517,0.003903,0.349092,0.423219,0.172909,0.437222,0.383283,0.132393,0.427980,0.394296,0.235008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,21.780000,0.191656,0.924076,0.030707,-0.329254,0.261201,0.072135,0.210815,0.098704,0.259957,0.071430,0.262840,0.901577,0.296621,0.076562,0.216087,0.926903,0.214297,0.087756,0.227539,0.897118,0.219945,0.081610,0.167794,0.926713,0.315184,0.043317,0.179816,1.000000,0.260189,0.071327,0.263158,0.296361,0.076838,0.216307,0.214552,0.087894,0.227227,0.219777,0.081649,0.167673,,,,0.008983,0.018134,-0.195541,0.158571,0.018602,-0.188222,-0.001114,0.018517,0.003900,0.349140,0.423295,0.172999,0.437286,0.383282,0.132382,0.428066,0.394276,0.235008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,21.800000,0.190131,0.923520,0.033513,-0.331418,0.261543,0.071900,0.210315,0.098738,0.260467,0.070827,0.262338,0.901577,0.296976,0.076321,0.215505,0.926903,0.214679,0.087360,0.227299,0.897118,0.220141,0.081640,0.167494,0.926713,0.315452,0.043350,0.178942,1.000000,0.260248,0.071313,0.263121,0.296522,0.076975,0.216393,0.214614,0.087885,0.227190,0.219860,0.081636,0.167618,,,,0.008980,0.018132,-0.195535,0.158569,0.018598,-0.188219,-0.001120,0.018514,0.003903,0.349155,0.423312,0.173022,0.437346,0.383284,0.132393,0.428097,0.394277,0.235009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,21.820000,0.189621,0.923749,0.033376,-0.331085,0.261632,0.071905,0.210310,0.098745,0.260517,0.070833,0.262332,0.899256,0.297056,0.076365,0.215526,0.919337,0.214738,0.087315,0.227258,0.904068,0.220251,0.081597,0.167457,0.916606,0.315596,0.043412,0.178978,1.000000,0.260326,0.071284,0.263072,0.296597,0.076947,0.216357,0.214682,0.087852,0.227152,0.219943,0.081607,0.167570,,,,0.008990,0.018131,-0.195541,0.158566,0.018596,-0.188218,-0.001116,0.018514,0.003902,0.349202,0.423343,0.172991,0.437386,0.383299,0.132359,0.428148,0.394284,0.234988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,21.840000,0.189702,0.923716,0.033532,-0.331116,0.261647,0.071872,0.210239,0.098708,0.260534,0.070788,0.262261,0.900620,0.297072,0.076321,0.215455,0.929294,0.214758,0.087290,0.227192,0.901258,0.220268,0.081586,0.167389,0.930166,0.315603,0.043373,0.178899,1.000000,0.260357,0.071261,0.263012,0.296536,0.076784,0.216171,0.214708,0.087841,0.227093,0.219983,0.081594,0.167508,,,,0.008920,0.018063,-0.195622,0.158567,0.018599,-0.188222,-0.001117,0.018516,0.003899,0.349255,0.423423,0.172932,0.437336,0.383432,0.132168,0.428198,0.394271,0.234956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,21.860000,0.189533,0.923764,0.033548,-0.331076,0.261675,0.071880,0.210143,0.098710,0.260555,0.070789,0.262164,0.897295,0.297098,0.076340,0.215364,0.919562,0.214779,0.087281,0.227092,0.908767,0.220298,0.081586,0.167290,0.919896,0.315643,0.043402,0.178806,1.000000,0.260373,0.071231,0.262896,0.296641,0.076917,0.216193,0.214712,0.087826,0.227003,0.219996,0.081594,0.167394,,,,0.008982,0.018132,-0.195539,0.158570,0.018597,-0.188221,-0.001116,0.018515,0.003903,0.349284,0.423507,0.172860,0.437423,0.383530,0.132092,0.428315,0.394297,0.234905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,21.880000,0.189446,0.923761,0.033708,-0.331120,0.261660,0.071878,0.209988,0.098664,0.260541,0.070768,0.262009,0.897295,0.297083,0.076339,0.215210,0.919562,0.214763,0.087271,0.226943,0.908767,0.220282,0.081598,0.167138,0.919896,0.315629,0.043415,0.178639,1.000000,0.260357,0.071202,0.262732,0.296635,0.076910,0.216040,0.214693,0.087825,0.226860,0.219975,0.081604,0.167238,,,,0.008987,0.018130,-0.195535,0.158571,0.018599,-0.188221,-0.001115,0.018520,0.003898,0.349305,0.423589,0.172764,0.437459,0.383655,0.132012,0.428460,0.394350,0.234837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,21.900000,0.189621,0.923658,0.033861,-0.331291,0.261649,0.071852,0.209793,0.098629,0.260547,0.070731,0.261814,0.897689,0.297076,0.076296,0.215005,0.919445,0.214765,0.087262,0.226768,0.911213,0.220261,0.081601,0.166960,0.919773,0.315595,0.043372,0.178420,1.000000,0.260340,0.071199,0.262569,0.296626,0.076912,0.215884,0.214729,0.087782,0.226652,0.219945,0.081613,0.167079,,,,0.008909,0.018057,-0.195621,0.158568,0.018598,-0.188222,-0.001119,0.018520,0.003896,0.349263,0.423657,0.172728,0.437485,0.383776,0.131898,0.428827,0.394334,0.234603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,21.920000,0.189620,0.923556,0.034043,-0.331556,0.261599,0.071842,0.209645,0.098554,0.260523,0.070697,0.261666,0.902405,0.297029,0.076278,0.214841,0.925369,0.214726,0.087251,0.226650,0.895597,0.220192,0.081616,0.166837,0.926602,0.315526,0.043368,0.178233,1.000000,0.260336,0.071181,0.262429,0.296490,0.076757,0.215575,0.214705,0.087785,0.226528,0.219898,0.081626,0.166970,,,,0.008987,0.018133,-0.195539,0.158570,0.018600,-0.188219,-0.001116,0.018520,0.003899,0.349314,0.423712,0.172619,0.437511,0.383883,0.131736,0.429096,0.394340,0.234394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,21.940000,0.189643,0.923489,0.033911,-0.331744,0.261585,0.071868,0.209535,0.098540,0.260532,0.070733,0.261556,0.901148,0.297018,0.076306,0.214714,0.919154,0.214719,0.087278,0.226557,0.898464,0.220158,0.081633,0.166743,0.919482,0.315500,0.043390,0.178103,1.000000,0.260334,0.071185,0.262310,0.296529,0.076870,0.215525,0.214692,0.087812,0.226433,0.219855,0.081644,0.166873,,,,0.008987,0.018135,-0.195542,0.158573,0.018599,-0.188218,-0.001115,0.018525,0.003892,0.349269,0.423826,0.172502,0.437549,0.383967,0.131565,0.429220,0.394422,0.234234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,21.960000,0.189416,0.923502,0.034101,-0.331816,0.261538,0.071878,0.209387,0.098497,0.260487,0.070715,0.261407,0.901148,0.296969,0.076324,0.214567,0.919154,0.214668,0.087264,0.226419,0.898464,0.220106,0.081652,0.166601,0.919482,0.315459,0.043433,0.177938,1.000000,0.260310,0.071198,0.262173,0.296498,0.076895,0.215374,0.214579,0.087756,0.226227,0.219801,0.081683,0.166746,,,,0.008983,0.018134,-0.195537,0.158570,0.018598,-0.188215,-0.001119,0.018522,0.003893,0.349285,0.423911,0.172408,0.437588,0.384068,0.131384,0.429303,0.394523,0.234111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,21.980000,0.189508,0.923373,0.034221,-0.332113,0.261484,0.071914,0.209232,0.098450,0.260464,0.070737,0.261253,0.893768,0.296919,0.076349,0.214393,0.924305,0.214628,0.087309,0.226297,0.889246,0.220030,0.081713,0.166474,0.911505,0.315379,0.043463,0.177744,1.000000,0.260282,0.071221,0.262018,0.296451,0.076922,0.215214,0.214547,0.087807,0.226124,0.219718,0.081741,0.166615,,,,0.008986,0.018132,-0.195536,0.158572,0.018600,-0.188219,-0.001118,0.018526,0.003892,0.349296,0.424009,0.172334,0.437613,0.384183,0.131220,0.429402,0.394620,0.233997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,22.000000,0.189651,0.923263,0.034307,-0.332325,0.261436,0.071939,0.209083,0.098409,0.260439,0.070754,0.261105,0.892801,0.296875,0.076360,0.214229,0.919007,0.214593,0.087347,0.226171,0.894580,0.219967,0.081758,0.166345,0.911201,0.315307,0.043474,0.177567,1.000000,0.260260,0.071228,0.261863,0.296413,0.076948,0.215077,0.214507,0.087848,0.226008,0.219654,0.081786,0.166480,,,,0.008982,0.018122,-0.195534,0.158570,0.018601,-0.188222,-0.001120,0.018531,0.003889,0.349308,0.424095,0.172256,0.437645,0.384289,0.131063,0.429481,0.394719,0.233903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,22.020000,0.189648,0.923199,0.034405,-0.332497,0.261390,0.071943,0.208951,0.098352,0.260409,0.070745,0.260973,0.895907,0.296831,0.076361,0.214087,0.924961,0.214554,0.087351,0.226058,0.892023,0.219907,0.081776,0.166229,0.918596,0.315249,0.043482,0.177410,1.000000,0.260234,0.071221,0.261734,0.296330,0.076899,0.214869,0.214479,0.087862,0.225899,0.219608,0.081799,0.166372,,,,0.008989,0.018127,-0.195537,0.158570,0.018602,-0.188221,-0.001119,0.018532,0.003888,0.349314,0.424189,0.172176,0.437675,0.384378,0.130922,0.429544,0.394817,0.233815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,22.040000,0.189662,0.923131,0.034452,-0.332671,0.261372,0.071935,0.208861,0.098325,0.260409,0.070729,0.260882,0.895420,0.296815,0.076350,0.213984,0.924803,0.214543,0.087344,0.225986,0.892880,0.219875,0.081777,0.166154,0.919105,0.315217,0.043475,0.177296,1.000000,0.260236,0.071207,0.261643,0.296313,0.076887,0.214767,0.214467,0.087860,0.225832,0.219577,0.081797,0.166293,,,,0.009015,0.018027,-0.195505,0.158573,0.018597,-0.188218,-0.001120,0.018538,0.003886,0.349305,0.424252,0.172098,0.437687,0.384459,0.130781,0.429605,0.394917,0.233735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,22.060000,0.189611,0.923094,0.034412,-0.332808,0.261371,0.071921,0.208801,0.098307,0.260423,0.070714,0.260823,0.895420,0.296815,0.076340,0.213914,0.924803,0.214545,0.087324,0.225940,0.892880,0.219860,0.081759,0.166107,0.919105,0.315211,0.043468,0.177221,1.000000,0.260250,0.071180,0.261575,0.296317,0.076876,0.214693,0.214478,0.087844,0.225799,0.219562,0.081780,0.166239,,,,0.009014,0.018033,-0.195505,0.158576,0.018603,-0.188222,-0.001120,0.018536,0.003886,0.349265,0.424327,0.172025,0.437693,0.384545,0.130664,0.429647,0.395025,0.233667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,22.080000,0.189456,0.923092,0.034460,-0.332896,0.261363,0.071907,0.208734,0.098284,0.260422,0.070688,0.260755,0.897017,0.296806,0.076333,0.213843,0.925517,0.214535,0.087294,0.225882,0.897473,0.219844,0.081744,0.166047,0.919991,0.315206,0.043475,0.177140,1.000000,0.260250,0.071148,0.261505,0.296318,0.076864,0.214615,0.214464,0.087817,0.225746,0.219542,0.081764,0.166176,,,,0.009017,0.018030,-0.195507,0.158571,0.018600,-0.188223,-0.001114,0.018535,0.003887,0.349219,0.424404,0.171989,0.437693,0.384634,0.130606,0.429665,0.395132,0.233646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,22.100000,0.189388,0.923089,0.034622,-0.332927,0.261319,0.071899,0.208624,0.098243,0.260378,0.070662,0.260645,0.897202,0.296762,0.076324,0.213735,0.924300,0.214491,0.087279,0.225777,0.899234,0.219800,0.081750,0.165941,0.920638,0.315163,0.043479,0.177020,1.000000,0.260204,0.071118,0.261389,0.296275,0.076861,0.214516,0.214420,0.087810,0.225651,0.219497,0.081768,0.166067,,,,0.009015,0.018027,-0.195506,0.158567,0.018600,-0.188223,-0.001119,0.018535,0.003886,0.349197,0.424479,0.171984,0.437708,0.384725,0.130586,0.429685,0.395227,0.233675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,22.120000,0.189427,0.923095,0.034763,-0.332873,0.261255,0.071912,0.208521,0.098201,0.260306,0.070664,0.260542,0.897270,0.296699,0.076331,0.213639,0.921442,0.214427,0.087296,0.225671,0.902322,0.219745,0.081779,0.165833,0.920384,0.315099,0.043490,0.176920,1.000000,0.260132,0.071109,0.261276,0.296222,0.076877,0.214437,0.214364,0.087831,0.225557,0.219441,0.081795,0.165951,,,,0.008987,0.018127,-0.195536,0.158570,0.018602,-0.188221,-0.001124,0.018537,0.003891,0.349196,0.424573,0.172002,0.437783,0.384797,0.130620,0.430055,0.395242,0.233412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,22.140000,0.189842,0.922916,0.035045,-0.333102,0.261192,0.071905,0.208407,0.098167,0.260266,0.070640,0.260428,0.897270,0.296643,0.076286,0.213510,0.921442,0.214388,0.087330,0.225584,0.902322,0.219672,0.081829,0.165742,0.920384,0.314993,0.043440,0.176771,1.000000,0.260063,0.071120,0.261196,0.296179,0.076895,0.214364,0.214318,0.087854,0.225477,0.219384,0.081832,0.165868,,,,0.008919,0.018058,-0.195619,0.158567,0.018600,-0.188220,-0.001115,0.018540,0.003882,0.349213,0.424682,0.172032,0.437878,0.384870,0.130658,0.429786,0.395425,0.233766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,22.160000,0.189478,0.923013,0.035127,-0.333033,0.261164,0.071942,0.208386,0.098150,0.260226,0.070658,0.260407,0.899431,0.296611,0.076344,0.213500,0.920930,0.214345,0.087331,0.225557,0.903808,0.219648,0.081854,0.165715,0.919092,0.314991,0.043523,0.176753,1.000000,0.260042,0.071104,0.261141,0.296147,0.076905,0.214318,0.214297,0.087868,0.225448,0.219333,0.081869,0.165834,,,,0.008990,0.018134,-0.195539,0.158570,0.018601,-0.188221,-0.001119,0.018542,0.003887,0.349232,0.424780,0.172076,0.437905,0.384960,0.130634,0.429854,0.395530,0.233808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,22.180000,0.189779,0.922785,0.035383,-0.333466,0.261105,0.071923,0.208346,0.098114,0.260212,0.070616,0.260367,0.898959,0.296559,0.076296,0.213431,0.927151,0.214313,0.087341,0.225565,0.898893,0.219560,0.081887,0.165716,0.928954,0.314882,0.043477,0.176654,1.000000,0.260049,0.071079,0.261115,0.296028,0.076782,0.214161,0.214262,0.087868,0.225458,0.219277,0.081903,0.165837,,,,0.009018,0.018030,-0.195505,0.158573,0.018608,-0.188225,-0.001119,0.018542,0.003884,0.349245,0.424866,0.172121,0.437915,0.385040,0.130607,0.429948,0.395626,0.233843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,22.200000,0.189780,0.922777,0.035335,-0.333492,0.261086,0.071973,0.208361,0.098139,0.260196,0.070670,0.260382,0.898083,0.296540,0.076347,0.213442,0.916852,0.214294,0.087391,0.225582,0.902317,0.219536,0.081933,0.165732,0.915889,0.314861,0.043526,0.176666,1.000000,0.260008,0.071121,0.261122,0.296084,0.076939,0.214288,0.214239,0.087911,0.225463,0.219224,0.081950,0.165854,,,,0.009021,0.018040,-0.195510,0.158567,0.018598,-0.188221,-0.001117,0.018548,0.003882,0.349273,0.424973,0.172154,0.437970,0.385112,0.130595,0.430042,0.395737,0.233876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,22.220000,0.189946,0.922769,0.035311,-0.333422,0.261049,0.072016,0.208391,0.098141,0.260153,0.070723,0.260412,0.898083,0.296504,0.076380,0.213476,0.916852,0.214261,0.087451,0.225605,0.902317,0.219507,0.081980,0.165757,0.915889,0.314819,0.043547,0.176708,1.000000,0.259959,0.071187,0.261166,0.296047,0.076981,0.214330,0.214205,0.087967,0.225487,0.219200,0.081998,0.165879,,,,0.009019,0.018033,-0.195503,0.158569,0.018599,-0.188218,-0.001118,0.018543,0.003888,0.349327,0.425100,0.172141,0.438050,0.385174,0.130589,0.430433,0.395798,0.233624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,22.240000,0.190002,0.922787,0.035273,-0.333346,0.261035,0.072037,0.208460,0.098158,0.260132,0.070751,0.260481,0.898455,0.296489,0.076399,0.213548,0.917237,0.214245,0.087477,0.225665,0.902387,0.219499,0.081998,0.165818,0.915617,0.314807,0.043559,0.176787,1.000000,0.259942,0.071215,0.261235,0.296028,0.076999,0.214399,0.214189,0.087995,0.225534,0.219191,0.082014,0.165945,,,,0.008988,0.018126,-0.195536,0.158567,0.018600,-0.188220,-0.001121,0.018542,0.003885,0.349381,0.425209,0.172113,0.438122,0.385218,0.130558,0.430216,0.395999,0.233911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,22.260000,0.190073,0.922747,0.035218,-0.333422,0.261033,0.072011,0.208536,0.098155,0.260140,0.070731,0.260557,0.899908,0.296489,0.076370,0.213617,0.926672,0.214249,0.087459,0.225748,0.893476,0.219491,0.081972,0.165902,0.925723,0.314796,0.043524,0.176857,1.000000,0.259965,0.071215,0.261319,0.295952,0.076856,0.214352,0.214204,0.087976,0.225614,0.219199,0.081994,0.166039,,,,0.009021,0.018041,-0.195508,0.158570,0.018602,-0.188220,-0.001116,0.018545,0.003882,0.349413,0.425308,0.172099,0.438148,0.385261,0.130540,0.430279,0.396123,0.233925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,22.280000,0.189980,0.922787,0.035083,-0.333378,0.261069,0.072006,0.208622,0.098204,0.260173,0.070737,0.260643,0.899160,0.296523,0.076376,0.213704,0.917925,0.214279,0.087444,0.225828,0.897674,0.219526,0.081947,0.165982,0.915496,0.314842,0.043527,0.176951,1.000000,0.259981,0.071200,0.261398,0.296056,0.076981,0.214542,0.214233,0.087955,0.225691,0.219218,0.081966,0.166115,,,,0.008986,0.018135,-0.195540,0.158574,0.018599,-0.188225,-0.001119,0.018543,0.003885,0.349405,0.425415,0.172078,0.438159,0.385308,0.130536,0.430306,0.396248,0.233962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,22.300000,0.191603,0.923235,0.032395,-0.331475,0.260800,0.072206,0.209110,0.098192,0.259764,0.071291,0.261136,0.899160,0.296246,0.076569,0.214258,0.917925,0.213982,0.087815,0.226085,0.897674,0.219383,0.081904,0.166293,0.915496,0.314624,0.043450,0.177778,1.000000,0.259996,0.071197,0.261456,0.295976,0.076835,0.214471,0.214232,0.087938,0.225754,0.219215,0.081951,0.166185,,,,0.008981,0.018129,-0.195538,0.158569,0.018601,-0.188223,-0.001116,0.018541,0.003883,0.349432,0.425519,0.172130,0.438164,0.385381,0.130555,0.430342,0.396376,0.234017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,22.320000,0.189959,0.922745,0.035036,-0.333512,0.261062,0.072009,0.208737,0.098234,0.260181,0.070741,0.260758,0.901649,0.296517,0.076381,0.213808,0.927949,0.214276,0.087445,0.225956,0.893068,0.219506,0.081946,0.166109,0.926453,0.314827,0.043533,0.177051,1.000000,0.259986,0.071214,0.261519,0.296048,0.076978,0.214643,0.214230,0.087951,0.225806,0.219198,0.081966,0.166245,,,,0.008917,0.018061,-0.195621,0.158571,0.018597,-0.188220,-0.001118,0.018539,0.003884,0.349463,0.425684,0.172137,0.438190,0.385444,0.130576,0.430402,0.396490,0.234080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,22.340000,0.190133,0.922628,0.035080,-0.333732,0.261038,0.072037,0.208796,0.098243,0.260182,0.070765,0.260818,0.902916,0.296498,0.076395,0.213851,0.919901,0.214267,0.087489,0.226038,0.900619,0.219466,0.081992,0.166189,0.918979,0.314778,0.043542,0.177083,1.000000,0.259974,0.071239,0.261587,0.296023,0.076996,0.214681,0.214234,0.088011,0.225924,0.219166,0.081999,0.166320,,,,0.008986,0.018133,-0.195536,0.158572,0.018602,-0.188219,-0.001119,0.018542,0.003878,0.349544,0.425792,0.172210,0.438246,0.385499,0.130583,0.430505,0.396586,0.234133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,22.360000,0.190138,0.922599,0.035095,-0.333807,0.261029,0.072064,0.208874,0.098264,0.260181,0.070790,0.260896,0.901526,0.296490,0.076422,0.213924,0.919609,0.214261,0.087517,0.226125,0.899589,0.219451,0.082023,0.166274,0.917128,0.314764,0.043570,0.177151,1.000000,0.259984,0.071254,0.261656,0.296019,0.077005,0.214741,0.214229,0.088036,0.226000,0.219142,0.082040,0.166402,,,,0.008990,0.018126,-0.195535,0.158569,0.018601,-0.188223,-0.001116,0.018539,0.003879,0.349617,0.425915,0.172262,0.438314,0.385540,0.130591,0.430875,0.396537,0.233951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,22.380000,0.191492,0.923156,0.032325,-0.331766,0.260795,0.072325,0.209406,0.098291,0.259791,0.071407,0.261433,0.901526,0.296243,0.076697,0.214532,0.919609,0.213984,0.087922,0.226410,0.899589,0.219350,0.082017,0.166615,0.917128,0.314607,0.043584,0.178039,1.000000,0.260010,0.071284,0.261741,0.296023,0.077024,0.214804,0.214253,0.088077,0.226093,0.219152,0.082061,0.166491,,,,0.009019,0.018031,-0.195505,0.158570,0.018602,-0.188221,-0.001116,0.018535,0.003885,0.349689,0.426046,0.172301,0.438387,0.385597,0.130593,0.430975,0.396664,0.234008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,22.400000,0.191569,0.923079,0.032263,-0.331942,0.260816,0.072339,0.209499,0.098325,0.259833,0.071426,0.261526,0.901664,0.296266,0.076707,0.214611,0.920233,0.214014,0.087943,0.226521,0.898888,0.219355,0.082031,0.166724,0.919036,0.314611,0.043589,0.178114,1.000000,0.260056,0.071302,0.261834,0.296042,0.077030,0.214880,0.214283,0.088097,0.226202,0.219158,0.082076,0.166602,,,,0.008989,0.018132,-0.195539,0.158574,0.018605,-0.188220,-0.001115,0.018535,0.003885,0.349730,0.426184,0.172330,0.438427,0.385667,0.130596,0.431057,0.396767,0.234050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,22.420000,0.190152,0.922559,0.034763,-0.333944,0.261095,0.072120,0.209176,0.098377,0.260269,0.070876,0.261199,0.898303,0.296557,0.076487,0.214209,0.912884,0.214331,0.087574,0.226437,0.901299,0.219498,0.082047,0.166587,0.910632,0.314822,0.043618,0.177448,1.000000,0.260078,0.071319,0.261935,0.296125,0.077091,0.215077,0.214291,0.088098,0.226304,0.219167,0.082065,0.166712,,,,0.008992,0.018128,-0.195535,0.158572,0.018600,-0.188222,-0.001115,0.018537,0.003886,0.349748,0.426302,0.172339,0.438472,0.385721,0.130581,0.431122,0.396867,0.234088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
