Format Version,1.21,Take Name,Take 2024-08-16 11.40.37 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 11.40.37.697 AM,Total Frames in Take,1989,Total Exported Frames,1989,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.120000,0.000169,-0.154294,-0.000932,-0.988025,0.135577,0.017440,0.166168,0.000666,0.154730,0.012743,0.118004,0.797600,0.108672,0.034378,0.149102,0.899644,0.187558,0.013259,0.168199,0.818189,0.159352,0.013789,0.221522,0.823421,0.067572,0.013031,0.174011,0.828874,0.154741,0.012781,0.117381,0.108541,0.034343,0.149180,0.188042,0.013420,0.168332,0.159473,0.013762,0.221999,0.067046,0.013297,0.174015,0.009194,0.018292,-0.195385,0.000569,0.018394,0.004425,0.159278,0.018600,-0.188599,0.177796,0.377004,0.196521,0.122295,0.375775,0.108164,0.072630,0.377097,0.201183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.140000,-0.000000,-0.154123,-0.001233,-0.988051,0.135572,0.017425,0.166153,0.000671,0.154744,0.012759,0.117994,0.797600,0.108664,0.034355,0.149086,0.899644,0.187554,0.013271,0.168201,0.818189,0.159329,0.013763,0.221514,0.823421,0.067566,0.012976,0.173971,0.828874,0.154740,0.012778,0.117386,0.108541,0.034342,0.149178,0.188043,0.013424,0.168339,0.159472,0.013760,0.221999,0.066988,0.013348,0.173804,0.009251,0.018346,-0.195279,0.000569,0.018390,0.004428,0.159275,0.018596,-0.188597,0.177791,0.377005,0.196532,0.122280,0.375776,0.108193,0.072604,0.377200,0.201277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.160000,0.000152,-0.154307,-0.000930,-0.988023,0.135576,0.017439,0.166169,0.000667,0.154728,0.012744,0.118005,0.802123,0.108671,0.034378,0.149105,0.904232,0.187557,0.013258,0.168199,0.815065,0.159352,0.013786,0.221523,0.814886,0.067571,0.013031,0.174014,0.825464,0.154741,0.012782,0.117381,0.108540,0.034344,0.149184,0.188040,0.013418,0.168331,0.159476,0.013762,0.221999,0.067042,0.013294,0.174018,0.009194,0.018296,-0.195380,0.000570,0.018395,0.004424,0.159280,0.018599,-0.188596,0.177779,0.377008,0.196541,0.122292,0.375777,0.108192,0.072602,0.377195,0.201270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.180000,0.000017,-0.154124,-0.001178,-0.988051,0.135570,0.017426,0.166151,0.000673,0.154742,0.012756,0.117992,0.801698,0.108664,0.034358,0.149083,0.903561,0.187553,0.013267,0.168199,0.814891,0.159328,0.013765,0.221512,0.813446,0.067565,0.012985,0.173969,0.824689,0.154738,0.012780,0.117382,0.108541,0.034347,0.149172,0.188040,0.013420,0.168337,0.159474,0.013766,0.222002,0.066985,0.013356,0.173804,0.009190,0.018294,-0.195384,0.000564,0.018391,0.004427,0.159275,0.018596,-0.188599,0.177786,0.377003,0.196526,0.122293,0.375775,0.108176,0.072611,0.377192,0.201270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.200000,0.000024,-0.154118,-0.001210,-0.988052,0.135569,0.017427,0.166150,0.000671,0.154742,0.012758,0.117992,0.802394,0.108662,0.034358,0.149082,0.904422,0.187552,0.013272,0.168199,0.814549,0.159326,0.013768,0.221512,0.814486,0.067564,0.012982,0.173968,0.824964,0.154738,0.012780,0.117386,0.108537,0.034340,0.149175,0.188043,0.013424,0.168337,0.159471,0.013763,0.221997,0.066981,0.013363,0.173797,0.009254,0.018345,-0.195286,0.000566,0.018397,0.004423,0.159278,0.018598,-0.188604,0.177797,0.377003,0.196530,0.122300,0.375773,0.108179,0.072631,0.377095,0.201180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.220000,-0.000014,-0.154143,-0.001180,-0.988048,0.135572,0.017429,0.166149,0.000670,0.154742,0.012762,0.117989,0.802394,0.108666,0.034363,0.149083,0.904422,0.187555,0.013270,0.168194,0.814549,0.159332,0.013764,0.221509,0.814486,0.067567,0.012988,0.173969,0.824964,0.154742,0.012783,0.117379,0.108541,0.034347,0.149178,0.188040,0.013420,0.168333,0.159475,0.013764,0.221990,0.066985,0.013369,0.173796,0.009420,0.018191,-0.195023,0.000568,0.018394,0.004425,0.159281,0.018601,-0.188602,0.177801,0.377002,0.196528,0.122300,0.375778,0.108181,0.072616,0.377200,0.201268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.240000,0.000186,-0.154287,-0.000930,-0.988026,0.135576,0.017439,0.166174,0.000667,0.154730,0.012741,0.118011,0.801948,0.108672,0.034376,0.149107,0.904761,0.187558,0.013258,0.168206,0.815640,0.159350,0.013790,0.221529,0.815293,0.067571,0.013031,0.174016,0.825418,0.154742,0.012777,0.117389,0.108541,0.034343,0.149183,0.188042,0.013420,0.168339,0.159472,0.013764,0.222005,0.067045,0.013286,0.174031,0.009190,0.018297,-0.195381,0.000566,0.018389,0.004432,0.159277,0.018595,-0.188594,0.177789,0.377008,0.196534,0.122290,0.375773,0.108181,0.072625,0.377100,0.201190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.260000,0.000023,-0.154127,-0.001212,-0.988050,0.135567,0.017422,0.166158,0.000672,0.154739,0.012753,0.117999,0.801955,0.108660,0.034352,0.149090,0.904427,0.187550,0.013266,0.168205,0.814693,0.159325,0.013762,0.221519,0.814561,0.067562,0.012976,0.173977,0.824690,0.154737,0.012772,0.117391,0.108537,0.034334,0.149185,0.188041,0.013417,0.168343,0.159469,0.013762,0.222005,0.066980,0.013351,0.173808,0.009252,0.018349,-0.195284,0.000561,0.018385,0.004430,0.159271,0.018596,-0.188595,0.177780,0.377007,0.196541,0.122287,0.375765,0.108191,0.072618,0.377096,0.201191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.280000,0.000016,-0.154120,-0.001195,-0.988051,0.135567,0.017423,0.166154,0.000667,0.154739,0.012754,0.117996,0.802432,0.108661,0.034355,0.149086,0.905471,0.187550,0.013266,0.168203,0.816040,0.159324,0.013762,0.221516,0.815187,0.067561,0.012979,0.173972,0.826904,0.154739,0.012778,0.117388,0.108534,0.034333,0.149184,0.188035,0.013416,0.168340,0.159469,0.013761,0.222000,0.066986,0.013360,0.173800,0.009192,0.018291,-0.195374,0.000564,0.018389,0.004427,0.159274,0.018598,-0.188596,0.177781,0.377010,0.196534,0.122291,0.375765,0.108218,0.072624,0.377100,0.201184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.300000,-0.000023,-0.154115,-0.001219,-0.988052,0.135574,0.017428,0.166150,0.000672,0.154747,0.012763,0.117991,0.802432,0.108668,0.034360,0.149083,0.905471,0.187557,0.013272,0.168198,0.816040,0.159331,0.013763,0.221511,0.815187,0.067569,0.012981,0.173966,0.826904,0.154743,0.012783,0.117380,0.108541,0.034347,0.149176,0.188043,0.013422,0.168339,0.159476,0.013765,0.221998,0.066986,0.013364,0.173787,0.009200,0.018296,-0.195382,0.000566,0.018396,0.004424,0.159277,0.018597,-0.188604,0.177802,0.376998,0.196515,0.122301,0.375773,0.108169,0.072637,0.377101,0.201172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.320000,-0.000166,-0.153980,-0.001413,-0.988073,0.135578,0.017419,0.166129,0.000671,0.154766,0.012777,0.117974,0.801613,0.108670,0.034347,0.149061,0.904261,0.187562,0.013280,0.168191,0.814947,0.159321,0.013743,0.221496,0.813723,0.067572,0.012946,0.173926,0.825297,0.154746,0.012790,0.117372,0.108542,0.034345,0.149174,0.188049,0.013419,0.168336,0.159479,0.013766,0.221994,0.066977,0.013417,0.173602,0.009243,0.018362,-0.195418,0.000569,0.018397,0.004424,0.159282,0.018599,-0.188603,0.177801,0.377003,0.196524,0.122306,0.375777,0.108222,0.072618,0.377203,0.201275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.340000,0.000005,-0.154142,-0.001210,-0.988048,0.135568,0.017424,0.166160,0.000673,0.154738,0.012756,0.118001,0.800548,0.108661,0.034355,0.149094,0.904515,0.187551,0.013268,0.168206,0.815253,0.159328,0.013762,0.221521,0.814139,0.067563,0.012978,0.173981,0.824711,0.154736,0.012777,0.117386,0.108540,0.034335,0.149190,0.188037,0.013421,0.168345,0.159472,0.013763,0.222010,0.066984,0.013344,0.173821,0.009288,0.018414,-0.195313,0.000568,0.018389,0.004430,0.159274,0.018597,-0.188594,0.177793,0.377007,0.196544,0.122295,0.375763,0.108202,0.072628,0.377096,0.201200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.360000,-0.000015,-0.154119,-0.001200,-0.988052,0.135566,0.017421,0.166157,0.000669,0.154738,0.012754,0.117998,0.802845,0.108660,0.034353,0.149090,0.904950,0.187549,0.013263,0.168205,0.815481,0.159323,0.013756,0.221518,0.814611,0.067561,0.012976,0.173974,0.826245,0.154735,0.012772,0.117393,0.108536,0.034336,0.149184,0.188036,0.013413,0.168345,0.159467,0.013755,0.222005,0.066982,0.013356,0.173799,0.009188,0.018295,-0.195377,0.000562,0.018386,0.004432,0.159270,0.018594,-0.188591,0.177783,0.377012,0.196543,0.122289,0.375765,0.108192,0.072621,0.377096,0.201200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.380000,-0.000012,-0.154127,-0.001185,-0.988050,0.135570,0.017424,0.166153,0.000671,0.154741,0.012757,0.117994,0.802845,0.108664,0.034358,0.149086,0.904950,0.187552,0.013266,0.168200,0.815481,0.159328,0.013760,0.221514,0.814611,0.067564,0.012982,0.173971,0.826245,0.154742,0.012779,0.117385,0.108538,0.034341,0.149179,0.188038,0.013418,0.168338,0.159474,0.013755,0.221998,0.066980,0.013367,0.173798,0.009191,0.018290,-0.195376,0.000563,0.018393,0.004425,0.159274,0.018597,-0.188598,0.177787,0.377012,0.196525,0.122290,0.375771,0.108177,0.072626,0.377096,0.201176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.400000,-0.000023,-0.154127,-0.001170,-0.988050,0.135568,0.017428,0.166152,0.000671,0.154739,0.012761,0.117993,0.801933,0.108663,0.034362,0.149085,0.904443,0.187551,0.013267,0.168199,0.815585,0.159326,0.013762,0.221513,0.814315,0.067562,0.012988,0.173970,0.824660,0.154738,0.012780,0.117384,0.108539,0.034346,0.149177,0.188036,0.013422,0.168338,0.159471,0.013760,0.221998,0.066980,0.013367,0.173802,0.009232,0.018353,-0.195411,0.000563,0.018396,0.004424,0.159274,0.018599,-0.188597,0.177789,0.377007,0.196521,0.122303,0.375771,0.108222,0.072631,0.377103,0.201182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.420000,-0.000022,-0.154117,-0.001192,-0.988052,0.135570,0.017422,0.166158,0.000671,0.154742,0.012756,0.117999,0.800929,0.108664,0.034356,0.149090,0.904437,0.187552,0.013264,0.168206,0.815241,0.159327,0.013757,0.221519,0.815578,0.067564,0.012979,0.173974,0.824500,0.154743,0.012778,0.117386,0.108539,0.034335,0.149188,0.188040,0.013413,0.168346,0.159472,0.013757,0.221999,0.066981,0.013353,0.173811,0.009233,0.018361,-0.195415,0.000568,0.018384,0.004431,0.159276,0.018596,-0.188593,0.177792,0.377013,0.196546,0.122300,0.375764,0.108188,0.072636,0.377098,0.201191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.440000,-0.000032,-0.154147,-0.001244,-0.988047,0.135572,0.017422,0.166158,0.000668,0.154742,0.012760,0.117997,0.803265,0.108663,0.034353,0.149092,0.905671,0.187555,0.013269,0.168202,0.816071,0.159332,0.013757,0.221517,0.814978,0.067567,0.012972,0.173978,0.824667,0.154741,0.012773,0.117397,0.108544,0.034334,0.149194,0.188040,0.013420,0.168335,0.159474,0.013762,0.222005,0.066982,0.013349,0.173809,0.009192,0.018299,-0.195380,0.000567,0.018383,0.004432,0.159274,0.018598,-0.188590,0.177792,0.377010,0.196550,0.122297,0.375762,0.108196,0.072631,0.377103,0.201205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
