Format Version,1.21,Take Name,Take 2024-08-16 11.50.01 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 11.50.01.587 AM,Total Frames in Take,2114,Total Exported Frames,2114,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
945,18.900000,0.058257,-0.038264,-0.233546,0.969845,0.205903,0.081594,0.138042,0.000460,0.237071,0.066161,0.099325,0.907095,0.197897,0.108268,0.115099,0.904177,0.245584,0.053759,0.157388,0.868009,0.203275,0.069985,0.197211,0.882615,0.145686,0.109798,0.121186,0.862619,0.237418,0.066099,0.099128,0.198001,0.107915,0.115415,0.245238,0.053745,0.157782,0.203613,0.069795,0.197058,0.145252,0.110080,0.121228,0.000560,0.018383,0.004423,0.009248,0.018726,-0.195479,0.159180,0.018579,-0.188541,0.392852,0.380247,0.227750,,,,0.306937,0.429725,0.196104,0.379805,0.401027,0.126991,,,,,,,,,,,,,,,,,,,,,,,,
946,18.920000,0.058310,-0.038241,-0.233690,0.969808,0.205493,0.081696,0.138041,0.000459,0.236656,0.066259,0.099322,0.905997,0.197494,0.108375,0.115102,0.902957,0.245167,0.053846,0.157382,0.869395,0.202865,0.070080,0.197210,0.883973,0.145284,0.109919,0.121191,0.863914,0.237000,0.066201,0.099119,0.197602,0.108011,0.115434,0.244834,0.053823,0.157775,0.203180,0.069916,0.197068,0.144852,0.110193,0.121241,0.000563,0.018380,0.004425,0.009186,0.018683,-0.195579,0.159186,0.018575,-0.188539,0.392941,0.380085,0.227604,,,,0.306585,0.429785,0.196247,0.379465,0.401100,0.127145,,,,,,,,,,,,,,,,,,,,,,,,
947,18.940000,0.058202,-0.037917,-0.233871,0.969783,0.204958,0.081741,0.138034,0.000464,0.236089,0.066292,0.099294,0.905792,0.196952,0.108422,0.115100,0.901159,0.244636,0.053879,0.157349,0.868064,0.202367,0.070129,0.197205,0.884421,0.144747,0.109984,0.121225,0.860213,0.236448,0.066222,0.099101,0.197072,0.108074,0.115409,0.244287,0.053861,0.157746,0.202695,0.069943,0.197038,0.144295,0.110255,0.121295,0.000558,0.018386,0.004423,0.009190,0.018685,-0.195579,0.159185,0.018576,-0.188539,0.392619,0.380025,0.227476,,,,0.306285,0.429768,0.196176,0.379121,0.401053,0.127050,,,,,,,,,,,,,,,,,,,,,,,,
948,18.960000,0.057683,-0.037551,-0.234219,0.969744,0.204419,0.081714,0.138066,0.000463,0.235500,0.066213,0.099306,0.905792,0.196408,0.108382,0.115117,0.901159,0.244096,0.053840,0.157363,0.868064,0.201878,0.070151,0.197248,0.884421,0.144210,0.109985,0.121293,0.860213,0.235848,0.066148,0.099103,0.196512,0.108033,0.115442,0.243759,0.053821,0.157758,0.202202,0.069979,0.197102,0.143772,0.110266,0.121335,0.000557,0.018381,0.004422,0.009191,0.018682,-0.195581,0.159182,0.018576,-0.188543,0.391846,0.380141,0.227413,,,,0.305962,0.429726,0.195902,0.378802,0.400926,0.126786,,,,,,,,,,,,,,,,,,,,,,,,
949,18.980000,0.057001,-0.037380,-0.234355,0.969759,0.203938,0.081599,0.138131,0.000464,0.234989,0.066041,0.099371,0.903675,0.195920,0.108241,0.115156,0.904317,0.243620,0.053737,0.157437,0.868706,0.201433,0.070110,0.197330,0.883262,0.143726,0.109867,0.121364,0.859718,0.235337,0.065978,0.099167,0.196028,0.107899,0.115468,0.243277,0.053713,0.157836,0.201759,0.069941,0.197187,0.143281,0.110148,0.121408,0.000559,0.018387,0.004420,0.009383,0.018801,-0.195617,0.159183,0.018572,-0.188540,0.391994,0.379909,0.226650,,,,0.305657,0.429662,0.195392,0.378491,0.400667,0.126347,,,,,,,,,,,,,,,,,,,,,,,,
950,19.000000,0.055838,-0.036998,-0.234295,0.969855,0.203581,0.081418,0.138329,0.000459,0.234584,0.065782,0.099561,0.904994,0.195530,0.108010,0.115308,0.904566,0.243292,0.053601,0.157641,0.870072,0.201154,0.070052,0.197554,0.884141,0.143344,0.109643,0.121580,0.862357,0.234934,0.065718,0.099360,0.195631,0.107660,0.115625,0.242953,0.053576,0.158035,0.201477,0.069884,0.197410,0.142909,0.109924,0.121626,0.000559,0.018385,0.004426,0.009250,0.018725,-0.195478,0.159182,0.018575,-0.188536,0.391702,0.379919,0.226039,,,,0.305345,0.429596,0.194768,0.378184,0.400456,0.125789,,,,,,,,,,,,,,,,,,,,,,,,
951,19.020000,0.054428,-0.036688,-0.234097,0.969995,0.203319,0.081194,0.138679,0.000467,0.234280,0.065468,0.099914,0.904754,0.195229,0.107723,0.115599,0.900724,0.243064,0.053443,0.158015,0.867036,0.200970,0.069982,0.197937,0.881327,0.143051,0.109352,0.121932,0.862821,0.234630,0.065399,0.099709,0.195337,0.107359,0.115939,0.242720,0.053432,0.158415,0.201297,0.069805,0.197788,0.142616,0.109630,0.121981,0.000561,0.018387,0.004423,0.009011,0.017795,-0.194967,0.159186,0.018577,-0.188539,0.391006,0.380183,0.225622,,,,0.304331,0.429904,0.194106,0.377902,0.400206,0.125208,,,,,,,,,,,,,,,,,,,,,,,,
952,19.040000,0.052998,-0.036859,-0.233827,0.970133,0.203120,0.080986,0.139096,0.000461,0.234076,0.065163,0.100366,0.904188,0.195011,0.107444,0.115941,0.902101,0.242884,0.053309,0.158499,0.872999,0.200795,0.069944,0.198386,0.886617,0.142833,0.109068,0.122286,0.858316,0.234431,0.065095,0.100170,0.195126,0.107101,0.116266,0.242552,0.053256,0.158873,0.201107,0.069803,0.198249,0.142377,0.109341,0.122345,0.000563,0.018387,0.004425,0.009190,0.018685,-0.195580,0.159182,0.018573,-0.188538,0.391176,0.380128,0.224731,,,,0.304020,0.429941,0.193382,0.377709,0.399937,0.124702,,,,,,,,,,,,,,,,,,,,,,,,
953,19.060000,0.051778,-0.037220,-0.233613,0.970236,0.202959,0.080920,0.139390,0.000464,0.233925,0.065008,0.100706,0.903260,0.194844,0.107316,0.116167,0.900745,0.242729,0.053306,0.158870,0.871730,0.200629,0.070029,0.198709,0.884786,0.142665,0.108938,0.122500,0.859562,0.234283,0.064935,0.100506,0.194956,0.106970,0.116499,0.242389,0.053271,0.159248,0.200944,0.069881,0.198572,0.142214,0.109212,0.122555,0.000559,0.018389,0.004424,0.009190,0.018685,-0.195581,0.159183,0.018575,-0.188539,0.390920,0.380327,0.224267,,,,0.303753,0.430072,0.192798,0.377568,0.399724,0.124324,,,,,,,,,,,,,,,,,,,,,,,,
954,19.080000,0.051178,-0.037147,-0.233721,0.970245,0.202735,0.081020,0.139491,0.000463,0.233681,0.065057,0.100811,0.905641,0.194617,0.107392,0.116242,0.899514,0.242508,0.053419,0.158985,0.869602,0.200429,0.070197,0.198823,0.882579,0.142441,0.109034,0.122596,0.864005,0.234034,0.064983,0.100612,0.194728,0.107025,0.116590,0.242157,0.053401,0.159371,0.200749,0.070037,0.198684,0.142007,0.109305,0.122648,0.000564,0.018384,0.004425,0.009244,0.018729,-0.195479,0.159187,0.018576,-0.188541,0.390766,0.380490,0.223968,,,,0.303643,0.430175,0.192441,0.377486,0.399738,0.124063,,,,,,,,,,,,,,,,,,,,,,,,
955,19.100000,0.051313,-0.036551,-0.234073,0.970176,0.202387,0.081242,0.139344,0.000458,0.233279,0.065281,0.100620,0.905754,0.194260,0.107633,0.116119,0.902240,0.242164,0.053604,0.158777,0.872307,0.200141,0.070386,0.198672,0.884265,0.142092,0.109305,0.122533,0.863237,0.233629,0.065209,0.100420,0.194364,0.107280,0.116454,0.241825,0.053584,0.159149,0.200463,0.070225,0.198540,0.141658,0.109579,0.122578,0.000561,0.018381,0.004425,0.009243,0.018726,-0.195475,0.159182,0.018576,-0.188537,0.390691,0.380548,0.223806,,,,0.303611,0.430287,0.192385,0.377407,0.399756,0.124005,,,,,,,,,,,,,,,,,,,,,,,,
956,19.120000,0.052230,-0.035955,-0.234628,0.970015,0.201918,0.081510,0.138918,0.000466,0.232764,0.065600,0.100136,0.905363,0.193799,0.107959,0.115755,0.899748,0.241681,0.053791,0.158261,0.868441,0.199706,0.070531,0.198224,0.881623,0.141639,0.109670,0.122212,0.862866,0.233112,0.065521,0.099935,0.193904,0.107597,0.116105,0.241340,0.053777,0.158651,0.200033,0.070356,0.198076,0.141204,0.109948,0.122258,0.000562,0.018380,0.004424,0.009190,0.018683,-0.195582,0.159187,0.018579,-0.188543,0.390656,0.380438,0.223824,,,,0.303575,0.430328,0.192577,0.377325,0.399816,0.124139,,,,,,,,,,,,,,,,,,,,,,,,
957,19.140000,0.053703,-0.035431,-0.235083,0.969844,0.201438,0.081748,0.138271,0.000470,0.232257,0.065936,0.099428,0.903241,0.193333,0.108276,0.115195,0.901903,0.241186,0.053936,0.157513,0.867753,0.199239,0.070584,0.197544,0.883452,0.141176,0.110009,0.121677,0.856146,0.232606,0.065866,0.099223,0.193443,0.107929,0.115521,0.240863,0.053899,0.157910,0.199563,0.070411,0.197386,0.140717,0.110294,0.121730,0.000564,0.018381,0.004428,0.009379,0.018803,-0.195619,0.159186,0.018577,-0.188544,0.390501,0.380245,0.224036,,,,0.303400,0.430351,0.193009,0.377120,0.400077,0.124416,,,,,,,,,,,,,,,,,,,,,,,,
958,19.160000,0.055253,-0.035184,-0.235432,0.969681,0.201023,0.081975,0.137613,0.000471,0.231841,0.066266,0.098727,0.904586,0.192939,0.108581,0.114619,0.903442,0.240750,0.054077,0.156776,0.863078,0.198803,0.070625,0.196850,0.879738,0.140782,0.110326,0.121095,0.860451,0.232179,0.066204,0.098511,0.193040,0.108228,0.114949,0.240420,0.054060,0.157194,0.199148,0.070418,0.196675,0.140343,0.110611,0.121135,0.000559,0.018384,0.004423,0.009247,0.018729,-0.195481,0.159182,0.018579,-0.188542,0.390240,0.380064,0.224359,,,,0.303147,0.430332,0.193499,0.376918,0.400201,0.124844,,,,,,,,,,,,,,,,,,,,,,,,
959,19.180000,0.056627,-0.034804,-0.235457,0.969609,0.200645,0.082172,0.137069,0.000480,0.231461,0.066576,0.098136,0.903033,0.192558,0.108843,0.114152,0.899697,0.240375,0.054223,0.156149,0.862254,0.198431,0.070653,0.196273,0.880137,0.140401,0.110566,0.120637,0.854361,0.231808,0.066506,0.097925,0.192677,0.108486,0.114481,0.240050,0.054212,0.156567,0.198765,0.070450,0.196099,0.139938,0.110857,0.120693,0.000563,0.018376,0.004426,0.009190,0.018684,-0.195578,0.159182,0.018576,-0.188543,0.389921,0.379969,0.224696,,,,0.302794,0.430375,0.194011,0.376669,0.400316,0.125342,,,,,,,,,,,,,,,,,,,,,,,,
960,19.200000,0.057664,-0.034626,-0.235470,0.969551,0.200306,0.082291,0.136729,0.000472,0.231128,0.066779,0.097767,0.902517,0.192221,0.109010,0.113866,0.904203,0.240034,0.054303,0.155755,0.864338,0.198084,0.070648,0.195908,0.881204,0.140063,0.110718,0.120347,0.857493,0.231466,0.066715,0.097553,0.192318,0.108657,0.114193,0.239722,0.054280,0.156177,0.198410,0.070459,0.195742,0.139615,0.111013,0.120385,0.000559,0.018379,0.004425,0.009190,0.018681,-0.195579,0.159178,0.018575,-0.188541,0.389520,0.379923,0.225037,,,,0.302388,0.430372,0.194475,0.376304,0.400446,0.125796,,,,,,,,,,,,,,,,,,,,,,,,
961,19.220000,0.058758,-0.034543,-0.235051,0.969590,0.199989,0.082350,0.136494,0.000412,0.230841,0.066948,0.097512,0.933719,0.191889,0.109109,0.113685,0.881709,0.239735,0.054357,0.155477,0.901060,0.197754,0.070578,0.195648,0.891142,0.139727,0.110756,0.120149,0.877484,0.231206,0.066793,0.097400,0.192029,0.108690,0.114064,0.239230,0.054330,0.155549,0.198073,0.070364,0.195567,0.139322,0.111017,0.120218,0.000562,0.018380,0.004424,0.009190,0.018680,-0.195578,0.159183,0.018577,-0.188544,0.389035,0.379903,0.225405,,,,0.301876,0.430346,0.194863,0.375917,0.400340,0.126278,,,,,,,,,,,,,,,,,,,,,,,,
962,19.240000,0.059083,-0.035243,-0.234955,0.969569,0.199706,0.082229,0.136508,0.000473,0.230618,0.066842,0.097569,0.903999,0.191637,0.108994,0.113695,0.902818,0.239426,0.054235,0.155543,0.863302,0.197382,0.070439,0.195655,0.881421,0.139465,0.110632,0.120080,0.857303,0.230960,0.066779,0.097358,0.191744,0.108642,0.114015,0.239108,0.054219,0.155963,0.197712,0.070235,0.195475,0.139012,0.110922,0.120129,0.000561,0.018388,0.004418,0.009186,0.018684,-0.195581,0.159188,0.018577,-0.188544,0.388479,0.379875,0.225795,,,,0.301347,0.430276,0.195188,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,19.260000,0.059373,-0.035622,-0.234817,0.969571,0.199405,0.082116,0.136465,0.000467,0.230356,0.066751,0.097547,0.903975,0.191350,0.108888,0.113655,0.904810,0.239115,0.054125,0.155525,0.865928,0.197032,0.070303,0.195605,0.882662,0.139172,0.110511,0.119994,0.858760,0.230697,0.066692,0.097336,0.191453,0.108539,0.113970,0.238799,0.054106,0.155935,0.197358,0.070110,0.195440,0.138727,0.110800,0.120037,0.000558,0.018383,0.004418,0.009378,0.018802,-0.195618,0.159180,0.018580,-0.188540,0.387985,0.379768,0.226126,,,,0.300835,0.430162,0.195484,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,19.280000,0.059669,-0.035990,-0.234714,0.969564,0.199077,0.081967,0.136434,0.000461,0.230065,0.066624,0.097537,0.905024,0.191037,0.108747,0.113627,0.904252,0.238776,0.053976,0.155517,0.868109,0.196655,0.070131,0.195567,0.883989,0.138853,0.110358,0.119922,0.862741,0.230405,0.066562,0.097330,0.191138,0.108388,0.113952,0.238460,0.053960,0.155921,0.196968,0.069950,0.195411,0.138420,0.110640,0.119970,0.000561,0.018385,0.004426,0.009380,0.018802,-0.195613,0.159183,0.018575,-0.188540,0.387488,0.379636,0.226379,,,,0.300382,0.430014,0.195692,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,19.300000,0.059830,-0.036025,-0.234690,0.969558,0.198735,0.081820,0.136422,0.000466,0.229729,0.066490,0.097525,0.906423,0.190697,0.108606,0.113622,0.901736,0.238432,0.053826,0.155502,0.866432,0.196305,0.069967,0.195551,0.882720,0.138512,0.110213,0.119910,0.860358,0.230069,0.066418,0.097323,0.190805,0.108248,0.113955,0.238120,0.053818,0.155904,0.196628,0.069767,0.195382,0.138072,0.110499,0.119953,0.000561,0.018380,0.004424,0.009188,0.018680,-0.195580,0.159182,0.018579,-0.188539,0.387135,0.379447,0.226513,,,,0.300034,0.429833,0.195821,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,19.320000,0.060101,-0.035794,-0.234879,0.969504,0.198350,0.081701,0.136413,0.000461,0.229326,0.066385,0.097495,0.907289,0.190314,0.108504,0.113633,0.907640,0.238045,0.053679,0.155462,0.865997,0.195936,0.069809,0.195536,0.882797,0.138132,0.110125,0.119940,0.859881,0.229663,0.066334,0.097292,0.190406,0.108158,0.113937,0.237723,0.053646,0.155868,0.196282,0.069601,0.195358,0.137692,0.110416,0.119976,0.000560,0.018381,0.004426,0.009187,0.018681,-0.195580,0.159183,0.018575,-0.188543,0.386871,0.379266,0.226515,,,,0.299765,0.429675,0.195871,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,19.340000,0.060163,-0.035117,-0.234774,0.969551,0.197922,0.081704,0.136347,0.000412,0.228853,0.066414,0.097383,0.933361,0.189848,0.108514,0.113588,0.883473,0.237649,0.053687,0.155333,0.900768,0.195587,0.069786,0.195467,0.892571,0.137674,0.110116,0.119962,0.874514,0.229217,0.066261,0.097267,0.189999,0.108108,0.113943,0.237156,0.053669,0.155406,0.195907,0.069558,0.195382,0.137260,0.110380,0.120035,0.000557,0.018388,0.004420,0.009153,0.018551,-0.195494,0.159183,0.018578,-0.188544,0.386680,0.379104,0.226389,,,,0.299569,0.429573,0.195807,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,19.360000,0.059668,-0.035477,-0.235503,0.969391,0.197491,0.081681,0.136393,0.000463,0.228413,0.066301,0.097458,0.905159,0.189468,0.108480,0.113603,0.905683,0.237167,0.053622,0.155425,0.866327,0.195114,0.069830,0.195525,0.883580,0.137294,0.110170,0.119955,0.860069,0.228749,0.066247,0.097246,0.189569,0.108131,0.113920,0.236857,0.053592,0.155835,0.195438,0.069638,0.195355,0.136852,0.110455,0.119999,0.000559,0.018381,0.004423,0.009160,0.018551,-0.195492,0.159185,0.018579,-0.188540,0.386481,0.379021,0.226196,,,,0.299431,0.429533,0.195611,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,19.380000,0.059752,-0.034960,-0.235684,0.969361,0.196975,0.081835,0.136237,0.000403,0.227854,0.066463,0.097265,0.905159,0.188937,0.108646,0.113466,0.905683,0.236661,0.053756,0.155217,0.866327,0.194652,0.069959,0.195366,0.883580,0.136770,0.110349,0.119870,0.860069,0.228217,0.066301,0.097156,0.189075,0.108222,0.113848,0.236158,0.053751,0.155277,0.194968,0.069734,0.195276,0.136382,0.110597,0.119946,0.000560,0.018380,0.004424,0.009400,0.018778,-0.195475,0.159180,0.018575,-0.188539,0.386297,0.378967,0.225953,,,,0.299272,0.429561,0.195406,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,19.400000,0.059503,-0.034685,-0.236189,0.969263,0.196496,0.081903,0.136199,0.000472,0.227332,0.066488,0.097210,0.904506,0.188469,0.108715,0.113426,0.904540,0.236167,0.053790,0.155160,0.862819,0.194203,0.070048,0.195333,0.881382,0.136308,0.110473,0.119865,0.856447,0.227667,0.066428,0.096997,0.188579,0.108364,0.113738,0.235853,0.053771,0.155584,0.194537,0.069837,0.195156,0.135857,0.110766,0.119910,0.000560,0.018386,0.004426,0.009186,0.018683,-0.195583,0.159183,0.018582,-0.188536,0.386097,0.378965,0.225670,,,,0.299070,0.429608,0.195214,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,19.420000,0.059267,-0.034257,-0.236448,0.969230,0.196016,0.082000,0.136126,0.000467,0.226807,0.066561,0.097110,0.903369,0.187981,0.108811,0.113354,0.906804,0.235692,0.053872,0.155055,0.865895,0.193775,0.070160,0.195265,0.883506,0.135826,0.110596,0.119844,0.856666,0.227140,0.066502,0.096898,0.188077,0.108468,0.113666,0.235395,0.053843,0.155472,0.194096,0.069966,0.195096,0.135378,0.110894,0.119882,0.000560,0.018390,0.004421,0.009189,0.018685,-0.195582,0.159180,0.018580,-0.188537,0.385844,0.378973,0.225404,,,,0.298789,0.429658,0.195035,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,19.440000,0.059069,-0.033901,-0.236585,0.969221,0.195570,0.082054,0.136110,0.000467,0.226326,0.066600,0.097073,0.905878,0.187523,0.108862,0.113339,0.905421,0.235254,0.053921,0.155013,0.864144,0.193373,0.070227,0.195253,0.881590,0.135374,0.110661,0.119870,0.859384,0.226660,0.066538,0.096864,0.187617,0.108509,0.113657,0.234945,0.053911,0.155430,0.193709,0.070009,0.195073,0.134935,0.110957,0.119908,0.000560,0.018384,0.004422,0.009187,0.018685,-0.195581,0.159182,0.018576,-0.188542,0.385522,0.379005,0.225171,,,,0.298454,0.429701,0.194848,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,19.460000,0.059095,-0.033424,-0.236200,0.969330,0.195201,0.082031,0.136097,0.000413,0.225936,0.066612,0.097029,0.905878,0.187111,0.108838,0.113339,0.905421,0.234926,0.053927,0.154959,0.864144,0.193066,0.070188,0.195240,0.881590,0.134967,0.110590,0.119917,0.859384,0.226299,0.066458,0.096913,0.187258,0.108422,0.113720,0.234442,0.053878,0.155041,0.193364,0.070004,0.195176,0.134556,0.110852,0.119987,0.000562,0.018386,0.004423,0.009430,0.018843,-0.195517,0.159182,0.018583,-0.188539,0.385137,0.379014,0.224998,,,,0.298056,0.429662,0.194705,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,19.480000,0.058269,-0.033775,-0.236075,0.969398,0.194974,0.081753,0.136362,0.000471,0.225724,0.066270,0.097331,0.904780,0.186886,0.108518,0.113554,0.905476,0.234699,0.053690,0.155286,0.862571,0.192824,0.070015,0.195525,0.879899,0.134740,0.110272,0.120113,0.858444,0.226056,0.066206,0.097117,0.186982,0.108162,0.113874,0.234392,0.053696,0.155710,0.193163,0.069789,0.195352,0.134302,0.110573,0.120143,0.000564,0.018381,0.004427,0.009188,0.018688,-0.195581,0.159183,0.018579,-0.188540,0.384214,0.378913,0.225126,,,,0.297561,0.429574,0.194554,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,19.500000,0.057725,-0.034331,-0.235646,0.969516,0.194756,0.081365,0.136669,0.000469,0.225552,0.065853,0.097686,0.905719,0.186667,0.108092,0.113818,0.905279,0.234486,0.053359,0.155665,0.865314,0.192564,0.069706,0.195846,0.883049,0.134513,0.109815,0.120329,0.853922,0.225887,0.065793,0.097479,0.186773,0.107750,0.114128,0.234182,0.053322,0.156067,0.192905,0.069496,0.195666,0.134053,0.110110,0.120371,0.000566,0.018380,0.004428,0.009185,0.018683,-0.195577,0.159185,0.018579,-0.188538,0.383765,0.378777,0.225051,,,,0.297037,0.429361,0.194346,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,19.520000,0.056900,-0.034918,-0.235332,0.969620,0.194506,0.080928,0.137025,0.000463,0.225340,0.065358,0.098095,0.907283,0.186421,0.107607,0.114117,0.902614,0.234236,0.052979,0.156105,0.867911,0.192274,0.069380,0.196222,0.883631,0.134261,0.109314,0.120584,0.860186,0.225682,0.065293,0.097895,0.186529,0.107248,0.114443,0.233917,0.052958,0.156497,0.192601,0.069186,0.196058,0.133818,0.109596,0.120633,0.000562,0.018386,0.004422,0.009382,0.018807,-0.195619,0.159180,0.018576,-0.188538,0.383202,0.378654,0.225031,,,,0.296486,0.429088,0.194190,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,19.540000,0.056379,-0.035019,-0.235112,0.969700,0.194192,0.080494,0.137358,0.000456,0.225031,0.064895,0.098445,0.905611,0.186094,0.107145,0.114421,0.904634,0.233934,0.052583,0.156468,0.870115,0.191966,0.069010,0.196569,0.884434,0.133934,0.108838,0.120889,0.864700,0.225371,0.064832,0.098234,0.186195,0.106794,0.114746,0.233614,0.052574,0.156857,0.192283,0.068827,0.196420,0.133507,0.109113,0.120933,0.000565,0.018382,0.004425,0.009201,0.018584,-0.195388,0.159183,0.018581,-0.188541,0.382769,0.378399,0.225013,,,,0.295975,0.428781,0.194161,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,19.560000,0.055997,-0.034779,-0.234901,0.969782,0.193791,0.080097,0.137677,0.000459,0.224613,0.064486,0.098754,0.908266,0.185667,0.106729,0.114728,0.902584,0.233558,0.052216,0.156780,0.869299,0.191608,0.068650,0.196896,0.884940,0.133511,0.108403,0.121226,0.860743,0.224945,0.064419,0.098554,0.185781,0.106372,0.115064,0.233253,0.052186,0.157165,0.191927,0.068465,0.196734,0.133070,0.108679,0.121272,0.000565,0.018383,0.004426,0.009150,0.018534,-0.195480,0.159181,0.018580,-0.188540,0.382404,0.378070,0.224983,,,,0.295514,0.428441,0.194194,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,19.580000,0.055738,-0.034979,-0.234971,0.969772,0.193310,0.079768,0.137967,0.000460,0.224139,0.064129,0.099062,0.907388,0.185196,0.106389,0.115001,0.905782,0.233066,0.051891,0.157097,0.867772,0.191109,0.068357,0.197193,0.882769,0.133038,0.108075,0.121485,0.861826,0.224469,0.064074,0.098853,0.185298,0.106033,0.115326,0.232748,0.051865,0.157492,0.191444,0.068165,0.197039,0.132605,0.108356,0.121519,0.000565,0.018382,0.004427,0.009148,0.018527,-0.195475,0.159178,0.018577,-0.188536,0.381922,0.377806,0.225061,,,,0.295038,0.428147,0.194229,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,19.600000,0.055459,-0.035332,-0.234996,0.969769,0.192777,0.079507,0.138182,0.000457,0.223625,0.063837,0.099305,0.910803,0.184679,0.106112,0.115192,0.901007,0.232520,0.051639,0.157354,0.869772,0.190542,0.068138,0.197415,0.884252,0.132517,0.107809,0.121646,0.863365,0.223960,0.063766,0.099112,0.184791,0.105745,0.115537,0.232205,0.051625,0.157728,0.190865,0.067944,0.197253,0.132087,0.108086,0.121688,0.000562,0.018388,0.004425,0.009143,0.018527,-0.195481,0.159184,0.018581,-0.188541,0.381408,0.377573,0.225173,,,,0.294514,0.427904,0.194297,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,19.620000,0.055485,-0.035306,-0.234416,0.969909,0.192268,0.079273,0.138270,0.000406,0.223136,0.063640,0.099393,0.934572,0.184139,0.105869,0.115279,0.880975,0.232044,0.051453,0.157441,0.903171,0.190045,0.067901,0.197502,0.894008,0.131975,0.107504,0.121733,0.880390,0.223504,0.063483,0.099281,0.184288,0.105459,0.115652,0.231537,0.051427,0.157505,0.190354,0.067689,0.197413,0.131571,0.107747,0.121819,0.000564,0.018384,0.004426,0.009191,0.018680,-0.195576,0.159183,0.018580,-0.188539,0.380720,0.377390,0.225299,,,,0.293796,0.427686,0.194392,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,19.640000,0.055261,-0.035873,-0.234166,0.969962,0.191860,0.078831,0.138431,0.000453,0.222774,0.063183,0.099597,0.910546,0.183743,0.105406,0.115414,0.901972,0.231628,0.051041,0.157664,0.869655,0.189582,0.067500,0.197669,0.883790,0.131572,0.107023,0.121813,0.867468,0.223108,0.063116,0.099396,0.183851,0.105046,0.115758,0.231303,0.051031,0.158041,0.189910,0.067303,0.197506,0.131152,0.107286,0.121854,0.000566,0.018384,0.004427,0.009145,0.018529,-0.195476,0.159182,0.018576,-0.188537,0.379846,0.377282,0.225441,,,,0.292874,0.427439,0.194467,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,19.660000,0.055170,-0.035460,-0.232283,0.970435,0.191582,0.078107,0.138545,0.000402,0.222531,0.062573,0.099692,0.939298,0.183345,0.104646,0.115528,0.879065,0.231471,0.050476,0.157755,0.901993,0.189388,0.066777,0.197786,0.892603,0.131173,0.106060,0.121962,0.884214,0.222884,0.062417,0.099589,0.183498,0.104212,0.115937,0.230976,0.050449,0.157820,0.189695,0.066565,0.197695,0.130785,0.106298,0.122031,0.000566,0.018380,0.004426,0.009190,0.018679,-0.195578,0.159189,0.018579,-0.188539,0.378621,0.377288,0.225195,,,,0.291468,0.427045,0.194227,,,,,,,,,,,,,,,,,,,,,,,,,,,
