Format Version,1.21,Take Name,Take 2024-08-16 11.33.48 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 11.33.48.977 AM,Total Frames in Take,2170,Total Exported Frames,2170,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1117,22.340000,0.083180,0.078739,0.303543,-0.945909,0.186082,0.120358,0.231973,0.000544,0.213688,0.089880,0.200074,0.823318,0.182088,0.140408,0.202241,0.872594,0.221083,0.093146,0.259506,0.891604,0.182632,0.126463,0.291919,0.881535,0.130918,0.151894,0.206126,0.851003,0.214146,0.089763,0.199510,0.182253,0.140193,0.202716,0.220500,0.093211,0.259720,0.182643,0.126832,0.292068,0.130313,0.152137,0.206245,0.009205,0.018542,-0.195490,0.000851,0.018575,0.004242,0.159199,0.018184,-0.188390,0.421262,0.397679,0.237633,,,,,,,0.343426,0.448962,0.190860,0.409479,0.390239,0.135363,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,22.360000,0.082759,0.078407,0.303656,-0.945937,0.186122,0.120374,0.231754,0.000549,0.213711,0.089922,0.199814,0.822783,0.182121,0.140455,0.202044,0.872614,0.221128,0.093127,0.259247,0.888510,0.182694,0.126418,0.291708,0.880514,0.130955,0.151946,0.205959,0.849889,0.214162,0.089799,0.199255,0.182288,0.140235,0.202520,0.220559,0.093211,0.259484,0.182702,0.126779,0.291851,0.130351,0.152195,0.206072,0.009255,0.018594,-0.195395,0.000849,0.018576,0.004244,0.159200,0.018180,-0.188389,0.421382,0.397623,0.237640,,,,,,,0.343542,0.448971,0.190941,0.409565,0.390285,0.135367,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,22.380000,0.082376,0.078193,0.303968,-0.945888,0.186131,0.120412,0.231525,0.000539,0.213698,0.089973,0.199554,0.824095,0.182138,0.140522,0.201833,0.874286,0.221124,0.093119,0.258989,0.891945,0.182713,0.126405,0.291484,0.883328,0.130979,0.152040,0.205764,0.852171,0.214145,0.089860,0.198988,0.182306,0.140310,0.202300,0.220554,0.093185,0.259211,0.182718,0.126773,0.291630,0.130373,0.152277,0.205891,0.009110,0.017844,-0.195002,0.000850,0.018575,0.004240,0.159200,0.018183,-0.188392,0.421508,0.397556,0.237637,,,,,,,0.343697,0.448978,0.190965,0.409698,0.390303,0.135357,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,22.400000,0.082133,0.078372,0.304056,-0.945866,0.186122,0.120462,0.231288,0.000544,0.213702,0.090032,0.199320,0.822393,0.182147,0.140583,0.201601,0.874777,0.221098,0.093156,0.258760,0.888974,0.182675,0.126434,0.291248,0.883351,0.130987,0.152106,0.205511,0.850295,0.214143,0.089914,0.198751,0.182321,0.140380,0.202056,0.220545,0.093239,0.259003,0.182676,0.126789,0.291381,0.130374,0.152347,0.205642,0.009103,0.017843,-0.194999,0.000851,0.018575,0.004242,0.159202,0.018195,-0.188395,0.421683,0.397449,0.237543,,,,,,,0.343798,0.449041,0.191063,0.409586,0.389624,0.137999,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,22.420000,0.081899,0.078811,0.304253,-0.945786,0.186104,0.120473,0.231049,0.000541,0.213707,0.090040,0.199103,0.824668,0.182166,0.140601,0.201362,0.873112,0.221044,0.093150,0.258551,0.888682,0.182598,0.126434,0.291006,0.880638,0.131006,0.152139,0.205222,0.856551,0.214154,0.089920,0.198541,0.182332,0.140382,0.201838,0.220464,0.093257,0.258786,0.182607,0.126788,0.291151,0.130418,0.152375,0.205348,0.009254,0.018590,-0.195394,0.000851,0.018577,0.004242,0.159203,0.018204,-0.188402,0.421628,0.397496,0.237564,,,,,,,0.343816,0.449052,0.191011,0.409641,0.389646,0.137991,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,22.440000,0.081780,0.079011,0.304172,-0.945806,0.186092,0.120443,0.230889,0.000548,0.213715,0.090019,0.198953,0.821116,0.182161,0.140573,0.201203,0.873813,0.221025,0.093125,0.258404,0.887646,0.182558,0.126398,0.290846,0.879239,0.130997,0.152100,0.205042,0.853076,0.214174,0.089897,0.198388,0.182325,0.140357,0.201667,0.220440,0.093238,0.258646,0.182569,0.126753,0.290998,0.130404,0.152346,0.205158,0.009203,0.018535,-0.195488,0.000849,0.018576,0.004242,0.159201,0.018194,-0.188399,0.421569,0.397492,0.237527,,,,,,,0.343772,0.449042,0.190951,0.409698,0.389638,0.137916,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,22.460000,0.081765,0.078923,0.304145,-0.945823,0.186091,0.120389,0.230812,0.000551,0.213711,0.089969,0.198868,0.822154,0.182155,0.140522,0.201128,0.872037,0.221031,0.093072,0.258319,0.886518,0.182567,0.126339,0.290769,0.878208,0.130991,0.152045,0.204976,0.852953,0.214164,0.089845,0.198306,0.182321,0.140295,0.201610,0.220449,0.093187,0.258561,0.182575,0.126696,0.290922,0.130401,0.152295,0.205087,0.009201,0.018544,-0.195496,0.000851,0.018577,0.004241,0.159204,0.018201,-0.188402,0.421550,0.397442,0.237436,,,,,,,0.343725,0.449019,0.190880,0.409825,0.390341,0.135217,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,22.480000,0.081771,0.078974,0.304053,-0.945848,0.186091,0.120320,0.230719,0.000545,0.213720,0.089904,0.198779,0.822154,0.182154,0.140450,0.201033,0.872037,0.221034,0.093010,0.258229,0.886518,0.182562,0.126272,0.290675,0.878208,0.130987,0.151964,0.204877,0.852953,0.214172,0.089779,0.198219,0.182316,0.140228,0.201509,0.220453,0.093123,0.258470,0.182567,0.126628,0.290823,0.130398,0.152206,0.204999,0.009202,0.018545,-0.195495,0.000850,0.018575,0.004243,0.159206,0.018206,-0.188406,0.421501,0.397374,0.237360,,,,,,,0.343665,0.448975,0.190794,0.409784,0.390308,0.135138,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,22.500000,0.081685,0.079167,0.304041,-0.945843,0.186062,0.120245,0.230601,0.000545,0.213706,0.089832,0.198671,0.823926,0.182136,0.140376,0.200915,0.872969,0.220996,0.092937,0.258125,0.887573,0.182508,0.126195,0.290557,0.878863,0.130967,0.151887,0.204737,0.855111,0.214158,0.089716,0.198107,0.182298,0.140150,0.201396,0.220405,0.093034,0.258364,0.182523,0.126554,0.290705,0.130379,0.152128,0.204853,0.009202,0.018535,-0.195489,0.000849,0.018579,0.004238,0.159201,0.018202,-0.188404,0.421413,0.397362,0.237311,,,,,,,0.343596,0.448964,0.190785,0.409744,0.390276,0.135087,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,22.520000,0.081690,0.079352,0.303986,-0.945845,0.186029,0.120232,0.230514,0.000539,0.213687,0.089818,0.198597,0.824019,0.182109,0.140359,0.200823,0.873938,0.220956,0.092932,0.258053,0.889802,0.182453,0.126189,0.290467,0.881065,0.130937,0.151863,0.204627,0.857793,0.214140,0.089701,0.198032,0.182274,0.140137,0.201299,0.220371,0.093024,0.258288,0.182464,0.126552,0.290617,0.130353,0.152091,0.204758,0.009409,0.018749,-0.195590,0.000847,0.018577,0.004241,0.159200,0.018196,-0.188401,0.421386,0.397436,0.237281,,,,,,,0.343537,0.449097,0.190959,0.409711,0.390283,0.135060,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,22.540000,0.081490,0.079037,0.304030,-0.945874,0.185998,0.120272,0.230418,0.000543,0.213639,0.089875,0.198470,0.823350,0.182066,0.140416,0.200741,0.872898,0.220936,0.092953,0.257925,0.888676,0.182451,0.126194,0.290376,0.880194,0.130897,0.151922,0.204576,0.856042,0.214090,0.089753,0.197906,0.182229,0.140197,0.201222,0.220356,0.093045,0.258162,0.182462,0.126552,0.290519,0.130310,0.152157,0.204698,0.009200,0.018541,-0.195490,0.000848,0.018580,0.004236,0.159205,0.018211,-0.188410,0.421408,0.397510,0.237244,,,,,,,0.343532,0.449255,0.190990,0.409660,0.390361,0.135012,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,22.560000,0.081350,0.078922,0.304102,-0.945873,0.185952,0.120332,0.230364,0.000543,0.213585,0.089942,0.198403,0.823277,0.182020,0.140487,0.200695,0.873834,0.220890,0.092999,0.257857,0.888299,0.182413,0.126234,0.290325,0.880029,0.130853,0.151999,0.204540,0.855469,0.214034,0.089826,0.197835,0.182184,0.140264,0.201174,0.220308,0.093089,0.258100,0.182425,0.126598,0.290475,0.130264,0.152234,0.204662,0.009114,0.017858,-0.195006,0.000850,0.018580,0.004235,0.159209,0.018221,-0.188413,0.421466,0.397530,0.237239,,,,,,,0.343593,0.449423,0.191011,0.409654,0.390510,0.134926,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,22.580000,0.081508,0.079240,0.304065,-0.945845,0.185895,0.120384,0.230429,0.000549,0.213547,0.089980,0.198497,0.822217,0.181976,0.140523,0.200748,0.873353,0.220822,0.093067,0.257954,0.886489,0.182326,0.126315,0.290385,0.878114,0.130806,0.152033,0.204561,0.853818,0.213999,0.089868,0.197923,0.182140,0.140292,0.201236,0.220238,0.093156,0.258203,0.182339,0.126683,0.290539,0.130218,0.152274,0.204672,0.009331,0.018083,-0.194989,0.000850,0.018578,0.004239,0.159211,0.018216,-0.188408,0.421456,0.397624,0.237266,,,,,,,0.343632,0.449563,0.190950,0.409699,0.390603,0.134888,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,22.600000,0.081981,0.079950,0.303913,-0.945793,0.185868,0.120360,0.230598,0.000542,0.213562,0.089921,0.198736,0.825044,0.181974,0.140459,0.200885,0.873200,0.220774,0.093092,0.258196,0.888782,0.182234,0.126373,0.290542,0.880330,0.130797,0.151958,0.204630,0.855186,0.214013,0.089813,0.198166,0.182140,0.140241,0.201363,0.220190,0.093177,0.258422,0.182251,0.126728,0.290684,0.130205,0.152196,0.204751,0.009259,0.018593,-0.195396,0.000850,0.018579,0.004237,0.159199,0.018198,-0.188398,0.421392,0.397746,0.237370,,,,,,,0.343644,0.449664,0.190867,0.409728,0.390647,0.134909,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,22.620000,0.082302,0.080550,0.303651,-0.945798,0.185855,0.120259,0.230782,0.000542,0.213594,0.089803,0.198976,0.824174,0.181976,0.140325,0.201046,0.872851,0.220751,0.093037,0.258439,0.890067,0.182164,0.126330,0.290718,0.880441,0.130790,0.151800,0.204733,0.855557,0.214050,0.089690,0.198408,0.182145,0.140106,0.201524,0.220160,0.093125,0.258659,0.182177,0.126694,0.290871,0.130198,0.152034,0.204855,0.009257,0.018590,-0.195394,0.000851,0.018579,0.004241,0.159200,0.018195,-0.188393,0.421303,0.397816,0.237494,,,,,,,0.343591,0.449704,0.190862,0.409730,0.390655,0.134972,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,22.640000,0.082345,0.080579,0.303552,-0.945824,0.185770,0.120206,0.230892,0.000542,0.213516,0.089752,0.199090,0.823993,0.181888,0.140268,0.201153,0.872411,0.220672,0.092994,0.258552,0.890973,0.182078,0.126283,0.290827,0.881146,0.130699,0.151734,0.204839,0.854295,0.213972,0.089636,0.198525,0.182060,0.140055,0.201627,0.220078,0.093077,0.258768,0.182090,0.126649,0.290979,0.130099,0.151964,0.204964,0.009200,0.018541,-0.195486,0.000850,0.018576,0.004243,0.159201,0.018187,-0.188394,0.421258,0.397818,0.237617,,,,,,,0.343514,0.449769,0.190928,0.409707,0.390699,0.135037,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,22.660000,0.082180,0.080299,0.303761,-0.945795,0.185624,0.120281,0.230926,0.000542,0.213343,0.089831,0.199097,0.825113,0.181738,0.140359,0.201199,0.873450,0.220524,0.093040,0.258559,0.889342,0.181957,0.126328,0.290865,0.880340,0.130556,0.151845,0.204910,0.854438,0.213790,0.089717,0.198536,0.181907,0.140145,0.201674,0.219939,0.093135,0.258785,0.181970,0.126687,0.291016,0.129963,0.152084,0.205023,0.009199,0.018537,-0.195487,0.000847,0.018576,0.004242,0.159201,0.018183,-0.188391,0.421265,0.397866,0.237694,,,,,,,0.343518,0.449918,0.191040,0.409454,0.390105,0.137790,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,22.680000,0.081991,0.079826,0.303915,-0.945802,0.185429,0.120449,0.230924,0.000548,0.213114,0.090012,0.199054,0.823395,0.181528,0.140549,0.201213,0.872177,0.220341,0.093178,0.258512,0.887877,0.181810,0.126458,0.290870,0.880644,0.130351,0.152050,0.204971,0.851215,0.213565,0.089898,0.198486,0.181702,0.140331,0.201687,0.219761,0.093259,0.258749,0.181821,0.126819,0.291008,0.129740,0.152285,0.205097,0.009205,0.018541,-0.195491,0.000850,0.018575,0.004245,0.159198,0.018191,-0.188393,0.421308,0.397942,0.237733,,,,,,,0.343562,0.450119,0.191122,0.409486,0.390283,0.137714,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,22.700000,0.081921,0.079681,0.304377,-0.945672,0.185259,0.120653,0.230909,0.000541,0.212911,0.090198,0.199027,0.826099,0.181374,0.140765,0.201204,0.872161,0.220149,0.093341,0.258485,0.892332,0.181654,0.126649,0.290857,0.881969,0.130209,0.152314,0.204972,0.851433,0.213362,0.090088,0.198465,0.181538,0.140534,0.201697,0.219576,0.093394,0.258688,0.181662,0.127024,0.291011,0.129610,0.152560,0.205084,0.009417,0.018742,-0.195588,0.000849,0.018573,0.004244,0.159203,0.018194,-0.188401,0.421374,0.398044,0.237737,,,,,,,0.343641,0.450324,0.191121,0.409485,0.390476,0.137654,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,22.720000,0.082234,0.079920,0.304625,-0.945544,0.185121,0.120834,0.230957,0.000542,0.212766,0.090340,0.199106,0.825625,0.181256,0.140927,0.201237,0.871774,0.219986,0.093522,0.258564,0.889335,0.181500,0.126875,0.290900,0.879835,0.130097,0.152507,0.204980,0.856187,0.213218,0.090227,0.198542,0.181422,0.140700,0.201724,0.219394,0.093618,0.258783,0.181512,0.127235,0.291050,0.129508,0.152745,0.205101,0.009462,0.018796,-0.195493,0.000849,0.018569,0.004246,0.159205,0.018199,-0.188398,0.421454,0.398147,0.237694,,,,,,,0.343738,0.450495,0.191010,0.409602,0.390576,0.137539,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,22.740000,0.082487,0.079969,0.304801,-0.945462,0.185030,0.120958,0.231027,0.000541,0.212662,0.090437,0.199190,0.823816,0.181173,0.141038,0.201297,0.873499,0.219884,0.093645,0.258647,0.890247,0.181413,0.127030,0.290967,0.880549,0.130019,0.152641,0.205035,0.855899,0.213120,0.090321,0.198625,0.181330,0.140818,0.201773,0.219296,0.093738,0.258868,0.181424,0.127391,0.291116,0.129432,0.152883,0.205154,0.009202,0.018538,-0.195491,0.000850,0.018568,0.004250,0.159204,0.018197,-0.188398,0.421553,0.398231,0.237616,,,,,,,0.343832,0.450624,0.190892,0.409799,0.390623,0.137319,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,22.760000,0.082733,0.080049,0.304930,-0.945392,0.184947,0.121040,0.231122,0.000536,0.212570,0.090494,0.199301,0.826012,0.181097,0.141106,0.201381,0.873575,0.219792,0.093730,0.258756,0.891234,0.181330,0.127143,0.291058,0.881296,0.129947,0.152727,0.205112,0.858261,0.213021,0.090378,0.198740,0.181259,0.140886,0.201860,0.219204,0.093824,0.258972,0.181342,0.127503,0.291210,0.129365,0.152961,0.205235,0.009204,0.018542,-0.195494,0.000853,0.018574,0.004244,0.159205,0.018198,-0.188402,0.421601,0.398310,0.237563,,,,,,,0.343878,0.450733,0.190789,0.409768,0.390700,0.137341,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,22.780000,0.082906,0.080099,0.305002,-0.945349,0.184872,0.121102,0.231196,0.000533,0.212490,0.090540,0.199386,0.826504,0.181026,0.141158,0.201448,0.872563,0.219712,0.093796,0.258840,0.892228,0.181255,0.127227,0.291130,0.881874,0.129877,0.152789,0.205175,0.860456,0.212940,0.090422,0.198822,0.181190,0.140935,0.201939,0.219125,0.093883,0.259050,0.181264,0.127592,0.291283,0.129301,0.153014,0.205306,0.009207,0.018541,-0.195492,0.000854,0.018582,0.004240,0.159205,0.018202,-0.188400,0.421610,0.398414,0.237562,,,,,,,0.343868,0.450860,0.190744,0.409929,0.390775,0.137147,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,22.800000,0.083016,0.080053,0.304952,-0.945359,0.184806,0.121169,0.231256,0.000538,0.212421,0.090603,0.199448,0.827100,0.180954,0.141219,0.201506,0.870938,0.219653,0.093871,0.258900,0.891163,0.181199,0.127306,0.291190,0.882044,0.129805,0.152848,0.205238,0.856298,0.212869,0.090491,0.198885,0.181131,0.140989,0.201999,0.219070,0.093952,0.259110,0.181203,0.127673,0.291340,0.129211,0.153078,0.205372,0.009411,0.018746,-0.195591,0.000854,0.018576,0.004242,0.159205,0.018192,-0.188397,0.421622,0.398530,0.237591,,,,,,,0.343873,0.451002,0.190735,0.409983,0.390904,0.137077,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,22.820000,0.083094,0.080272,0.305065,-0.945297,0.184744,0.121253,0.231293,0.000539,0.212364,0.090672,0.199504,0.826829,0.180908,0.141296,0.201535,0.871440,0.219573,0.093954,0.258958,0.890364,0.181114,0.127406,0.291224,0.881492,0.129760,0.152937,0.205245,0.856070,0.212809,0.090561,0.198937,0.181084,0.141066,0.202030,0.218994,0.094036,0.259173,0.181119,0.127773,0.291374,0.129168,0.153168,0.205373,0.009204,0.018541,-0.195488,0.000850,0.018577,0.004245,0.159201,0.018194,-0.188398,0.421662,0.398629,0.237635,,,,,,,0.343920,0.451133,0.190724,0.410094,0.391015,0.137035,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,22.840000,0.083099,0.080503,0.305237,-0.945222,0.184639,0.121338,0.231274,0.000536,0.212264,0.090744,0.199502,0.825274,0.180824,0.141378,0.201512,0.874109,0.219446,0.094031,0.258959,0.892703,0.180983,0.127501,0.291202,0.882747,0.129678,0.153037,0.205195,0.855596,0.212712,0.090634,0.198933,0.180988,0.141155,0.201995,0.218874,0.094107,0.259168,0.180983,0.127876,0.291362,0.129090,0.153275,0.205315,0.009442,0.018825,-0.195641,0.000848,0.018576,0.004244,0.159204,0.018197,-0.188398,0.421719,0.398686,0.237695,,,,,,,0.343983,0.451238,0.190724,0.410410,0.391757,0.134601,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,22.860000,0.082976,0.080613,0.305376,-0.945178,0.184546,0.121401,0.231243,0.000536,0.212173,0.090806,0.199475,0.824018,0.180745,0.141448,0.201483,0.874555,0.219337,0.094081,0.258935,0.893197,0.180872,0.127554,0.291171,0.882779,0.129601,0.153119,0.205153,0.855327,0.212623,0.090696,0.198900,0.180913,0.141222,0.201971,0.218767,0.094146,0.259147,0.180872,0.127942,0.291341,0.129014,0.153351,0.205274,0.009262,0.018592,-0.195395,0.000851,0.018575,0.004246,0.159202,0.018195,-0.188396,0.421744,0.398758,0.237754,,,,,,,0.344010,0.451340,0.190742,0.410502,0.391856,0.134613,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,22.880000,0.083106,0.080761,0.305422,-0.945139,0.184471,0.121445,0.231275,0.000539,0.212102,0.090836,0.199522,0.822526,0.180678,0.141482,0.201508,0.874736,0.219253,0.094130,0.258983,0.891648,0.180785,0.127618,0.291200,0.881315,0.129535,0.153159,0.205162,0.855705,0.212554,0.090725,0.198945,0.180837,0.141266,0.201989,0.218675,0.094210,0.259200,0.180789,0.127997,0.291362,0.128948,0.153397,0.205278,0.009417,0.018748,-0.195589,0.000851,0.018574,0.004246,0.159201,0.018196,-0.188396,0.421773,0.398846,0.237776,,,,,,,0.344021,0.451443,0.190723,0.410564,0.391957,0.134566,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,22.900000,0.083212,0.080948,0.305418,-0.945115,0.184398,0.121480,0.231305,0.000544,0.212039,0.090861,0.199571,0.822965,0.180614,0.141508,0.201530,0.872851,0.219173,0.094174,0.259032,0.890199,0.180695,0.127673,0.291227,0.880195,0.129470,0.153186,0.205166,0.853510,0.212485,0.090752,0.198990,0.180785,0.141284,0.202027,0.218597,0.094253,0.259251,0.180695,0.128057,0.291394,0.128877,0.153424,0.205277,0.009203,0.018534,-0.195485,0.000849,0.018572,0.004246,0.159205,0.018198,-0.188397,0.421782,0.398931,0.237795,,,,,,,0.344010,0.451527,0.190672,0.410621,0.392019,0.134520,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,22.920000,0.083349,0.081219,0.305402,-0.945085,0.184299,0.121522,0.231309,0.000549,0.211954,0.090890,0.199599,0.822669,0.180527,0.141536,0.201524,0.871313,0.219062,0.094229,0.259062,0.889168,0.180570,0.127740,0.291226,0.878727,0.129381,0.153214,0.205132,0.852265,0.212409,0.090773,0.199029,0.180699,0.141320,0.202006,0.218461,0.094324,0.259278,0.180582,0.128111,0.291388,0.128778,0.153455,0.205243,0.009206,0.018544,-0.195491,0.000851,0.018576,0.004244,0.159202,0.018194,-0.188399,0.421776,0.399024,0.237808,,,,,,,0.343992,0.451614,0.190608,0.410680,0.392095,0.134480,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,22.940000,0.083380,0.081387,0.305375,-0.945077,0.184228,0.121549,0.231300,0.000548,0.211895,0.090913,0.199604,0.822884,0.180464,0.141558,0.201510,0.871211,0.218985,0.094263,0.259068,0.890107,0.180481,0.127777,0.291215,0.878712,0.129316,0.153233,0.205102,0.852009,0.212351,0.090800,0.199029,0.180634,0.141337,0.202000,0.218387,0.094349,0.259273,0.180492,0.128153,0.291382,0.128716,0.153477,0.205207,0.009245,0.018700,-0.195593,0.000849,0.018578,0.004240,0.159199,0.018188,-0.188394,0.421763,0.399129,0.237820,,,,,,,0.343959,0.451708,0.190557,0.410718,0.392188,0.134429,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,22.960000,0.083373,0.081104,0.305457,-0.945075,0.184154,0.121557,0.231300,0.000541,0.211798,0.090922,0.199583,0.823902,0.180378,0.141573,0.201516,0.872755,0.218920,0.094258,0.259045,0.891309,0.180439,0.127774,0.291219,0.880611,0.129234,0.153257,0.205137,0.855745,0.212251,0.090807,0.199012,0.180546,0.141359,0.201996,0.218325,0.094348,0.259254,0.180449,0.128144,0.291379,0.128641,0.153490,0.205256,0.009205,0.018541,-0.195491,0.000848,0.018572,0.004247,0.159205,0.018193,-0.188399,0.421796,0.399185,0.237790,,,,,,,0.343928,0.451782,0.190564,0.410722,0.392280,0.134358,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,22.980000,0.083473,0.081046,0.305523,-0.945050,0.184025,0.121550,0.231355,0.000541,0.211659,0.090906,0.199638,0.823902,0.180248,0.141562,0.201569,0.872755,0.218791,0.094250,0.259098,0.891309,0.180320,0.127777,0.291273,0.880611,0.129106,0.153256,0.205195,0.855745,0.212112,0.090790,0.199069,0.180411,0.141348,0.202047,0.218196,0.094343,0.259311,0.180331,0.128143,0.291429,0.128514,0.153494,0.205312,0.009207,0.018544,-0.195492,0.000847,0.018575,0.004240,0.159200,0.018202,-0.188401,0.421779,0.399213,0.237776,,,,,,,0.343869,0.451821,0.190542,0.410716,0.392312,0.134297,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,23.000000,0.083746,0.081477,0.305379,-0.945035,0.183905,0.121525,0.231450,0.000539,0.211568,0.090864,0.199776,0.824895,0.180141,0.141512,0.201646,0.873083,0.218661,0.094257,0.259238,0.889242,0.180161,0.127798,0.291361,0.880042,0.128993,0.153194,0.205231,0.858714,0.212020,0.090753,0.199203,0.180306,0.141285,0.202131,0.218066,0.094359,0.259462,0.180169,0.128164,0.291515,0.128411,0.153425,0.205357,0.009412,0.018751,-0.195594,0.000851,0.018577,0.004242,0.159201,0.018187,-0.188393,0.421649,0.399319,0.237825,,,,,,,0.343723,0.451872,0.190472,0.410685,0.392341,0.134300,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,23.020000,0.083879,0.081928,0.304998,-0.945108,0.183880,0.121441,0.231550,0.000540,0.211590,0.090784,0.199912,0.824623,0.180120,0.141408,0.201731,0.873608,0.218639,0.094218,0.259377,0.888649,0.180089,0.127746,0.291454,0.879267,0.128961,0.153050,0.205274,0.859062,0.212039,0.090672,0.199339,0.180285,0.141183,0.202216,0.218044,0.094328,0.259604,0.180098,0.128112,0.291613,0.128381,0.153280,0.205393,0.009204,0.018541,-0.195491,0.000851,0.018576,0.004239,0.159201,0.018180,-0.188390,0.421476,0.399516,0.237915,,,,,,,0.343493,0.451957,0.190444,0.410589,0.392449,0.134335,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,23.040000,0.083897,0.082143,0.304666,-0.945195,0.183909,0.121303,0.231614,0.000539,0.211651,0.090659,0.199992,0.823492,0.180145,0.141261,0.201790,0.874916,0.218679,0.094111,0.259458,0.891459,0.180094,0.127617,0.291516,0.881176,0.128976,0.152867,0.205314,0.855736,0.212111,0.090552,0.199418,0.180305,0.141040,0.202270,0.218091,0.094181,0.259676,0.180104,0.127995,0.291675,0.128388,0.153102,0.205431,0.009105,0.017838,-0.194995,0.000847,0.018573,0.004244,0.159202,0.018180,-0.188391,0.421331,0.399680,0.237988,,,,,,,0.343285,0.452010,0.190435,0.410490,0.392595,0.134342,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,23.060000,0.084103,0.082009,0.304466,-0.945252,0.183871,0.121195,0.231697,0.000535,0.211611,0.090551,0.200073,0.825107,0.180087,0.141142,0.201868,0.872748,0.218662,0.094024,0.259535,0.893852,0.180079,0.127528,0.291599,0.883969,0.128916,0.152731,0.205410,0.855955,0.212069,0.090443,0.199501,0.180264,0.140933,0.202341,0.218072,0.094086,0.259734,0.180086,0.127901,0.291748,0.128311,0.152950,0.205553,0.009261,0.018588,-0.195393,0.000847,0.018576,0.004241,0.159204,0.018184,-0.188393,0.421326,0.399712,0.237992,,,,,,,0.343198,0.452007,0.190425,0.410450,0.392622,0.134275,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,23.080000,0.084240,0.081973,0.304632,-0.945190,0.183772,0.121193,0.231780,0.000537,0.211496,0.090532,0.200160,0.825939,0.179992,0.141135,0.201947,0.871495,0.218556,0.094015,0.259620,0.893689,0.179989,0.127541,0.291681,0.882508,0.128825,0.152744,0.205492,0.855208,0.211951,0.090423,0.199589,0.180170,0.140923,0.202429,0.217958,0.094081,0.259809,0.180000,0.127916,0.291838,0.128222,0.152968,0.205623,0.009207,0.018540,-0.195494,0.000846,0.018575,0.004246,0.159205,0.018174,-0.188387,0.421410,0.399712,0.237937,,,,,,,0.343219,0.452012,0.190367,0.410496,0.392590,0.134182,,,,,,,,,,,,,,,,,,,,,,,,,,,
