Format Version,1.21,Take Name,Take 2024-08-16 12.36.54 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.36.54.276 AM,Total Frames in Take,2337,Total Exported Frames,2337,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1456,29.120000,0.286434,0.608140,0.521856,-0.525155,0.006547,0.339656,0.035806,0.137865,0.006549,0.294250,0.061239,1.000000,0.035882,0.325806,0.020006,0.000000,-0.017229,0.345283,0.081922,0.894929,-0.018781,0.393531,0.045742,0.819942,0.026315,0.339412,-0.029881,0.836171,,,,,,,-0.017029,0.344818,0.081763,-0.018958,0.393943,0.045972,0.026882,0.338401,-0.029485,0.157271,0.018385,-0.188732,-0.000797,0.018464,0.004573,,,,0.346574,0.490071,0.201983,0.007353,0.018487,-0.195244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383085,0.483711,0.105566,,,,0.386816,0.402393,0.170714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,29.140000,0.286701,0.607063,0.524431,-0.523688,0.005786,0.341886,0.035004,0.138945,0.005506,0.296401,0.060295,1.000000,0.035078,0.327934,0.019215,0.000000,-0.018046,0.347491,0.081094,0.894929,-0.019282,0.395859,0.045063,0.819942,0.025675,0.341745,-0.030647,0.836171,,,,,,,-0.017865,0.347268,0.081147,-0.019443,0.396186,0.045215,0.026072,0.341052,-0.030371,0.157266,0.018383,-0.188729,-0.000800,0.018460,0.004579,,,,0.346388,0.490313,0.201802,0.007353,0.018491,-0.195242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382878,0.484200,0.105369,,,,0.386243,0.402605,0.170199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,29.160000,0.286418,0.604657,0.527497,-0.523547,0.005122,0.344109,0.033956,0.140007,0.004649,0.298463,0.058953,1.000000,0.034348,0.330131,0.018068,0.000000,-0.018673,0.349521,0.080088,0.919079,-0.019705,0.398126,0.044371,0.891323,0.024992,0.344305,-0.031701,0.883293,,,,,,,-0.018499,0.349265,0.080025,-0.019856,0.398381,0.044524,0.025412,0.343526,-0.031259,0.157268,0.018385,-0.188731,-0.000799,0.018461,0.004579,,,,0.346211,0.490585,0.201708,0.007355,0.018484,-0.195240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382755,0.484631,0.105233,,,,0.385724,0.402801,0.169760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,29.180000,0.286874,0.603322,0.529920,-0.522390,0.004515,0.346324,0.033195,0.141126,0.003787,0.300601,0.058045,1.000000,0.033684,0.332248,0.017289,0.000000,-0.019294,0.351709,0.079323,0.927177,-0.020048,0.400433,0.043761,0.893821,0.024446,0.346629,-0.032442,0.885011,,,,,,,-0.019124,0.351540,0.079301,-0.020256,0.400721,0.043944,0.024828,0.345914,-0.032004,0.157270,0.018388,-0.188730,-0.000800,0.018465,0.004573,,,,0.346136,0.490797,0.201588,0.007352,0.018487,-0.195243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382695,0.485020,0.105133,,,,0.385797,0.402017,0.169687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,29.200000,0.287780,0.604246,0.532056,-0.518638,0.003793,0.348503,0.032818,0.141126,0.002612,0.302824,0.057731,1.000000,0.032956,0.334206,0.017101,0.000000,-0.020245,0.354119,0.078800,0.927177,-0.020463,0.402793,0.043162,0.893821,0.024102,0.348574,-0.032704,0.885011,,,,,,,,,,,,,,,,0.157268,0.018387,-0.188729,-0.000798,0.018460,0.004581,,,,0.346070,0.491021,0.201506,0.007274,0.018417,-0.195229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382666,0.485420,0.105060,,,,0.384879,0.403166,0.169089,,,,-0.020614,0.402885,0.043405,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024314,0.348199,-0.032642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,29.220000,0.287575,0.602463,0.534483,-0.518331,0.003282,0.350540,0.032201,0.141126,0.001932,0.304745,0.056891,1.000000,0.032396,0.336214,0.016418,0.000000,-0.020742,0.356019,0.078207,0.927177,-0.020779,0.404866,0.042806,0.893821,0.023601,0.350855,-0.033317,0.885011,,,,,,,,,,,,,,,,0.157267,0.018391,-0.188731,-0.000799,0.018463,0.004577,,,,0.346054,0.491168,0.201516,0.007351,0.018493,-0.195242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382607,0.485857,0.105044,,,,0.384540,0.403328,0.168719,,,,-0.020926,0.404949,0.043047,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023820,0.350455,-0.033213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,29.240000,0.287914,0.599587,0.539453,-0.516325,0.002544,0.352737,0.031399,0.141126,0.000718,0.306772,0.055740,1.000000,0.031554,0.338259,0.015564,0.000000,-0.021517,0.358094,0.077399,0.927177,-0.021028,0.407205,0.042369,0.893821,0.022994,0.353357,-0.034076,0.885011,,,,,,,,,,,,,,,,0.157267,0.018390,-0.188727,-0.000799,0.018459,0.004577,,,,0.346061,0.491231,0.201580,0.007351,0.018486,-0.195239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382558,0.486336,0.105060,,,,0.384268,0.403479,0.168356,,,,-0.021193,0.406812,0.042816,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023353,0.352674,-0.033747,0.000738,0.308187,0.056408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,29.260000,0.287252,0.597928,0.541389,-0.516591,0.002226,0.354435,0.030953,0.141126,0.000319,0.308353,0.055067,1.000000,0.031206,0.339981,0.015041,0.000000,-0.021816,0.359610,0.076985,0.927177,-0.021242,0.408892,0.042198,0.893821,0.022664,0.355341,-0.034522,0.885011,,,,,,,,,,,,,,,,0.157270,0.018388,-0.188728,-0.000800,0.018460,0.004578,,,,0.346116,0.491310,0.201705,0.007272,0.018421,-0.195233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382551,0.486766,0.105095,,,,0.384083,0.403606,0.167989,,,,-0.021415,0.408523,0.042645,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023002,0.354717,-0.034271,0.000328,0.309684,0.055695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,29.280000,0.287047,0.596252,0.543113,-0.516832,0.001986,0.355961,0.030497,0.141126,-0.000005,0.309782,0.054417,1.000000,0.030921,0.341510,0.014500,0.000000,-0.022008,0.360995,0.076569,0.927177,-0.021351,0.410422,0.041990,0.893821,0.022374,0.357098,-0.034991,0.885011,,,,,,,,,,,,,,,,0.157275,0.018388,-0.188729,-0.000796,0.018462,0.004579,,,,0.346221,0.491348,0.201748,0.007276,0.018420,-0.195231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382627,0.487124,0.105107,,,,0.383975,0.403710,0.167692,,,,-0.021522,0.410075,0.042426,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022676,0.356556,-0.034838,0.000007,0.311054,0.055031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,29.300000,0.286855,0.595129,0.544584,-0.516685,0.001864,0.357324,0.030047,0.141126,-0.000225,0.311076,0.053824,1.000000,0.030770,0.342862,0.014008,0.000000,-0.022122,0.362265,0.076133,0.927177,-0.021359,0.411798,0.041707,0.893821,0.022259,0.358620,-0.035435,0.885011,,,,,,,,,,,,,,,,0.157271,0.018390,-0.188728,-0.000801,0.018460,0.004578,,,,0.346355,0.491416,0.201749,0.007272,0.018416,-0.195229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382781,0.487369,0.105129,,,,0.383918,0.403800,0.167495,,,,-0.021514,0.411472,0.042104,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022602,0.357956,-0.035072,-0.000215,0.312251,0.054358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,29.320000,0.286865,0.594705,0.545749,-0.515938,0.001847,0.358500,0.029503,0.141126,-0.000374,0.312223,0.053212,1.000000,0.030737,0.343994,0.013475,0.000000,-0.022179,0.363431,0.075569,0.927177,-0.021265,0.413010,0.041214,0.893821,0.022318,0.359842,-0.035955,0.885011,,,,,,,,,,,,,,,,0.157273,0.018386,-0.188733,-0.000799,0.018463,0.004579,,,,0.346475,0.491502,0.201747,0.007358,0.018488,-0.195239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382967,0.487550,0.105161,,,,0.383869,0.403880,0.167393,,,,-0.021418,0.412700,0.041606,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022642,0.359227,-0.035655,-0.000365,0.313369,0.053737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,29.340000,0.286822,0.594424,0.546877,-0.515090,0.001909,0.359521,0.028851,0.141126,-0.000448,0.313221,0.052501,1.000000,0.030789,0.344971,0.012846,0.000000,-0.022172,0.364449,0.074889,0.927177,-0.021101,0.414068,0.040595,0.893821,0.022474,0.360897,-0.036577,0.885011,,,,,,,,,,,,,,,,0.157273,0.018389,-0.188727,-0.000798,0.018463,0.004580,,,,0.346585,0.491581,0.201737,0.007353,0.018486,-0.195238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383222,0.487648,0.105213,,,,0.383835,0.403927,0.167366,,,,-0.021261,0.413761,0.040994,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022752,0.360397,-0.036439,-0.000433,0.314373,0.053058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,29.360000,0.287341,0.595031,0.547450,-0.513490,0.002005,0.360458,0.028267,0.141126,-0.000526,0.314198,0.051978,1.000000,0.030884,0.345810,0.012349,0.000000,-0.022167,0.365515,0.074243,0.927177,-0.020888,0.415082,0.039881,0.893821,0.022724,0.361686,-0.037115,0.885011,,,,,,,,,,,,,,,,0.157268,0.018386,-0.188727,-0.000800,0.018458,0.004583,,,,0.346686,0.491751,0.201678,0.007271,0.018412,-0.195227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383510,0.487635,0.105224,,,,0.383798,0.403965,0.167436,,,,-0.021045,0.414766,0.040270,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023062,0.361038,-0.036763,-0.000514,0.315344,0.052499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,29.380000,0.288419,0.596124,0.547749,-0.511294,0.002148,0.361281,0.027615,0.141126,-0.000604,0.315106,0.051468,1.000000,0.031021,0.346485,0.011823,0.000000,-0.022133,0.366567,0.073508,0.927177,-0.020593,0.416018,0.038991,0.893821,0.023049,0.362229,-0.037714,0.885011,,,,,,,,,,,,,,,,0.157273,0.018389,-0.188728,-0.000800,0.018458,0.004577,,,,0.346767,0.492048,0.201576,0.007272,0.018414,-0.195230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383844,0.487501,0.105210,,,,0.383723,0.403990,0.167637,,,,-0.020750,0.415697,0.039379,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023350,0.361672,-0.037477,-0.000590,0.316264,0.052017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,29.400000,0.289336,0.597439,0.547903,-0.509071,0.002336,0.362069,0.026910,0.141126,-0.000624,0.315986,0.050914,1.000000,0.031214,0.347134,0.011259,0.000000,-0.022070,0.367586,0.072709,0.927177,-0.020279,0.416912,0.038025,0.893821,0.023441,0.362729,-0.038357,0.885011,,,,,,,,,,,,,,,,0.157272,0.018382,-0.188726,-0.000798,0.018454,0.004582,,,,0.346854,0.492313,0.201422,0.007275,0.018417,-0.195232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384188,0.487343,0.105193,,,,0.383634,0.404028,0.167875,,,,-0.020434,0.416616,0.038401,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023759,0.362124,-0.038053,-0.000611,0.317080,0.051413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,29.420000,0.290072,0.598450,0.548096,-0.507254,0.002511,0.362805,0.026163,0.141126,-0.000624,0.316793,0.050283,1.000000,0.031391,0.347756,0.010624,0.000000,-0.021996,0.368505,0.071886,0.927177,-0.019995,0.417733,0.037075,0.893821,0.023780,0.363237,-0.039053,0.885011,,,,,,,,,,,,,,,,0.157275,0.018389,-0.188730,-0.000800,0.018458,0.004581,,,,0.346904,0.492563,0.201296,0.007271,0.018414,-0.195231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384498,0.487239,0.105192,,,,0.383544,0.404078,0.168057,,,,-0.020156,0.417456,0.037446,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024099,0.362638,-0.038752,-0.000620,0.317821,0.050740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,29.440000,0.290893,0.599307,0.548341,-0.505505,0.002666,0.363477,0.025558,0.141126,-0.000645,0.317534,0.049785,1.000000,0.031539,0.348313,0.010121,0.000000,-0.021926,0.369356,0.071213,0.927177,-0.019719,0.418491,0.036284,0.893821,0.024079,0.363690,-0.039611,0.885011,,,,,,,,,,,,,,,,0.157273,0.018388,-0.188734,-0.000797,0.018460,0.004577,,,,0.346918,0.492818,0.201168,0.007357,0.018486,-0.195241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384748,0.487124,0.105142,,,,0.383464,0.404104,0.168183,,,,-0.019886,0.418256,0.036657,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024411,0.363061,-0.039294,-0.000643,0.318475,0.050181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,29.460000,0.291608,0.600023,0.548377,-0.504201,0.002742,0.364079,0.025156,0.141126,-0.000693,0.318197,0.049480,1.000000,0.031610,0.348826,0.009796,0.000000,-0.021909,0.370107,0.070760,0.927177,-0.019554,0.419160,0.035725,0.893821,0.024255,0.364107,-0.039981,0.885011,,,,,,,,,,,,,,,,0.157267,0.018389,-0.188729,-0.000804,0.018460,0.004581,,,,0.347047,0.492990,0.201002,0.007271,0.018413,-0.195228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.385011,0.487010,0.105062,,,,0.383439,0.404131,0.168261,,,,-0.019705,0.418905,0.036071,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024590,0.363458,-0.039584,-0.000691,0.319131,0.049870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,29.480000,0.292270,0.600282,0.548668,-0.503194,0.002844,0.364653,0.024825,0.141126,-0.000707,0.318807,0.049200,1.000000,0.031695,0.349323,0.009510,0.000000,-0.021835,0.370785,0.070399,0.927177,-0.019349,0.419792,0.035308,0.893821,0.024417,0.364559,-0.040292,0.885011,,,,,,,,,,,,,,,,0.157271,0.018391,-0.188730,-0.000799,0.018460,0.004579,,,,0.347211,0.493123,0.200884,0.007276,0.018423,-0.195233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.385260,0.486936,0.105008,,,,0.383464,0.404147,0.168323,,,,-0.019507,0.419551,0.035665,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024754,0.363905,-0.039908,-0.000704,0.319716,0.049573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,29.500000,0.292682,0.600694,0.548895,-0.502213,0.002975,0.365168,0.024631,0.141126,-0.000678,0.319356,0.049055,1.000000,0.031822,0.349775,0.009370,0.000000,-0.021753,0.371392,0.070166,0.927177,-0.019145,0.420353,0.035021,0.893821,0.024630,0.364964,-0.040459,0.885011,,,,,,,,,,,,,,,,0.157273,0.018389,-0.188731,-0.000797,0.018461,0.004579,,,,0.347398,0.493237,0.200826,0.007272,0.018411,-0.195233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.385520,0.486881,0.104994,,,,0.383533,0.404152,0.168368,,,,-0.019300,0.420127,0.035371,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024991,0.364251,-0.039989,-0.000675,0.320221,0.049388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,29.520000,0.293152,0.600783,0.549147,-0.501557,0.003104,0.365671,0.024505,0.141126,-0.000630,0.319880,0.048958,1.000000,0.031935,0.350225,0.009270,0.000000,-0.021638,0.371961,0.070024,0.927177,-0.018940,0.420896,0.034848,0.893821,0.024791,0.365393,-0.040573,0.885011,,,,,,,,,,,,,,,,0.157267,0.018389,-0.188729,-0.000800,0.018460,0.004583,,,,0.347616,0.493342,0.200862,0.007350,0.018487,-0.195237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.385775,0.486864,0.105011,,,,0.383657,0.404159,0.168412,,,,-0.019090,0.420676,0.035179,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025133,0.364716,-0.040127,-0.000627,0.320715,0.049284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,29.540000,0.293699,0.600592,0.549436,-0.501149,0.003210,0.366169,0.024466,0.141126,-0.000590,0.320390,0.048929,1.000000,0.032016,0.350676,0.009230,0.000000,-0.021516,0.372507,0.069986,0.927177,-0.018749,0.421430,0.034799,0.893821,0.024888,0.365843,-0.040615,0.885011,,,,,,,,,,,,,,,,0.157271,0.018390,-0.188730,-0.000798,0.018459,0.004576,,,,0.347862,0.493410,0.200863,0.007352,0.018483,-0.195239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.386048,0.486812,0.105041,,,,0.383790,0.404153,0.168482,,,,-0.018895,0.421212,0.035122,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025244,0.365136,-0.040116,-0.000589,0.321215,0.049242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,29.560000,0.294472,0.600853,0.549502,-0.500310,0.003351,0.366691,0.024563,0.141126,-0.000540,0.320954,0.049093,1.000000,0.032137,0.351124,0.009364,0.000000,-0.021385,0.373140,0.070063,0.927177,-0.018515,0.422005,0.034805,0.893821,0.025059,0.366230,-0.040507,0.885011,,,,,,,,,,,,,,,,0.157269,0.018387,-0.188729,-0.000800,0.018459,0.004580,,,,0.348175,0.493512,0.200884,0.007270,0.018418,-0.195236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.386382,0.486721,0.105104,,,,0.383953,0.404150,0.168631,,,,-0.018657,0.421809,0.035119,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025412,0.365521,-0.039998,-0.000537,0.321726,0.049372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,29.580000,0.295804,0.601480,0.549400,-0.498880,0.003557,0.367384,0.024636,0.141126,-0.000478,0.321732,0.049298,1.000000,0.032312,0.351695,0.009506,0.000000,-0.021199,0.374036,0.070096,0.927177,-0.018168,0.422788,0.034694,0.893821,0.025316,0.366671,-0.040415,0.885011,,,,,,,,,,,,,,,,0.157268,0.018387,-0.188732,-0.000796,0.018461,0.004580,,,,0.348574,0.493713,0.200921,0.007272,0.018414,-0.195232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.386849,0.486523,0.105213,,,,0.384127,0.404138,0.168966,,,,-0.018310,0.422626,0.034996,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025654,0.365997,-0.039949,-0.000481,0.322407,0.049525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,29.600000,0.298046,0.603225,0.548621,-0.496288,0.003836,0.368175,0.024639,0.141126,-0.000418,0.322702,0.049595,1.000000,0.032562,0.352278,0.009670,0.000000,-0.020982,0.375220,0.070006,0.927177,-0.017701,0.423724,0.034288,0.893821,0.025718,0.366949,-0.040363,0.885011,,,,,,,,,,,,,,,,0.157273,0.018387,-0.188732,-0.000795,0.018465,0.004579,,,,0.348970,0.494118,0.200906,0.007354,0.018483,-0.195237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.387435,0.486127,0.105330,,,,0.384236,0.404148,0.169536,,,,-0.017848,0.423621,0.034578,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026096,0.366179,-0.039770,-0.000437,0.323189,0.049684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,29.620000,0.300978,0.605240,0.547695,-0.493079,0.004094,0.369063,0.024618,0.141126,-0.000436,0.323817,0.049935,1.000000,0.032772,0.352903,0.009840,0.000000,-0.020783,0.376600,0.069873,0.927177,-0.017188,0.424795,0.033768,0.893821,0.026105,0.367199,-0.040326,0.885011,,,,,,,,,,,,,,,,0.157268,0.018387,-0.188729,-0.000795,0.018458,0.004583,,,,0.349354,0.494657,0.200851,0.007271,0.018418,-0.195235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.388078,0.485622,0.105467,,,,0.384277,0.404183,0.170294,,,,-0.017328,0.424794,0.034012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026453,0.366486,-0.039784,-0.000469,0.324046,0.049880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,29.640000,0.304553,0.607821,0.546332,-0.489206,0.004204,0.370106,0.024817,0.141126,-0.000646,0.325151,0.050588,1.000000,0.032826,0.353633,0.010279,0.000000,-0.020741,0.378252,0.069928,0.927177,-0.016783,0.426050,0.033337,0.893821,0.026364,0.367447,-0.040048,0.885011,,,,,,,,,,,,,,,,0.157274,0.018389,-0.188731,-0.000794,0.018464,0.004580,,,,0.349719,0.495323,0.200744,0.007355,0.018483,-0.195240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.388683,0.485033,0.105567,,,,0.384209,0.404266,0.171142,,,,-0.016913,0.426116,0.033537,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026733,0.366670,-0.039379,-0.000693,0.325147,0.050378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,29.660000,0.308254,0.610242,0.545109,-0.485223,0.004198,0.371210,0.025060,0.141126,-0.000992,0.326550,0.051275,1.000000,0.032752,0.354413,0.010760,0.000000,-0.020805,0.379968,0.070025,0.927177,-0.016463,0.427365,0.032960,0.893821,0.026496,0.367753,-0.039720,0.885011,,,,,,,,,,,,,,,,0.157272,0.018391,-0.188731,-0.000801,0.018459,0.004580,,,,0.350011,0.495992,0.200651,0.007264,0.018415,-0.195226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389163,0.484481,0.105684,,,,0.386029,0.404228,0.168901,,,,-0.016593,0.427484,0.033147,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026871,0.366951,-0.039027,-0.001043,0.326430,0.050990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,29.680000,0.311745,0.612442,0.544052,-0.481391,0.004092,0.372312,0.025293,0.141126,-0.001429,0.327934,0.051915,1.000000,0.032577,0.355209,0.011220,0.000000,-0.020961,0.381645,0.070113,0.927177,-0.016246,0.428664,0.032613,0.893821,0.026519,0.368109,-0.039399,0.885011,,,,,,,,,,,,,,,,0.157271,0.018386,-0.188728,-0.000796,0.018462,0.004579,,,,0.350209,0.496610,0.200631,0.007351,0.018486,-0.195241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389543,0.483989,0.105872,,,,0.383841,0.404473,0.172803,,,,-0.016365,0.428778,0.032782,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026901,0.367281,-0.038643,-0.001483,0.327800,0.051614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,29.700000,0.314796,0.614572,0.543165,-0.477678,0.004011,0.373288,0.025493,0.141126,-0.001831,0.329174,0.052483,1.000000,0.032437,0.355905,0.011647,0.000000,-0.021111,0.383149,0.070162,0.927177,-0.016030,0.429814,0.032269,0.893821,0.026589,0.368399,-0.039098,0.885011,,,,,,,,,,,,,,,,0.157270,0.018387,-0.188728,-0.000798,0.018460,0.004581,,,,0.350365,0.497200,0.200648,0.007395,0.018409,-0.195146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.390734,0.482853,0.106392,,,,0.383629,0.404590,0.173591,,,,-0.016162,0.429946,0.032457,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026990,0.367534,-0.038331,-0.001883,0.329026,0.052171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
