Format Version,1.21,Take Name,Take 2024-08-16 01.03.08 PM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 01.03.08.075 PM,Total Frames in Take,3204,Total Exported Frames,3204,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
939,18.780000,0.134213,0.360319,0.392552,-0.835500,0.098443,0.159116,0.160677,0.000314,0.128993,0.117301,0.155491,0.944153,0.114562,0.169262,0.130030,0.942531,0.107513,0.137992,0.207530,0.868229,0.068362,0.183881,0.206769,0.935292,0.072786,0.187142,0.103564,0.917454,0.128850,0.117299,0.155617,0.114360,0.169290,0.130231,0.107295,0.137928,0.206800,0.068432,0.183869,0.207221,0.072910,0.187192,0.103236,0.157047,0.018633,-0.188667,-0.001732,0.018419,0.004259,0.007091,0.018167,-0.195321,0.335023,0.439468,0.144544,,,,,,,0.364406,0.396181,0.233921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.401757,0.359407,0.143268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,18.800000,0.134027,0.360309,0.392141,-0.835727,0.098214,0.158974,0.160484,0.000311,0.128805,0.117190,0.155290,0.944153,0.114318,0.169139,0.129836,0.942531,0.107311,0.137855,0.207333,0.868229,0.068115,0.183706,0.206582,0.935292,0.072521,0.186979,0.103377,0.917454,0.128681,0.117182,0.155406,0.114087,0.169174,0.130017,0.107112,0.137788,0.206614,0.068169,0.183707,0.207029,0.072651,0.187035,0.103082,0.157058,0.018618,-0.188647,-0.001726,0.018421,0.004258,0.007056,0.017991,-0.195286,0.334451,0.439491,0.143801,,,,,,,0.363912,0.396291,0.233835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,18.820000,0.133650,0.359697,0.392168,-0.836038,0.097967,0.158849,0.160307,0.000322,0.128566,0.117081,0.155034,0.941885,0.114039,0.169056,0.129656,0.941064,0.107115,0.137676,0.207122,0.872489,0.067904,0.183515,0.206464,0.937459,0.072211,0.186915,0.103258,0.918356,0.128441,0.117073,0.155143,0.113838,0.169061,0.129900,0.106888,0.137577,0.206376,0.067958,0.183515,0.206918,0.072333,0.186962,0.102936,0.157057,0.018620,-0.188646,-0.001722,0.018421,0.004257,0.007088,0.018169,-0.195317,0.334050,0.439611,0.144472,,,,,,,0.363676,0.396190,0.234277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.400919,0.359679,0.143032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,18.840000,0.133112,0.359394,0.392196,-0.836241,0.097670,0.158745,0.160155,0.000343,0.128285,0.116996,0.154824,0.938832,0.113731,0.168996,0.129513,0.924070,0.106837,0.137519,0.206943,0.854706,0.067606,0.183343,0.206348,0.940963,0.071889,0.186870,0.103146,0.912804,0.128147,0.116983,0.154933,0.113558,0.168956,0.129828,0.106590,0.137439,0.206178,0.067674,0.183327,0.206768,0.072008,0.186908,0.102841,0.157060,0.018623,-0.188646,-0.001728,0.018426,0.004257,0.007055,0.017993,-0.195286,0.333731,0.439526,0.144462,,,,,,,0.363231,0.396088,0.233702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.400579,0.359642,0.142942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,18.860000,0.133140,0.359373,0.392478,-0.836114,0.097335,0.158679,0.159976,0.000362,0.127925,0.116913,0.154643,0.932406,0.113405,0.168925,0.129338,0.911440,0.106485,0.137442,0.206762,0.857728,0.067281,0.183289,0.206170,0.938243,0.071578,0.186827,0.102969,0.907664,0.127801,0.116886,0.154755,0.113241,0.168843,0.129708,0.106252,0.137344,0.206012,0.067341,0.183281,0.206584,0.071687,0.186878,0.102640,0.157054,0.018643,-0.188677,-0.001726,0.018427,0.004259,0.007083,0.018160,-0.195312,0.333557,0.439323,0.144425,,,,,,,0.363034,0.395849,0.233647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.400393,0.359364,0.142934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,18.880000,0.133201,0.359334,0.393001,-0.835875,0.097025,0.158622,0.159854,0.000381,0.127571,0.116823,0.154517,0.932406,0.113113,0.168857,0.129221,0.911440,0.106142,0.137363,0.206637,0.857728,0.066990,0.183254,0.206048,0.938243,0.071311,0.186813,0.102848,0.907664,0.127444,0.116788,0.154620,0.112965,0.168748,0.129639,0.105905,0.137267,0.205881,0.067050,0.183252,0.206467,0.071418,0.186855,0.102516,0.157057,0.018668,-0.188699,-0.001731,0.018423,0.004258,0.007092,0.017497,-0.194830,0.333539,0.438980,0.144296,,,,,,,0.363004,0.395459,0.233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.400277,0.358992,0.142899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,18.900000,0.133184,0.359201,0.393469,-0.835715,0.096701,0.158555,0.159824,0.000397,0.127207,0.116730,0.154470,0.929279,0.112799,0.168788,0.129196,0.900685,0.105796,0.137268,0.206598,0.854058,0.066687,0.183195,0.206027,0.935419,0.071014,0.186794,0.102829,0.903913,0.127072,0.116690,0.154573,0.112667,0.168654,0.129645,0.105557,0.137181,0.205820,0.066751,0.183192,0.206431,0.071117,0.186834,0.102523,0.157059,0.018677,-0.188703,-0.001725,0.018422,0.004257,0.007097,0.018157,-0.195329,0.333530,0.438571,0.143677,,,,,,,0.362996,0.395072,0.233507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.400220,0.358524,0.142823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,18.920000,0.133461,0.359148,0.394128,-0.835383,0.096377,0.158441,0.159822,0.000394,0.126818,0.116567,0.154472,0.927942,0.112495,0.168647,0.129195,0.889817,0.105434,0.137141,0.206597,0.846925,0.066397,0.183130,0.206021,0.937425,0.070741,0.186718,0.102823,0.905789,0.126690,0.116526,0.154569,0.112352,0.168504,0.129653,0.105208,0.137054,0.205830,0.066457,0.183130,0.206414,0.070844,0.186755,0.102536,0.157059,0.018679,-0.188698,-0.001726,0.018426,0.004260,0.007062,0.017948,-0.195268,0.333588,0.438139,0.143642,,,,,,,0.363028,0.394582,0.233452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.400171,0.357998,0.142784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,18.940000,0.133386,0.359061,0.394588,-0.835215,0.096046,0.158251,0.159735,0.000392,0.126452,0.116354,0.154371,0.929279,0.112178,0.168459,0.129116,0.890135,0.105078,0.136921,0.206502,0.844869,0.066081,0.182945,0.205942,0.938730,0.070444,0.186578,0.102747,0.907132,0.126308,0.116310,0.154467,0.112040,0.168320,0.129572,0.104857,0.136842,0.205730,0.066141,0.182940,0.206331,0.070551,0.186614,0.102470,0.157063,0.018678,-0.188699,-0.001724,0.018426,0.004261,0.007165,0.018069,-0.195271,0.333600,0.437675,0.143719,,,,,,,0.363015,0.394014,0.234144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,18.960000,0.133354,0.358931,0.395564,-0.834814,0.095647,0.158086,0.159609,0.000360,0.125972,0.116133,0.154223,0.929279,0.111809,0.168285,0.129003,0.890135,0.104619,0.136703,0.206362,0.844869,0.065713,0.182803,0.205823,0.938730,0.070121,0.186506,0.102632,0.907132,0.125846,0.116111,0.154296,0.111623,0.168188,0.129389,0.104393,0.136632,0.205589,0.065768,0.182807,0.206229,0.070245,0.186520,0.102389,0.157057,0.018673,-0.188692,-0.001728,0.018424,0.004259,0.007069,0.018004,-0.195275,0.333577,0.437203,0.143890,,,,,,,0.362916,0.393412,0.234260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.399947,0.356905,0.142969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,18.980000,0.133167,0.358893,0.396327,-0.834498,0.095183,0.157930,0.159452,0.000370,0.125452,0.115939,0.154048,0.935981,0.111376,0.168131,0.128862,0.908765,0.104102,0.136497,0.206193,0.847658,0.065260,0.182652,0.205670,0.941024,0.069726,0.186432,0.102485,0.916496,0.125311,0.115921,0.154140,0.111210,0.168037,0.129250,0.103868,0.136426,0.205419,0.065322,0.182653,0.206106,0.069853,0.186454,0.102189,0.157058,0.018670,-0.188683,-0.001726,0.018432,0.004255,0.007102,0.018110,-0.195287,0.333553,0.436700,0.144112,,,,,,,0.362759,0.392783,0.234479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.399796,0.356249,0.143192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,19.000000,0.133113,0.358979,0.397224,-0.834043,0.094714,0.157682,0.159256,0.000355,0.124912,0.115640,0.153853,0.937474,0.110947,0.167870,0.128684,0.916853,0.103559,0.136208,0.205992,0.848660,0.064801,0.182433,0.205466,0.938780,0.069351,0.186260,0.102286,0.914157,0.124788,0.115639,0.153922,0.110766,0.167804,0.129038,0.103296,0.136133,0.205208,0.064862,0.182434,0.205910,0.069481,0.186268,0.102016,0.157061,0.018659,-0.188686,-0.001725,0.018429,0.004257,0.007150,0.018278,-0.195305,0.333448,0.436156,0.144413,,,,,,,0.362484,0.392132,0.234792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.399576,0.355673,0.143491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,19.020000,0.132429,0.359100,0.397962,-0.833748,0.094224,0.157305,0.159022,0.000337,0.124388,0.115243,0.153590,0.938860,0.110502,0.167524,0.128484,0.927862,0.102995,0.135753,0.205736,0.851823,0.064281,0.182015,0.205233,0.942032,0.068953,0.185993,0.102065,0.917944,0.124269,0.115246,0.153666,0.110304,0.167479,0.128789,0.102749,0.135677,0.204949,0.064334,0.182027,0.205686,0.069088,0.186005,0.101814,0.157061,0.018661,-0.188688,-0.001726,0.018428,0.004254,0.007163,0.018202,-0.195244,0.333201,0.435615,0.144844,,,,,,,0.362115,0.391423,0.235159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.399268,0.355068,0.143872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,19.040000,0.131203,0.359087,0.398517,-0.833682,0.093708,0.156822,0.158846,0.000333,0.123874,0.114770,0.153346,0.940935,0.110022,0.167113,0.128352,0.926622,0.102423,0.135155,0.205517,0.847453,0.063714,0.181422,0.205083,0.946134,0.068506,0.185650,0.101930,0.922281,0.123737,0.114771,0.153415,0.109824,0.167051,0.128654,0.102207,0.135122,0.204735,0.063766,0.181435,0.205509,0.068646,0.185652,0.101718,0.157062,0.018669,-0.188696,-0.001724,0.018428,0.004252,0.007082,0.018652,-0.195584,0.332875,0.435024,0.145299,,,,,,,0.361727,0.390654,0.235549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,19.060000,0.130717,0.358895,0.399310,-0.833462,0.093208,0.156319,0.158789,0.000355,0.123327,0.114239,0.153240,0.940935,0.109548,0.166635,0.128317,0.926622,0.101877,0.134572,0.205432,0.847453,0.063224,0.180886,0.205049,0.946134,0.068065,0.185261,0.101904,0.922281,0.123189,0.114242,0.153322,0.109379,0.166544,0.128658,0.101640,0.134542,0.204639,0.063278,0.180888,0.205479,0.068194,0.185267,0.101683,0.157061,0.018685,-0.188703,-0.001726,0.018423,0.004259,0.007078,0.018654,-0.195585,0.332547,0.434364,0.145706,,,,,,,0.361313,0.389878,0.235912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.398524,0.353722,0.144602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,19.080000,0.130575,0.359083,0.400053,-0.833047,0.092636,0.155809,0.158804,0.000353,0.122700,0.113689,0.153261,0.934885,0.109019,0.166118,0.128352,0.915551,0.101231,0.134026,0.205444,0.840490,0.062644,0.180395,0.205049,0.948046,0.067586,0.184816,0.101911,0.920273,0.122580,0.113693,0.153324,0.108823,0.166008,0.128695,0.101017,0.133999,0.204649,0.062679,0.180410,0.205460,0.067717,0.184805,0.101748,0.157054,0.018696,-0.188713,-0.001727,0.018423,0.004252,0.007080,0.018665,-0.195587,0.332249,0.433628,0.146068,,,,,,,0.360890,0.389069,0.236292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.398139,0.352938,0.144976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,19.100000,0.130607,0.358721,0.400984,-0.832750,0.091963,0.155331,0.158912,0.000360,0.121945,0.113158,0.153330,0.932235,0.108360,0.165634,0.128467,0.918604,0.100524,0.133493,0.205533,0.835897,0.062026,0.179936,0.205184,0.948233,0.066959,0.184433,0.102048,0.915211,0.121835,0.113185,0.153377,0.108149,0.165543,0.128784,0.100278,0.133469,0.204713,0.062059,0.179946,0.205600,0.067096,0.184393,0.101900,0.157050,0.018696,-0.188710,-0.001723,0.018429,0.004257,0.007076,0.018666,-0.195590,0.331958,0.432823,0.146425,,,,,,,0.360501,0.388164,0.236616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397713,0.352069,0.145283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,19.120000,0.130247,0.358380,0.401852,-0.832535,0.091113,0.154861,0.159052,0.000364,0.121035,0.112653,0.153412,0.932339,0.107528,0.165184,0.128623,0.917867,0.099638,0.132944,0.205642,0.830978,0.061207,0.179443,0.205356,0.949256,0.066157,0.184081,0.102228,0.914031,0.120919,0.112673,0.153470,0.107321,0.165086,0.128928,0.099401,0.132950,0.204810,0.061244,0.179453,0.205764,0.066293,0.184037,0.102091,0.157050,0.018684,-0.188704,-0.001724,0.018429,0.004257,0.007097,0.018811,-0.195587,0.331577,0.431980,0.146777,,,,,,,0.360086,0.387163,0.236900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397207,0.351073,0.145561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,19.140000,0.129871,0.358005,0.402772,-0.832310,0.090181,0.154253,0.159256,0.000383,0.120038,0.112008,0.153553,0.932339,0.106614,0.164597,0.128844,0.917867,0.098668,0.132252,0.205813,0.830978,0.060309,0.178811,0.205595,0.949256,0.065275,0.183599,0.102474,0.914031,0.119919,0.112051,0.153587,0.106376,0.164506,0.129104,0.098450,0.132289,0.204953,0.060331,0.178828,0.205986,0.065412,0.183508,0.102381,0.157042,0.018672,-0.188698,-0.001726,0.018430,0.004250,0.007075,0.018661,-0.195583,0.330968,0.431104,0.147188,,,,,,,0.359447,0.386152,0.237258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396494,0.350120,0.145850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,19.160000,0.130018,0.357474,0.401957,-0.832909,0.089132,0.153463,0.159341,0.000570,0.119048,0.111264,0.153600,0.892924,0.105499,0.163826,0.128899,0.881421,0.097731,0.131487,0.205889,0.857317,0.059297,0.177985,0.205723,0.880806,0.064086,0.182755,0.102593,0.774812,0.118915,0.111253,0.153725,0.105333,0.163769,0.129232,0.097470,0.131431,0.205140,0.059376,0.177996,0.206226,0.064062,0.183057,0.101462,0.157037,0.018654,-0.188687,-0.001723,0.018427,0.004255,0.007078,0.018654,-0.195580,0.330071,0.430222,0.147666,,,,,,,0.358592,0.385160,0.237620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395556,0.349219,0.146238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,19.180000,0.129233,0.357275,0.401828,-0.833179,0.088027,0.152471,0.159570,0.000557,0.117983,0.110308,0.153770,0.898965,0.104387,0.162893,0.129145,0.894573,0.096643,0.130435,0.206087,0.863521,0.058166,0.176897,0.205985,0.872566,0.062957,0.181821,0.102863,0.773771,0.117829,0.110296,0.153905,0.104222,0.162910,0.129371,0.096390,0.130386,0.205350,0.058240,0.176907,0.206507,0.062931,0.182131,0.101711,0.157029,0.018637,-0.188676,-0.001721,0.018426,0.004253,0.007076,0.018654,-0.195581,0.328845,0.429381,0.148215,,,,,,,0.357420,0.384162,0.238110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.394368,0.348391,0.146646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,19.200000,0.128769,0.356925,0.401677,-0.833474,0.086701,0.151386,0.159853,0.000561,0.116685,0.109251,0.153996,0.893182,0.103039,0.161851,0.129430,0.899976,0.095355,0.129309,0.206343,0.870861,0.056844,0.175742,0.206307,0.862679,0.061584,0.180775,0.103187,0.772547,0.116523,0.109271,0.154140,0.102839,0.161974,0.129524,0.095096,0.129258,0.205630,0.056923,0.175750,0.206857,0.061563,0.181094,0.101992,0.157026,0.018616,-0.188664,-0.001723,0.018423,0.004259,0.007077,0.018655,-0.195584,0.326781,0.428729,0.148927,,,,,,,0.355987,0.383175,0.238602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.392882,0.347582,0.147108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,19.220000,0.128731,0.356690,0.401585,-0.833624,0.085135,0.150201,0.160125,0.000579,0.115126,0.108075,0.154244,0.893182,0.101456,0.160677,0.129697,0.899976,0.093817,0.128116,0.206607,0.870861,0.055295,0.174540,0.206599,0.862679,0.059983,0.179597,0.103478,0.772547,0.114972,0.108106,0.154400,0.101247,0.160909,0.129677,0.093525,0.128025,0.205910,0.055370,0.174550,0.207173,0.059935,0.179933,0.102238,0.157018,0.018606,-0.188660,-0.001721,0.018433,0.004253,0.007123,0.018711,-0.195608,0.324682,0.427911,0.149600,,,,,,,0.354108,0.382197,0.239222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.391067,0.346738,0.147704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,19.240000,0.127341,0.356816,0.400841,-0.834142,0.083349,0.148763,0.160340,0.000586,0.113457,0.106728,0.154405,0.880834,0.099664,0.159338,0.129944,0.899687,0.092054,0.126617,0.206788,0.878585,0.053407,0.172937,0.206835,0.852647,0.058161,0.178195,0.103727,0.763998,0.113294,0.106775,0.154593,0.099413,0.159643,0.129803,0.091772,0.126577,0.206118,0.053495,0.172943,0.207393,0.058128,0.178576,0.102444,0.157006,0.018588,-0.188647,-0.001729,0.018431,0.004251,0.007078,0.018660,-0.195590,0.322440,0.426955,0.150336,,,,,,,0.351869,0.381188,0.239871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.388913,0.345896,0.148391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,19.260000,0.126002,0.356390,0.400103,-0.834882,0.081412,0.147253,0.160685,0.000684,0.111630,0.105312,0.154646,0.882379,0.097688,0.157940,0.130307,0.846943,0.090193,0.125026,0.207081,0.834272,0.051423,0.171244,0.207245,0.867061,0.056126,0.176744,0.104148,0.714152,0.111411,0.105317,0.154791,0.097604,0.157921,0.130813,0.089880,0.124946,0.206366,0.051493,0.171268,0.207737,0.056036,0.177096,0.102774,0.157009,0.018565,-0.188629,-0.001723,0.018424,0.004260,0.006952,0.017864,-0.195028,0.319910,0.425983,0.151127,,,,,,,0.349327,0.380160,0.240556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.386405,0.345153,0.148995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,19.280000,0.125305,0.355697,0.398919,-0.835848,0.079207,0.145523,0.161121,0.000621,0.109544,0.103682,0.154987,0.854615,0.095402,0.156294,0.130729,0.909515,0.088130,0.123272,0.207478,0.874955,0.049218,0.169369,0.207755,0.839067,0.053740,0.175000,0.104657,0.745454,0.109355,0.103758,0.155225,0.095127,0.156686,0.130530,0.087807,0.123232,0.206853,0.049326,0.169329,0.208224,0.053684,0.175437,0.103270,0.157003,0.018540,-0.188607,-0.001634,0.018277,0.004180,0.007073,0.018660,-0.195590,0.316944,0.425020,0.151837,,,,,,,0.346490,0.379201,0.241158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383542,0.344415,0.149586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,19.300000,0.125031,0.355496,0.397000,-0.836887,0.076921,0.143636,0.161897,0.000873,0.107425,0.101920,0.155742,0.854615,0.093031,0.154460,0.131478,0.909515,0.086000,0.121445,0.208252,0.874955,0.046895,0.167380,0.208559,0.839067,0.051256,0.172978,0.105452,0.745454,0.107279,0.101942,0.155916,0.092813,0.154763,0.131379,0.085712,0.121299,0.207573,0.046830,0.167671,0.209869,0.051167,0.173422,0.104039,0.157002,0.018521,-0.188592,-0.001722,0.018426,0.004256,0.007075,0.018664,-0.195593,0.313424,0.424144,0.152432,,,,,,,0.343291,0.378414,0.241650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.380311,0.343763,0.150147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,19.320000,0.122729,0.355778,0.393883,-0.838580,0.074703,0.141353,0.162787,0.000943,0.105553,0.099901,0.156566,0.820722,0.090732,0.152365,0.132394,0.846612,0.083951,0.119152,0.209105,0.865366,0.044468,0.164761,0.209484,0.700842,0.048814,0.170585,0.106389,0.675198,0.105329,0.099857,0.156716,0.090689,0.152296,0.132903,0.083695,0.119062,0.208387,0.044361,0.165039,0.210663,0.048699,0.171035,0.104910,0.157002,0.018516,-0.188591,-0.001724,0.018429,0.004250,0.007074,0.018659,-0.195590,0.309412,0.423355,0.152991,,,,,,,0.339684,0.377814,0.242147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.376740,0.343262,0.150783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,19.340000,0.120948,0.356615,0.389531,-0.840514,0.072315,0.138768,0.163662,0.000834,0.103592,0.097635,0.157464,0.847570,0.088241,0.149936,0.133271,0.861813,0.081774,0.116678,0.209989,0.827147,0.041823,0.161878,0.210340,0.770167,0.046147,0.167716,0.107245,0.650182,0.103393,0.097567,0.157632,0.088061,0.150114,0.133207,0.081635,0.116651,0.209306,0.041957,0.161351,0.211243,0.046037,0.168392,0.105731,0.157001,0.018518,-0.188591,-0.001480,0.018242,0.004017,0.007094,0.018806,-0.195595,0.304950,0.422659,0.153507,,,,,,,0.335622,0.377416,0.242661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372807,0.342947,0.151522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,19.360000,0.118974,0.356506,0.385412,-0.842738,0.070116,0.135957,0.164589,0.000837,0.101796,0.095145,0.158311,0.850154,0.085891,0.147314,0.134189,0.858673,0.079852,0.113916,0.210882,0.817586,0.039451,0.158712,0.211328,0.786654,0.043588,0.164696,0.108233,0.641261,0.101612,0.095062,0.158493,0.085722,0.147376,0.134230,0.079741,0.113924,0.210188,0.039552,0.158224,0.212138,0.043470,0.165458,0.106721,0.157001,0.018516,-0.188589,-0.001598,0.018321,0.004122,0.007078,0.018654,-0.195587,0.299894,0.422176,0.154103,,,,,,,0.331112,0.377270,0.243172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.368426,0.343035,0.152231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
