Format Version,1.21,Take Name,Take 2024-08-16 12.26.00 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.26.00.842 AM,Total Frames in Take,3047,Total Exported Frames,3047,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1438,28.760000,-0.554388,-0.777086,0.051834,0.293436,0.377071,0.446222,0.218810,0.001462,0.386682,0.463988,0.266774,0.684071,0.408091,0.428504,0.223891,0.000000,0.353967,0.492551,0.225406,0.000000,0.341976,0.464633,0.173290,0.601338,0.394639,0.381434,0.204687,0.618016,,,,,,,,,,,,,,,,0.000498,0.018401,0.004472,0.009313,0.018093,-0.195096,0.159180,0.018567,-0.188544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341987,0.464662,0.173207,,,,,,,,,,0.385835,0.465957,0.268900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396494,0.382494,0.200028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,28.780000,-0.565040,-0.772392,0.055325,0.284745,0.376471,0.446562,0.220011,0.001462,0.386043,0.465190,0.267656,0.684071,0.407110,0.428382,0.225730,0.000000,0.354196,0.493449,0.225410,0.000000,0.342085,0.464627,0.173816,0.601338,0.392921,0.381163,0.207443,0.618016,,,,,,,,,,,,,,,,0.000501,0.018394,0.004475,0.009169,0.018265,-0.195376,0.159182,0.018570,-0.188546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342037,0.464640,0.173129,,,,,,,,,,0.385900,0.465955,0.268828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,28.800000,-0.569788,-0.770708,0.057435,0.279380,0.376206,0.446838,0.220772,0.001462,0.385658,0.465975,0.268238,0.684071,0.406677,0.428503,0.226881,0.000000,0.354253,0.493950,0.225476,0.000000,0.342207,0.464591,0.174171,0.601338,0.392235,0.381169,0.209094,0.618016,,,,,,,,,,,,,,,,0.000498,0.018399,0.004480,0.009199,0.018329,-0.195402,0.159180,0.018569,-0.188543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342091,0.464621,0.173074,,,,,,,,,,0.385960,0.465924,0.268768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,28.820000,-0.570096,-0.770474,0.057364,0.279409,0.376269,0.446800,0.220730,0.001462,0.385739,0.465933,0.268195,0.684071,0.406725,0.428442,0.226838,0.000000,0.354353,0.493930,0.225433,0.000000,0.342281,0.464577,0.174131,0.601338,0.392245,0.381119,0.209055,0.618016,,,,,,,,,,,,,,,,0.000499,0.018393,0.004480,0.009167,0.018268,-0.195373,0.159180,0.018562,-0.188542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342162,0.464618,0.173029,,,,,,,,,,0.386044,0.465880,0.268717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396655,0.382437,0.199782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,28.840000,-0.570069,-0.770451,0.057270,0.279549,0.376349,0.446783,0.220686,0.001462,0.385826,0.465901,0.268155,0.684071,0.406806,0.428421,0.226784,0.000000,0.354437,0.493913,0.225406,0.000000,0.342357,0.464577,0.174096,0.601338,0.392321,0.381105,0.208987,0.618016,,,,,,,,,,,,,,,,0.000498,0.018396,0.004479,0.009262,0.018376,-0.195304,0.159179,0.018569,-0.188543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342239,0.464620,0.172999,,,,,,,,,,0.386135,0.465841,0.268666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396743,0.382435,0.199694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,28.860000,-0.570184,-0.770268,0.057393,0.279793,0.376464,0.446786,0.220643,0.001462,0.385976,0.465900,0.268107,0.684071,0.406918,0.428413,0.226723,0.000000,0.354570,0.493923,0.225376,0.000000,0.342449,0.464592,0.174074,0.601338,0.392406,0.381102,0.208935,0.618016,,,,,,,,,,,,,,,,0.000500,0.018395,0.004478,0.009308,0.018093,-0.195100,0.159179,0.018571,-0.188546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342333,0.464634,0.172979,,,,,,,,,,0.386279,0.465830,0.268613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396838,0.382451,0.199621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,28.880000,-0.569945,-0.770425,0.057250,0.279876,0.376579,0.446790,0.220626,0.001462,0.386078,0.465886,0.268099,0.684071,0.407040,0.428428,0.226700,0.000000,0.354663,0.493915,0.225379,0.000000,0.342560,0.464601,0.174061,0.601338,0.392552,0.381118,0.208888,0.618016,,,,,,,,,,,,,,,,0.000501,0.018394,0.004477,0.009167,0.018264,-0.195375,0.159183,0.018574,-0.188549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342448,0.464636,0.172974,,,,,,,,,,0.386379,0.465819,0.268609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396928,0.382429,0.199659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,28.900000,-0.570103,-0.770381,0.057205,0.279684,0.376685,0.446781,0.220667,0.001462,0.386173,0.465886,0.268139,0.684071,0.407139,0.428412,0.226756,0.000000,0.354782,0.493914,0.225401,0.000000,0.342688,0.464591,0.174087,0.601338,0.392643,0.381102,0.208951,0.618016,,,,,,,,,,,,,,,,0.000497,0.018396,0.004480,0.009171,0.018264,-0.195368,0.159180,0.018575,-0.188545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342578,0.464621,0.172999,,,,,,,,,,0.386476,0.465816,0.268644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397029,0.382415,0.199718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,28.920000,-0.570356,-0.770293,0.057151,0.279420,0.376782,0.446783,0.220752,0.001462,0.386259,0.465900,0.268221,0.684071,0.407225,0.428401,0.226861,0.000000,0.354900,0.493928,0.225459,0.000000,0.342815,0.464592,0.174150,0.601338,0.392713,0.381092,0.209067,0.618016,,,,,,,,,,,,,,,,0.000500,0.018396,0.004481,0.009206,0.018326,-0.195402,0.159179,0.018576,-0.188547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342700,0.464627,0.173048,,,,,,,,,,0.386558,0.465848,0.268750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397109,0.382384,0.199833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,28.940000,-0.570568,-0.770203,0.057020,0.279263,0.376847,0.446794,0.220840,0.001462,0.386316,0.465913,0.268311,0.684071,0.407279,0.428398,0.226963,0.000000,0.354986,0.493951,0.225534,0.000000,0.342906,0.464616,0.174224,0.601338,0.392751,0.381094,0.209168,0.618016,,,,,,,,,,,,,,,,0.000499,0.018400,0.004478,0.009172,0.018269,-0.195373,0.159181,0.018578,-0.188552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342787,0.464657,0.173113,,,,,,,,,,0.386621,0.465858,0.268840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397161,0.382406,0.199869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,28.960000,-0.570673,-0.770142,0.056785,0.279264,0.376889,0.446801,0.220914,0.001462,0.386353,0.465902,0.268393,0.684071,0.407312,0.428393,0.227038,0.000000,0.355044,0.493964,0.225617,0.000000,0.342965,0.464649,0.174295,0.601338,0.392771,0.381099,0.209227,0.618016,,,,,,,,,,,,,,,,0.000498,0.018398,0.004477,0.009206,0.018325,-0.195401,0.159184,0.018583,-0.188556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342849,0.464688,0.173187,,,,,,,,,,0.386659,0.465843,0.268914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397188,0.382418,0.199922,,,,0.041809,0.308111,0.307794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,28.980000,-0.570639,-0.770195,0.056613,0.279222,0.376919,0.446791,0.220982,0.001462,0.386368,0.465880,0.268468,0.684071,0.407340,0.428381,0.227111,0.000000,0.355071,0.493952,0.225690,0.000000,0.343008,0.464649,0.174358,0.601338,0.392805,0.381091,0.209283,0.618016,,,,,,,,,,,,,,,,0.000501,0.018397,0.004477,0.009205,0.018328,-0.195407,0.159185,0.018585,-0.188558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342892,0.464683,0.173249,,,,,,,,,,0.386675,0.465820,0.268992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397191,0.382391,0.200024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,29.000000,-0.570768,-0.770121,0.056591,0.279168,0.376916,0.446767,0.221029,0.001462,0.386367,0.465859,0.268514,0.684071,0.407332,0.428350,0.227162,0.000000,0.355082,0.493935,0.225730,0.000000,0.343014,0.464630,0.174400,0.601338,0.392785,0.381062,0.209339,0.618016,,,,,,,,,,,,,,,,0.000497,0.018396,0.004482,0.009378,0.018152,-0.195004,0.159183,0.018585,-0.188555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342896,0.464667,0.173289,,,,,,,,,,0.386672,0.465798,0.269040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397185,0.382361,0.200071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,29.020000,-0.570846,-0.770085,0.056756,0.279076,0.376866,0.446752,0.221041,0.001462,0.386321,0.465863,0.268518,0.684071,0.407281,0.428335,0.227180,0.000000,0.355034,0.493923,0.225724,0.000000,0.342962,0.464598,0.174407,0.601338,0.392730,0.381042,0.209377,0.618016,,,,,,,,,,,,,,,,0.000501,0.018395,0.004479,0.009205,0.018329,-0.195405,0.159183,0.018583,-0.188555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342846,0.464641,0.173289,,,,,,,,,,0.386626,0.465808,0.269046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397166,0.382363,0.200062,,,,0.041741,0.308128,0.307769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,29.040000,-0.570684,-0.770229,0.057096,0.278941,0.376789,0.446762,0.221002,0.001462,0.386238,0.465906,0.268467,0.684071,0.407216,0.428368,0.227148,0.000000,0.354929,0.493923,0.225661,0.000000,0.342869,0.464561,0.174361,0.601338,0.392692,0.381055,0.209373,0.618016,,,,,,,,,,,,,,,,0.000499,0.018396,0.004478,0.009170,0.018264,-0.195375,0.159181,0.018580,-0.188558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342749,0.464602,0.173259,,,,,,,,,,0.386540,0.465847,0.268991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041726,0.308050,0.307871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,29.060000,-0.570328,-0.770553,0.057281,0.278735,0.376680,0.446786,0.220984,0.001462,0.386098,0.465953,0.268445,0.684071,0.407125,0.428425,0.227142,0.000000,0.354770,0.493925,0.225624,0.000000,0.342753,0.464536,0.174330,0.601338,0.392655,0.381092,0.209378,0.618016,,,,,,,,,,,,,,,,0.000498,0.018394,0.004479,0.009166,0.018265,-0.195374,0.159181,0.018580,-0.188554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342633,0.464574,0.173229,,,,,,,,,,0.386403,0.465908,0.268977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,29.080000,-0.570296,-0.770551,0.057547,0.278750,0.376597,0.446824,0.220988,0.001462,0.386026,0.466010,0.268439,0.684071,0.407047,0.428471,0.227143,0.000000,0.354679,0.493960,0.225617,0.000000,0.342651,0.464549,0.174338,0.601338,0.392581,0.381128,0.209401,0.618016,,,,,,,,,,,,,,,,0.000502,0.018395,0.004481,0.009318,0.018403,-0.195398,0.159183,0.018577,-0.188554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342533,0.464587,0.173236,,,,,,,,,,0.386330,0.465967,0.268969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093689,0.308351,0.419468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,29.100000,-0.570129,-0.770596,0.057647,0.278948,0.376544,0.446856,0.221011,0.001462,0.385987,0.466038,0.268461,0.684071,0.407004,0.428512,0.227150,0.000000,0.354612,0.493984,0.225657,0.000000,0.342573,0.464578,0.174378,0.601338,0.392546,0.381168,0.209406,0.618016,,,,,,,,,,,,,,,,0.000501,0.018395,0.004475,0.009232,0.018322,-0.195276,0.159183,0.018577,-0.188551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342455,0.464613,0.173271,,,,,,,,,,0.386291,0.465992,0.268995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093739,0.308272,0.419548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,29.120000,-0.570025,-0.770629,0.057697,0.279060,0.376539,0.446844,0.221042,0.001462,0.385988,0.466023,0.268492,0.684071,0.407004,0.428507,0.227173,0.000000,0.354598,0.493967,0.225699,0.000000,0.342554,0.464564,0.174419,0.601338,0.392552,0.381161,0.209426,0.618016,,,,,,,,,,,,,,,,0.000502,0.018397,0.004485,0.009166,0.018271,-0.195374,0.159177,0.018577,-0.188553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342437,0.464598,0.173318,,,,,,,,,,0.386290,0.465977,0.269023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396914,0.382459,0.200186,,,,0.093782,0.308225,0.419646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,29.140000,-0.570021,-0.770629,0.057850,0.279035,0.376600,0.446803,0.221076,0.001462,0.386053,0.465995,0.268520,0.684071,0.407067,0.428470,0.227207,0.000000,0.354655,0.493925,0.225723,0.000000,0.342606,0.464507,0.174453,0.601338,0.392617,0.381118,0.209475,0.618016,,,,,,,,,,,,,,,,0.000498,0.018392,0.004479,0.009205,0.018329,-0.195405,0.159181,0.018574,-0.188553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342494,0.464539,0.173340,,,,,,,,,,0.386359,0.465952,0.269058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,29.160000,-0.570228,-0.770574,0.057929,0.278747,0.376690,0.446760,0.221105,0.001462,0.386133,0.465976,0.268541,0.684071,0.407150,0.428421,0.227257,0.000000,0.354758,0.493891,0.225718,0.000000,0.342718,0.464448,0.174460,0.601338,0.392692,0.381064,0.209547,0.618016,,,,,,,,,,,,,,,,0.000499,0.018398,0.004478,0.009377,0.018452,-0.195295,0.159176,0.018574,-0.188551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342601,0.464484,0.173353,,,,,,,,,,0.386439,0.465932,0.269073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,29.180000,-0.570307,-0.770593,0.057981,0.278522,0.376779,0.446754,0.221118,0.001462,0.386208,0.465987,0.268550,0.684071,0.407236,0.428416,0.227287,0.000000,0.354847,0.493888,0.225706,0.000000,0.342822,0.464426,0.174456,0.601338,0.392781,0.381053,0.209590,0.618016,,,,,,,,,,,,,,,,0.000498,0.018398,0.004479,0.009206,0.018332,-0.195407,0.159181,0.018573,-0.188548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342701,0.464468,0.173359,,,,,,,,,,0.386515,0.465945,0.269075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,29.200000,-0.570341,-0.770515,0.058198,0.278624,0.376863,0.446791,0.221087,0.001462,0.386314,0.466036,0.268510,0.684071,0.407322,0.428454,0.227247,0.000000,0.354935,0.493927,0.225673,0.000000,0.342886,0.464453,0.174436,0.601338,0.392858,0.381086,0.209568,0.618016,,,,,,,,,,,,,,,,0.000499,0.018395,0.004479,0.009208,0.018334,-0.195408,0.159183,0.018572,-0.188550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342762,0.464493,0.173339,,,,,,,,,,0.386611,0.465994,0.269046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,29.220000,-0.570287,-0.770522,0.058273,0.278700,0.376902,0.446833,0.221007,0.001462,0.386360,0.466078,0.268428,0.684071,0.407364,0.428499,0.227161,0.000000,0.354969,0.493966,0.225598,0.000000,0.342913,0.464490,0.174363,0.601338,0.392903,0.381130,0.209485,0.618016,,,,,,,,,,,,,,,,0.000499,0.018393,0.004482,0.009204,0.018326,-0.195403,0.159175,0.018572,-0.188546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342791,0.464531,0.173271,,,,,,,,,,0.386659,0.466034,0.268958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,29.240000,-0.570304,-0.770445,0.058413,0.278848,0.376926,0.446865,0.220896,0.001462,0.386406,0.466114,0.268312,0.684071,0.407390,0.428530,0.227038,0.000000,0.354998,0.494000,0.225494,0.000000,0.342918,0.464522,0.174266,0.601338,0.392918,0.381161,0.209372,0.618016,,,,,,,,,,,,,,,,0.000494,0.018395,0.004478,0.009170,0.018268,-0.195376,0.159174,0.018570,-0.188548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342803,0.464559,0.173167,,,,,,,,,,0.386703,0.466073,0.268844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,29.260000,-0.570337,-0.770287,0.058617,0.279173,0.376955,0.446884,0.220765,0.001462,0.386476,0.466130,0.268174,0.684071,0.407421,0.428544,0.226882,0.000000,0.355037,0.494022,0.225381,0.000000,0.342911,0.464546,0.174162,0.601338,0.392927,0.381177,0.209226,0.618016,,,,,,,,,,,,,,,,0.000497,0.018393,0.004477,0.009208,0.018328,-0.195404,0.159177,0.018572,-0.188550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342798,0.464580,0.173054,,,,,,,,,,0.386771,0.466084,0.268710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397322,0.382488,0.199941,,,,0.094364,0.308573,0.419894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,29.280000,-0.570099,-0.770391,0.058530,0.279392,0.376953,0.446885,0.220646,0.001462,0.386476,0.466110,0.268063,0.684071,0.407428,0.428554,0.226746,0.000000,0.355017,0.494011,0.225292,0.000000,0.342892,0.464558,0.174060,0.601338,0.392950,0.381191,0.209069,0.618016,,,,,,,,,,,,,,,,0.000500,0.018398,0.004478,0.009380,0.018151,-0.195007,0.159179,0.018572,-0.188551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342780,0.464590,0.172977,,,,,,,,,,0.386772,0.466050,0.268574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397313,0.382487,0.199824,,,,0.094447,0.308571,0.419883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,29.300000,-0.569965,-0.770433,0.058329,0.279590,0.376936,0.446877,0.220597,0.001462,0.386461,0.466074,0.268025,0.684071,0.407414,0.428547,0.226684,0.000000,0.354995,0.493998,0.225273,0.000000,0.342871,0.464575,0.174024,0.601338,0.392941,0.381192,0.208979,0.618016,,,,,,,,,,,,,,,,0.000499,0.018395,0.004478,0.009210,0.018331,-0.195413,0.159181,0.018576,-0.188552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342759,0.464602,0.172937,,,,,,,,,,0.386763,0.466019,0.268540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397295,0.382475,0.199740,,,,0.094489,0.308504,0.419871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,29.320000,-0.570100,-0.770314,0.058235,0.279661,0.376927,0.446849,0.220589,0.001462,0.386462,0.466036,0.268019,0.684071,0.407398,0.428505,0.226672,0.000000,0.355006,0.493979,0.225273,0.000000,0.342866,0.464567,0.174021,0.601338,0.392904,0.381160,0.208961,0.618016,,,,,,,,,,,,,,,,0.000497,0.018397,0.004478,0.009170,0.018271,-0.195375,0.159177,0.018575,-0.188553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342755,0.464599,0.172928,,,,,,,,,,0.386766,0.465981,0.268535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397300,0.382466,0.199675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,29.340000,-0.570052,-0.770337,0.058128,0.279720,0.376952,0.446812,0.220610,0.001462,0.386484,0.465987,0.268046,0.684071,0.407423,0.428468,0.226690,0.000000,0.355028,0.493940,0.225306,0.000000,0.342892,0.464541,0.174045,0.601338,0.392931,0.381126,0.208965,0.618016,,,,,,,,,,,,,,,,0.000497,0.018395,0.004477,0.009166,0.018265,-0.195377,0.159179,0.018573,-0.188555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342783,0.464573,0.172955,,,,,,,,,,0.386790,0.465928,0.268554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397330,0.382429,0.199684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
