Format Version,1.21,Take Name,Take 2024-08-16 12.58.48 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.58.48.539 AM,Total Frames in Take,3051,Total Exported Frames,3051,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1480,29.600000,-0.271417,-0.542597,-0.255996,0.752588,0.141316,0.141690,0.240323,0.001101,0.174452,0.107812,0.261837,0.767555,0.163722,0.139023,0.212167,0.547461,0.140047,0.146369,0.292286,0.788341,0.099773,0.179655,0.262132,0.879509,0.128584,0.135593,0.173194,0.641296,0.174236,0.107783,0.261838,0.164114,0.137781,0.214354,0.140237,0.146303,0.292129,0.099616,0.179754,0.262793,0.128943,0.135802,0.172082,0.157102,0.018515,-0.188697,-0.001568,0.018448,0.004194,0.007079,0.017920,-0.195105,,,,,,,0.359623,0.417448,0.135711,,,,,,,,,,,,,,,,0.369033,0.425198,0.239906,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429371,0.357610,0.186575,,,,,,,,,,,,,,,,,,,0.317552,0.337589,0.252936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,29.620000,-0.271462,-0.542511,-0.256252,0.752546,0.141180,0.141848,0.240291,0.001099,0.174299,0.107948,0.261798,0.766909,0.163586,0.139176,0.212134,0.549949,0.139912,0.146515,0.292255,0.788190,0.099656,0.179829,0.262107,0.881185,0.128447,0.135773,0.173159,0.639931,0.174070,0.107917,0.261791,0.163969,0.137958,0.214299,0.140124,0.146434,0.292092,0.099491,0.179934,0.262756,0.128809,0.135991,0.172028,0.157098,0.018512,-0.188698,-0.001570,0.018447,0.004189,0.007306,0.018751,-0.195677,,,,,,,0.359629,0.417490,0.135708,,,,,,,,,,,,,,,,0.369056,0.425216,0.239903,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429096,0.357277,0.187499,,,,,,,,,,,,,,,,,,,0.317536,0.337628,0.252940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,29.640000,-0.271651,-0.542140,-0.256619,0.752620,0.141028,0.141973,0.240276,0.001103,0.174127,0.108035,0.261754,0.766909,0.163417,0.139290,0.212107,0.549949,0.139792,0.146623,0.292242,0.788190,0.099551,0.179984,0.262128,0.881185,0.128254,0.135933,0.173150,0.639931,0.173870,0.108011,0.261734,0.163790,0.138098,0.214279,0.140019,0.146532,0.292076,0.099393,0.180080,0.262777,0.128616,0.136149,0.171994,0.157097,0.018513,-0.188698,-0.001571,0.018454,0.004190,0.007083,0.017927,-0.195115,,,,,,,0.359611,0.417533,0.135720,,,,,,,,,,,,,,,,0.369066,0.425231,0.239916,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429303,0.357593,0.186539,,,,,,,,,,,,,,,,,,,0.317536,0.337635,0.252955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,29.660000,-0.271865,-0.542130,-0.256794,0.752490,0.140933,0.142007,0.240344,0.001129,0.174010,0.108055,0.261832,0.767025,0.163323,0.139306,0.212178,0.548850,0.139694,0.146668,0.292310,0.783749,0.099475,0.180046,0.262184,0.884824,0.128162,0.135961,0.173218,0.636878,0.173730,0.108010,0.261803,0.163727,0.138064,0.214436,0.139929,0.146598,0.292147,0.099303,0.180136,0.262854,0.128540,0.136174,0.172063,0.157100,0.018513,-0.188701,-0.001571,0.018449,0.004192,0.007361,0.018364,-0.195258,,,,,,,0.359538,0.417534,0.135739,,,,,,,,,,,,,,,,0.368985,0.425269,0.239928,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428977,0.357282,0.187503,,,,,,,,,,,,,,,,,,,0.317440,0.337691,0.252986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,29.680000,-0.272090,-0.542430,-0.256446,0.752311,0.140871,0.141967,0.240500,0.001178,0.173954,0.108047,0.262032,0.752073,0.163272,0.139246,0.212344,0.506356,0.139613,0.146678,0.292461,0.775031,0.099393,0.180013,0.262289,0.875855,0.128126,0.135851,0.173375,0.618754,0.173655,0.108013,0.262008,0.163733,0.137885,0.214724,0.139842,0.146630,0.292324,0.099202,0.180111,0.262974,0.128520,0.136067,0.172204,0.157099,0.018511,-0.188699,-0.001570,0.018449,0.004192,0.007152,0.018666,-0.195649,,,,,,,0.359408,0.417494,0.135760,,,,,,,,,,,,,,,,0.368819,0.425308,0.239950,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429098,0.357636,0.186686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,29.700000,-0.272236,-0.542580,-0.255960,0.752315,0.140831,0.141929,0.240721,0.001214,0.173938,0.108049,0.262277,0.739098,0.163231,0.139200,0.212565,0.479741,0.139576,0.146682,0.292678,0.773142,0.099330,0.179966,0.262484,0.866409,0.128082,0.135750,0.173603,0.623539,0.173656,0.108031,0.262308,0.163749,0.137689,0.215075,0.139799,0.146628,0.292522,0.099102,0.180099,0.263207,0.128496,0.135924,0.172514,0.157100,0.018512,-0.188698,-0.001574,0.018449,0.004188,0.007155,0.018662,-0.195651,,,,,,,0.359269,0.417462,0.135813,,,,,,,,,,,,,,,,0.368687,0.425331,0.239992,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428976,0.357653,0.186754,,,,,,,,,,,,,,,,0.325610,0.331731,0.258641,0.317157,0.337809,0.253184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,29.720000,-0.272566,-0.542707,-0.255844,0.752144,0.140809,0.141901,0.240966,0.001266,0.173906,0.108030,0.262553,0.739098,0.163212,0.139145,0.212815,0.479741,0.139548,0.146695,0.292918,0.773142,0.099313,0.179963,0.262692,0.866409,0.128068,0.135672,0.173850,0.623539,0.173617,0.108039,0.262607,0.163775,0.137539,0.215455,0.139749,0.146650,0.292753,0.099096,0.180082,0.263446,0.128487,0.135848,0.172740,0.157100,0.018516,-0.188701,-0.001573,0.018447,0.004194,0.007156,0.018668,-0.195653,,,,,,,0.359156,0.417418,0.135866,,,,,,,,,,,,,,,,0.368555,0.425390,0.240038,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428882,0.357676,0.186872,,,,,,,,,,,,,,,,0.325510,0.331774,0.258762,0.317065,0.337854,0.253317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,29.740000,-0.273010,-0.543049,-0.255491,0.751856,0.140794,0.141887,0.241257,0.001318,0.173885,0.108049,0.262905,0.728731,0.163208,0.139095,0.213119,0.454076,0.139511,0.146753,0.293203,0.761566,0.099285,0.179975,0.262914,0.862871,0.128081,0.135564,0.174145,0.610444,0.173582,0.108070,0.262984,0.163808,0.137398,0.215889,0.139708,0.146712,0.293027,0.099059,0.180095,0.263671,0.128496,0.135765,0.173005,0.157100,0.018514,-0.188698,-0.001574,0.018450,0.004190,0.007181,0.018818,-0.195652,,,,,,,0.359086,0.417342,0.135902,,,,,,,,,,,,,,,,0.368431,0.425468,0.240069,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428817,0.357698,0.187045,,,,,,,,,,,,,,,,0.325398,0.331892,0.258905,0.316958,0.337916,0.253407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,29.760000,-0.273394,-0.543197,-0.255080,0.751750,0.140805,0.141925,0.241577,0.001402,0.173905,0.108120,0.263261,0.690813,0.163217,0.139105,0.213440,0.383145,0.139524,0.146850,0.293517,0.740304,0.099289,0.180028,0.263193,0.852848,0.128087,0.135521,0.174473,0.579767,0.173619,0.108165,0.263401,0.163881,0.137173,0.216432,0.139704,0.146811,0.293328,0.099039,0.180175,0.263965,0.128513,0.135734,0.173332,0.157103,0.018516,-0.188699,-0.001572,0.018444,0.004193,0.007156,0.018661,-0.195648,,,,,,,0.359047,0.417308,0.135960,,,,,,,,,,,,,,,,0.368379,0.425553,0.240121,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428787,0.357734,0.187177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,29.780000,-0.273646,-0.543054,-0.254871,0.751832,0.140844,0.141987,0.241900,0.001430,0.173956,0.108192,0.263583,0.675715,0.163241,0.139153,0.213753,0.349907,0.139592,0.146937,0.293839,0.734994,0.099340,0.180101,0.263521,0.859699,0.128090,0.135550,0.174807,0.592498,0.173630,0.108259,0.263762,0.163960,0.137062,0.216929,0.139818,0.146863,0.293631,0.099057,0.180270,0.264274,0.128526,0.135712,0.173773,0.157103,0.018515,-0.188698,-0.001572,0.018449,0.004191,0.007156,0.018665,-0.195647,,,,,,,0.359030,0.417311,0.136041,,,,,,,,,,,,,,,,0.368404,0.425633,0.240188,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428785,0.357763,0.187281,,,,,,,,,,,,,,,,0.325321,0.332091,0.259154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,29.800000,-0.274119,-0.542997,-0.254819,0.751719,0.140861,0.142070,0.242239,0.001479,0.173961,0.108275,0.263941,0.675715,0.163251,0.139202,0.214089,0.349907,0.139624,0.147062,0.294174,0.734994,0.099382,0.180222,0.263839,0.859699,0.128088,0.135586,0.175154,0.592498,0.173634,0.108338,0.264128,0.164017,0.137132,0.217259,0.139838,0.146984,0.293946,0.099086,0.180409,0.264625,0.128516,0.135798,0.174015,0.157103,0.018512,-0.188698,-0.001574,0.018447,0.004194,0.007155,0.018659,-0.195641,,,,,,,0.359063,0.417270,0.136096,,,,,,,,,,,,,,,,0.368459,0.425695,0.240234,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428827,0.357774,0.187377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,29.820000,-0.274361,-0.542878,-0.254425,0.751850,0.140950,0.142105,0.242591,0.001529,0.174075,0.108335,0.264293,0.667636,0.163321,0.139225,0.214428,0.340222,0.139745,0.147131,0.294523,0.728999,0.099472,0.180258,0.264193,0.846954,0.128135,0.135573,0.175519,0.566831,0.173766,0.108413,0.264529,0.164086,0.137122,0.217664,0.139934,0.147053,0.294257,0.099192,0.180428,0.264984,0.128545,0.135847,0.174293,0.157102,0.018513,-0.188699,-0.001573,0.018447,0.004192,0.007208,0.018734,-0.195682,,,,,,,0.359093,0.417241,0.136160,,,,,,,,,,,,,,,,0.368535,0.425742,0.240286,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428887,0.357780,0.187454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,29.840000,-0.274718,-0.542722,-0.254001,0.751975,0.141084,0.142074,0.242963,0.001551,0.174234,0.108331,0.264668,0.648389,0.163434,0.139177,0.214785,0.318947,0.139919,0.147145,0.294892,0.712597,0.099615,0.180237,0.264565,0.846425,0.128218,0.135483,0.175906,0.534376,0.173899,0.108392,0.264895,0.164219,0.137069,0.218039,0.140142,0.147049,0.294618,0.099317,0.180417,0.265327,0.128620,0.135803,0.174623,0.157100,0.018516,-0.188700,-0.001573,0.018450,0.004194,0.007155,0.018663,-0.195646,,,,,,,0.359102,0.417198,0.136215,,,,,,,,,,,,,,,,0.368589,0.425786,0.240339,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428932,0.357801,0.187532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,29.860000,-0.277450,-0.542445,-0.255327,0.750722,0.141191,0.142241,0.243422,0.002160,0.174141,0.108378,0.265245,0.506201,0.163532,0.139124,0.215259,0.226280,0.140041,0.147485,0.295334,0.570334,0.099936,0.180710,0.264888,0.490415,0.128306,0.135508,0.176382,0.506200,0.174086,0.108406,0.265355,0.164414,0.136897,0.218527,0.140313,0.147024,0.294977,0.098767,0.182614,0.264760,0.128692,0.135653,0.175053,0.157105,0.018520,-0.188701,-0.001568,0.018448,0.004194,0.007157,0.018662,-0.195647,,,,,,,0.359131,0.417119,0.136279,,,,,,,,,,,,,,,,0.368627,0.425826,0.240380,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428989,0.357803,0.187656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,29.880000,-0.277921,-0.542524,-0.256023,0.750253,0.141404,0.142052,0.243487,0.001494,0.174277,0.108137,0.265344,0.506201,0.163761,0.138889,0.215343,0.226280,0.140223,0.147312,0.295397,0.570334,0.100199,0.180599,0.264912,0.490415,0.128558,0.135324,0.176439,0.506200,0.174182,0.108366,0.265659,,,,0.140425,0.147030,0.295262,0.098995,0.182486,0.265000,0.128789,0.135572,0.175294,0.157105,0.018517,-0.188699,-0.001566,0.018452,0.004191,0.007157,0.018664,-0.195649,,,,,,,0.359137,0.417066,0.136385,,,,,,,,,,,,,,,,0.368634,0.425847,0.240489,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429026,0.357808,0.187799,,,,,,,,,,,,,,,,,,,,,,0.164586,0.136715,0.218934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,29.900000,-0.277798,-0.543849,-0.254999,0.749688,0.141400,0.142098,0.244010,0.001457,0.174299,0.108295,0.266001,0.683178,0.163822,0.138929,0.215919,0.000000,0.140099,0.147455,0.295907,0.690425,0.100069,0.180599,0.265275,0.485941,0.128709,0.135215,0.176949,0.646530,0.174311,0.108319,0.265944,,,,0.140224,0.147246,0.296051,0.099092,0.182378,0.265264,0.128957,0.135498,0.175549,0.157102,0.018521,-0.188702,-0.001571,0.018446,0.004196,0.007206,0.018733,-0.195684,,,,,,,0.359132,0.417020,0.136522,,,,,,,,,,,,,,,,0.368641,0.425836,0.240620,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429048,0.357804,0.187932,,,,,,,,,,,,,,,,,,,,,,0.164653,0.136590,0.219217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,29.920000,-0.277751,-0.542525,-0.255810,0.750388,0.141598,0.141900,0.243918,0.001491,0.174495,0.108002,0.265765,0.677053,0.163952,0.138753,0.215769,0.000000,0.140423,0.147154,0.295828,0.685882,0.100376,0.180422,0.265354,0.486705,0.128745,0.135172,0.176872,0.659522,0.174383,0.108264,0.266148,,,,0.140650,0.146843,0.295661,0.099144,0.182312,0.265441,0.128990,0.135395,0.175792,0.157104,0.018518,-0.188700,-0.001575,0.018450,0.004191,0.007312,0.018749,-0.195671,,,,,,,0.359130,0.416972,0.136651,,,,,,,,,,,,,,,,0.368639,0.425821,0.240742,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429063,0.357793,0.188058,,,,,,,,,,,,,,,,,,,,,,0.164695,0.136588,0.219362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,29.940000,-0.277646,-0.542545,-0.254671,0.750800,0.141554,0.141984,0.244317,0.002131,0.174542,0.108172,0.266161,0.508805,0.163886,0.138858,0.216148,0.229413,0.140420,0.147280,0.296224,0.569066,0.100274,0.180440,0.265761,0.519601,0.128648,0.135172,0.177289,0.509431,0.174460,0.108205,0.266306,0.164726,0.136614,0.219452,0.140702,0.146810,0.295828,0.099165,0.182225,0.265621,0.129050,0.135330,0.175939,0.157103,0.018515,-0.188697,-0.001573,0.018449,0.004193,0.007153,0.018663,-0.195646,,,,,,,0.359135,0.416946,0.136770,,,,,,,,,,,,,,,,0.368630,0.425808,0.240868,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429078,0.357789,0.188216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,29.960000,-0.277498,-0.542658,-0.254776,0.750737,0.141616,0.141888,0.244393,0.002070,0.174596,0.108072,0.266241,0.508805,0.163958,0.138770,0.216232,0.229413,0.140462,0.147171,0.296301,0.569066,0.100326,0.180337,0.265831,0.519601,0.128734,0.135092,0.177359,0.509431,0.174535,0.108105,0.266376,0.164715,0.136701,0.219393,0.140748,0.146665,0.295870,0.099214,0.182153,0.265700,0.129115,0.135233,0.176074,0.157104,0.018518,-0.188700,-0.001571,0.018449,0.004190,0.007209,0.018733,-0.195680,,,,,,,0.359129,0.416919,0.136883,,,,,,,,,,,,,,,,0.368628,0.425776,0.240968,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429089,0.357780,0.188301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,29.980000,-0.277368,-0.542701,-0.254622,0.750806,0.141686,0.141798,0.244456,0.001975,0.174682,0.107995,0.266301,0.521672,0.164030,0.138691,0.216294,0.261648,0.140532,0.147079,0.296364,0.575360,0.100381,0.180228,0.265897,0.521131,0.128806,0.134999,0.177422,0.532836,0.174651,0.108028,0.266444,0.164687,0.136893,0.219177,0.140804,0.146554,0.295902,0.099280,0.182069,0.265754,0.129167,0.135145,0.176158,0.157104,0.018518,-0.188697,-0.001571,0.018445,0.004198,0.007152,0.018663,-0.195649,,,,,,,0.359135,0.416875,0.136958,,,,,,,,,,,,,,,,0.368640,0.425705,0.241046,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429106,0.357747,0.188370,,,,,,,,,,,,,,,,0.325768,0.332247,0.260582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,30.000000,-0.276945,-0.542888,-0.254352,0.750918,0.141720,0.141715,0.244446,0.001925,0.174746,0.107938,0.266289,0.557411,0.164073,0.138639,0.216289,0.357320,0.140549,0.146978,0.296356,0.596587,0.100371,0.180096,0.265890,0.505604,0.128862,0.134923,0.177408,0.576434,0.174709,0.107933,0.266416,0.164638,0.137024,0.218969,0.140842,0.146470,0.295889,0.099191,0.182035,0.265750,0.129202,0.135071,0.176208,0.157100,0.018515,-0.188698,-0.001572,0.018447,0.004195,0.007150,0.018668,-0.195650,,,,,,,0.359136,0.416845,0.137019,,,,,,,,,,,,,,,,0.368653,0.425641,0.241105,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429121,0.357708,0.188401,,,,,,,,,,,,,,,,0.325781,0.332190,0.260614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,30.020000,-0.275034,-0.543047,-0.254801,0.751354,0.141949,0.141276,0.243978,0.091088,0.175011,0.107479,0.265734,0.613171,0.164335,0.138337,0.215832,0.305716,0.140718,0.146354,0.295905,0.656258,0.100513,0.179510,0.265516,1.000000,0.129168,0.134698,0.176903,0.640412,0.174758,0.107853,0.266346,0.164612,0.137134,0.218759,0.140875,0.146329,0.295826,,,,0.129246,0.135001,0.176214,0.157100,0.018513,-0.188699,-0.001575,0.018448,0.004189,0.007158,0.018668,-0.195653,,,,,,,0.359146,0.416826,0.137031,,,,,,,,,,,,,,,,0.368641,0.425614,0.241126,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429133,0.357705,0.188421,,,,,,,,,,,,,,,,0.325783,0.332161,0.260620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,30.040000,-0.274183,-0.543248,-0.252601,0.752262,0.141836,0.141356,0.244262,0.001253,0.175092,0.107735,0.265994,0.712705,0.164195,0.138505,0.216085,0.486283,0.140656,0.146466,0.296186,0.742116,0.100248,0.179407,0.265833,0.878730,0.128989,0.134669,0.177211,0.613957,0.174821,0.107779,0.266257,0.164612,0.137189,0.218572,0.140901,0.146268,0.295762,0.100006,0.179557,0.266526,0.129285,0.134994,0.176036,0.157101,0.018517,-0.188701,-0.001573,0.018446,0.004196,0.007309,0.018745,-0.195674,,,,,,,0.359155,0.416821,0.137028,,,,,,,,,,,,,,,,0.368616,0.425600,0.241124,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429143,0.357709,0.188441,,,,,,,,,,,,,,,,0.325782,0.332138,0.260606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,30.060000,-0.274004,-0.543041,-0.252540,0.752497,0.141904,0.141300,0.244195,0.001214,0.175181,0.107678,0.265896,0.712705,0.164249,0.138467,0.216006,0.486283,0.140749,0.146386,0.296123,0.742116,0.100316,0.179329,0.265804,0.878730,0.129025,0.134638,0.177148,0.613957,0.174896,0.107705,0.266121,0.164627,0.137228,0.218398,0.141042,0.146156,0.295699,0.100074,0.179480,0.266458,0.129317,0.134954,0.175995,0.157102,0.018513,-0.188696,-0.001576,0.018449,0.004192,0.007092,0.017928,-0.195115,,,,,,,0.359159,0.416830,0.137018,,,,,,,,,,,,,,,,0.368647,0.425558,0.241114,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429168,0.357702,0.188383,,,,,,,,,,,,,,,,0.325829,0.332088,0.260579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,30.080000,-0.273771,-0.543137,-0.252653,0.752475,0.141966,0.141259,0.244094,0.001155,0.175239,0.107632,0.265792,0.720552,0.164321,0.138440,0.215911,0.504932,0.140792,0.146324,0.296023,0.744542,0.100366,0.179274,0.265704,0.883546,0.129111,0.134623,0.177039,0.628342,0.174964,0.107630,0.265991,0.164649,0.137300,0.218169,0.141070,0.146124,0.295619,0.100128,0.179415,0.266363,0.129411,0.134928,0.175907,0.157102,0.018515,-0.188699,-0.001572,0.018445,0.004195,0.007156,0.018668,-0.195650,,,,,,,0.359199,0.416811,0.136969,,,,,,,,,,,,,,,,0.368686,0.425517,0.241077,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429209,0.357676,0.188303,,,,,,,,,,,,,,,,0.325878,0.332042,0.260502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,30.100000,-0.273476,-0.543454,-0.252659,0.752351,0.141982,0.141217,0.243925,0.001119,0.175253,0.107600,0.265641,0.745879,0.164360,0.138415,0.215759,0.546038,0.140767,0.146270,0.295855,0.767850,0.100350,0.179210,0.265512,0.887056,0.129182,0.134591,0.176859,0.653839,0.174990,0.107593,0.265844,0.164701,0.137309,0.217957,0.141026,0.146085,0.295456,0.100119,0.179344,0.266173,0.129470,0.134870,0.175787,0.157104,0.018518,-0.188699,-0.001572,0.018447,0.004193,0.007159,0.018667,-0.195649,,,,,,,0.359252,0.416797,0.136917,,,,,,,,,,,,,,,,0.368690,0.425491,0.241028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429249,0.357661,0.188288,,,,,,,,,,,,,,,,0.325899,0.331996,0.260436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,30.120000,-0.273214,-0.543396,-0.253195,0.752308,0.141964,0.141207,0.243650,0.001050,0.175207,0.107549,0.265345,0.762568,0.164351,0.138419,0.215490,0.565461,0.140732,0.146209,0.295584,0.774923,0.100345,0.179202,0.265258,0.901600,0.129185,0.134654,0.176572,0.682834,0.174933,0.107544,0.265515,0.164658,0.137374,0.217637,0.140995,0.146026,0.295198,0.100153,0.179299,0.265891,0.129478,0.134869,0.175602,0.157100,0.018517,-0.188699,-0.001572,0.018445,0.004201,0.007155,0.018673,-0.195654,,,,,,,0.359287,0.416844,0.136902,,,,,,,,,,,,,,,,0.368694,0.425460,0.241028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429261,0.357664,0.188251,,,,,,,,,,,,,,,,0.325896,0.331966,0.260365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,30.140000,-0.272805,-0.543272,-0.253414,0.752472,0.141889,0.141203,0.243330,0.001030,0.175138,0.107527,0.264991,0.762568,0.164276,0.138446,0.215166,0.565461,0.140658,0.146153,0.295269,0.774923,0.100266,0.179171,0.264978,0.901600,0.129109,0.134716,0.176247,0.682834,0.174876,0.107495,0.265129,0.164526,0.137492,0.217201,0.140946,0.145953,0.294891,0.100073,0.179279,0.265576,0.129400,0.134963,0.175213,0.157106,0.018516,-0.188699,-0.001571,0.018444,0.004196,0.007159,0.018667,-0.195647,,,,,,,0.359307,0.416907,0.136932,,,,,,,,,,,,,,,,0.368716,0.425381,0.241056,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429260,0.357635,0.188198,,,,,,,,,,,,,,,,0.325984,0.331751,0.260255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,30.160000,-0.272392,-0.543168,-0.254058,0.752480,0.141799,0.141195,0.242972,0.000961,0.175019,0.107471,0.264600,0.767220,0.164195,0.138465,0.214814,0.585816,0.140550,0.146075,0.294918,0.778733,0.100189,0.179157,0.264656,0.902565,0.129041,0.134808,0.175875,0.678777,0.174762,0.107411,0.264688,0.164411,0.137594,0.216737,0.140809,0.145914,0.294566,0.100014,0.179243,0.265281,0.129342,0.135000,0.174921,0.157105,0.018518,-0.188696,-0.001571,0.018448,0.004194,0.007204,0.018733,-0.195683,,,,,,,0.359344,0.416930,0.136918,,,,,,,,,,,,,,,,0.368751,0.425270,0.241056,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429271,0.357567,0.188114,,,,,,,,,,,,,,,,0.326001,0.331655,0.260193,,,,,,,0.317828,0.337236,0.254523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
