Format Version,1.21,Take Name,Take 2024-08-16 12.02.44 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.02.44.267 AM,Total Frames in Take,1990,Total Exported Frames,1990,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
888,17.760000,0.045144,0.043946,-0.158668,0.985320,0.312566,0.058737,0.150388,0.000421,0.339308,0.048222,0.106994,0.940351,0.296895,0.083612,0.129469,0.871294,0.358726,0.037772,0.162773,0.885826,0.321176,0.047291,0.209018,0.899205,0.246727,0.076790,0.143683,0.876927,0.339386,0.047826,0.106810,0.297146,0.083084,0.129857,0.358622,0.038294,0.162887,0.321439,0.046873,0.208818,0.246284,0.077062,0.143980,0.000730,0.018541,0.004272,0.008981,0.017765,-0.194959,0.159187,0.018619,-0.188571,,,,0.462924,0.383125,0.214161,0.365881,0.418300,0.196968,0.430109,0.400841,0.117438,,,,,,,,,,,,,,,,,,,,,
889,17.780000,0.045367,0.044167,-0.158653,0.985302,0.312544,0.058754,0.150248,0.000422,0.339269,0.048262,0.106840,0.937423,0.296864,0.083639,0.129347,0.875629,0.358708,0.037783,0.162606,0.884440,0.321175,0.047278,0.208870,0.900613,0.246702,0.076809,0.143577,0.874520,0.339335,0.047876,0.106649,0.297105,0.083122,0.129724,0.358648,0.038289,0.162739,0.321419,0.046862,0.208654,0.246251,0.077090,0.143873,0.000729,0.018541,0.004274,0.008992,0.017773,-0.194961,0.159186,0.018615,-0.188572,,,,0.462940,0.383105,0.214152,0.365897,0.418293,0.196997,0.430103,0.400875,0.117428,,,,,,,,,,,,,,,,,,,,,
890,17.800000,0.045464,0.044145,-0.158673,0.985295,0.312526,0.058760,0.150152,0.000420,0.339254,0.048274,0.106743,0.937423,0.296848,0.083650,0.129255,0.875629,0.358688,0.037784,0.162509,0.884440,0.321152,0.047273,0.208772,0.900613,0.246685,0.076819,0.143479,0.874520,0.339314,0.047891,0.106543,0.297088,0.083132,0.129632,0.358640,0.038310,0.162634,0.321391,0.046854,0.208553,0.246237,0.077101,0.143780,0.000730,0.018544,0.004270,0.009004,0.017783,-0.194969,0.159182,0.018625,-0.188577,,,,0.462914,0.383103,0.214137,0.365871,0.418292,0.196977,0.430086,0.400896,0.117412,,,,,,,,,,,,,,,,,,,,,
891,17.820000,0.045500,0.044083,-0.158645,0.985301,0.312501,0.058759,0.150064,0.000416,0.339236,0.048277,0.106659,0.938071,0.296826,0.083649,0.129166,0.876317,0.358663,0.037785,0.162426,0.885656,0.321120,0.047269,0.208685,0.903744,0.246661,0.076816,0.143384,0.875899,0.339298,0.047895,0.106458,0.297063,0.083134,0.129540,0.358617,0.038305,0.162552,0.321355,0.046858,0.208472,0.246216,0.077098,0.143684,0.000731,0.018539,0.004276,0.009004,0.017783,-0.194969,0.159186,0.018620,-0.188574,,,,0.462873,0.383094,0.214126,0.365830,0.418287,0.196950,0.430061,0.400898,0.117399,,,,,,,,,,,,,,,,,,,,,
892,17.840000,0.045521,0.044021,-0.158643,0.985303,0.312466,0.058762,0.149984,0.000410,0.339206,0.048280,0.106582,0.938753,0.296793,0.083653,0.129084,0.877511,0.358626,0.037787,0.162352,0.886506,0.321077,0.047271,0.208605,0.906008,0.246626,0.076819,0.143295,0.878353,0.339261,0.047898,0.106375,0.297029,0.083140,0.129451,0.358597,0.038328,0.162473,0.321303,0.046856,0.208388,0.246191,0.077097,0.143601,0.000733,0.018535,0.004281,0.008992,0.017781,-0.194965,0.159185,0.018618,-0.188570,,,,0.462845,0.383084,0.214089,0.365805,0.418284,0.196895,0.430049,0.400898,0.117359,,,,,,,,,,,,,,,,,,,,,
893,17.860000,0.045567,0.044038,-0.158648,0.985299,0.312432,0.058785,0.149899,0.000408,0.339171,0.048307,0.106496,0.938352,0.296759,0.083678,0.129003,0.879502,0.358592,0.037808,0.162265,0.885782,0.321044,0.047288,0.208520,0.907322,0.246592,0.076843,0.143214,0.879340,0.339217,0.047930,0.106284,0.296990,0.083167,0.129365,0.358572,0.038343,0.162400,0.321261,0.046878,0.208303,0.246160,0.077122,0.143521,0.000731,0.018540,0.004277,0.008998,0.017776,-0.194964,0.159189,0.018620,-0.188571,,,,0.462834,0.383086,0.214041,0.365793,0.418297,0.196847,0.430039,0.400913,0.117309,,,,,,,,,,,,,,,,,,,,,
894,17.880000,0.045657,0.044210,-0.158675,0.985283,0.312403,0.058821,0.149801,0.000402,0.339129,0.048352,0.106386,0.938352,0.296725,0.083719,0.128915,0.879502,0.358566,0.037839,0.162147,0.885782,0.321034,0.047310,0.208416,0.907322,0.246563,0.076884,0.143140,0.879340,0.339176,0.047975,0.106168,0.296951,0.083219,0.129265,0.358562,0.038399,0.162263,0.321246,0.046895,0.208193,0.246135,0.077159,0.143455,0.000732,0.018533,0.004282,0.009006,0.017789,-0.194970,0.159189,0.018620,-0.188572,,,,0.462844,0.383097,0.213982,0.365800,0.418316,0.196825,0.430020,0.400948,0.117270,,,,,,,,,,,,,,,,,,,,,
895,17.900000,0.045712,0.044258,-0.158721,0.985271,0.312385,0.058849,0.149717,0.000401,0.339105,0.048382,0.106299,0.938909,0.296708,0.083751,0.128835,0.880549,0.358547,0.037861,0.162056,0.887634,0.321019,0.047330,0.208330,0.910057,0.246545,0.076919,0.143064,0.881961,0.339145,0.048009,0.106076,0.296934,0.083248,0.129185,0.358553,0.038430,0.162171,0.321231,0.046909,0.208098,0.246122,0.077191,0.143382,0.000725,0.018539,0.004278,0.008988,0.017775,-0.194960,0.159187,0.018619,-0.188572,,,,0.462868,0.383094,0.213939,0.365828,0.418328,0.196793,0.430045,0.400962,0.117228,,,,,,,,,,,,,,,,,,,,,
896,17.920000,0.045759,0.044173,-0.159949,0.985074,0.312249,0.058987,0.149641,0.000535,0.338946,0.048453,0.106224,0.916611,0.296635,0.083928,0.128758,0.864058,0.358358,0.037885,0.161983,0.864260,0.320851,0.047448,0.208254,0.889469,0.246455,0.077221,0.142984,0.796264,0.339150,0.048018,0.106029,0.296937,0.083277,0.129117,0.358551,0.038460,0.162107,0.321199,0.046936,0.208037,0.245808,0.077572,0.143270,0.000728,0.018532,0.004281,0.009008,0.017796,-0.194976,0.159190,0.018617,-0.188572,,,,0.462887,0.383093,0.213936,0.365867,0.418341,0.196762,0.430099,0.400964,0.117213,,,,,,,,,,,,,,,,,,,,,
897,17.940000,0.045836,0.043984,-0.159860,0.985094,0.312243,0.059013,0.149569,0.000551,0.338959,0.048488,0.106163,0.915909,0.296633,0.083954,0.128682,0.861564,0.358350,0.037917,0.161928,0.862435,0.320823,0.047470,0.208185,0.885291,0.246449,0.077238,0.142887,0.786176,0.339158,0.048051,0.105974,0.296937,0.083310,0.129055,0.358548,0.038504,0.162034,0.321189,0.046950,0.207972,0.245763,0.077605,0.143146,0.000728,0.018533,0.004284,0.008995,0.017784,-0.194969,0.159189,0.018612,-0.188568,,,,0.462906,0.383093,0.213942,0.365894,0.418357,0.196749,0.430138,0.400984,0.117218,,,,,,,,,,,,,,,,,,,,,
898,17.960000,0.045986,0.043960,-0.159929,0.985076,0.312240,0.059037,0.149497,0.000560,0.338958,0.048519,0.106090,0.915909,0.296636,0.083986,0.128616,0.861564,0.358343,0.037930,0.161854,0.862435,0.320814,0.047476,0.208111,0.885291,0.246450,0.077274,0.142815,0.786176,0.339147,0.048076,0.105903,0.296936,0.083336,0.128996,0.358547,0.038525,0.161968,0.321182,0.046951,0.207904,0.245748,0.077672,0.143054,0.000730,0.018535,0.004285,0.009003,0.017790,-0.194969,0.159186,0.018618,-0.188571,,,,0.462913,0.383090,0.213952,0.365908,0.418365,0.196768,0.430155,0.401009,0.117226,,,,,,,,,,,,,,,,,,,,,
899,17.980000,0.046084,0.043933,-0.159918,0.985075,0.312252,0.059046,0.149445,0.000559,0.338974,0.048536,0.106039,0.914832,0.296649,0.083998,0.128567,0.861673,0.358354,0.037937,0.161802,0.860321,0.320820,0.047474,0.208057,0.883871,0.246461,0.077283,0.142761,0.780796,0.339162,0.048096,0.105847,0.296947,0.083353,0.128945,0.358565,0.038538,0.161910,0.321185,0.046950,0.207848,0.245758,0.077682,0.143003,0.000730,0.018537,0.004279,0.008999,0.017788,-0.194972,0.159182,0.018616,-0.188573,,,,0.462911,0.383096,0.213975,0.365901,0.418363,0.196794,0.430153,0.401029,0.117246,,,,,,,,,,,,,,,,,,,,,
900,18.000000,0.046106,0.043836,-0.159841,0.985091,0.312288,0.059045,0.149449,0.000558,0.339021,0.048540,0.106047,0.915908,0.296687,0.083995,0.128568,0.860493,0.358391,0.037942,0.161815,0.860816,0.320847,0.047473,0.208062,0.883138,0.246497,0.077273,0.142751,0.781820,0.339208,0.048091,0.105864,0.296988,0.083344,0.128954,0.358591,0.038541,0.161921,0.321213,0.046953,0.207859,0.245797,0.077674,0.142992,0.000729,0.018537,0.004279,0.008989,0.017778,-0.194961,0.159189,0.018620,-0.188572,,,,0.462919,0.383107,0.213990,0.365909,0.418365,0.196786,0.430177,0.401032,0.117251,,,,,,,,,,,,,,,,,,,,,
901,18.020000,0.045890,0.043525,-0.160024,0.985085,0.312329,0.059038,0.149542,0.000561,0.339080,0.048500,0.106161,0.914189,0.296747,0.083983,0.128640,0.863385,0.358417,0.037925,0.161944,0.857753,0.320852,0.047495,0.208166,0.880872,0.246548,0.077287,0.142800,0.782932,0.339273,0.048071,0.105966,0.297040,0.083327,0.129027,0.358606,0.038488,0.162077,0.321229,0.046973,0.207959,0.245857,0.077699,0.143031,0.000727,0.018541,0.004278,0.009225,0.018016,-0.194951,0.159187,0.018622,-0.188572,,,,0.462930,0.383131,0.213997,0.365927,0.418385,0.196728,0.430242,0.401012,0.117234,,,,,,,,,,,,,,,,,,,,,
902,18.040000,0.045702,0.043241,-0.159903,0.985126,0.312349,0.059020,0.149646,0.000561,0.339125,0.048469,0.106283,0.913586,0.296773,0.083952,0.128724,0.861402,0.358436,0.037924,0.162081,0.858433,0.320845,0.047506,0.208280,0.882423,0.246567,0.077250,0.142861,0.782474,0.339333,0.048038,0.106092,0.297081,0.083309,0.129102,0.358595,0.038456,0.162226,0.321218,0.046999,0.208080,0.245867,0.077620,0.143111,0.000728,0.018538,0.004279,0.008986,0.017774,-0.194960,0.159187,0.018620,-0.188571,,,,0.462936,0.383144,0.214008,0.365950,0.418404,0.196666,0.430315,0.400976,0.117212,,,,,,,,,,,,,,,,,,,,,
903,18.060000,0.045660,0.043125,-0.159925,0.985129,0.312345,0.059022,0.149666,0.000558,0.339130,0.048464,0.106310,0.914746,0.296774,0.083953,0.128738,0.861103,0.358428,0.037926,0.162113,0.859237,0.320828,0.047515,0.208303,0.883758,0.246566,0.077255,0.142865,0.783097,0.339336,0.048036,0.106116,0.297085,0.083310,0.129114,0.358587,0.038468,0.162251,0.321197,0.047011,0.208108,0.245867,0.077625,0.143116,0.000727,0.018541,0.004275,0.008991,0.017769,-0.194960,0.159184,0.018616,-0.188567,,,,0.462946,0.383142,0.214031,0.365967,0.418406,0.196659,0.430350,0.400964,0.117224,,,,,,,,,,,,,,,,,,,,,
904,18.080000,0.045719,0.043273,-0.159930,0.985119,0.312333,0.059039,0.149645,0.000561,0.339106,0.048488,0.106280,0.913472,0.296757,0.083972,0.128725,0.860594,0.358419,0.037940,0.162077,0.858437,0.320832,0.047521,0.208278,0.882816,0.246552,0.077272,0.142865,0.783010,0.339314,0.048058,0.106086,0.297067,0.083328,0.129106,0.358582,0.038477,0.162219,0.321201,0.047015,0.208075,0.245853,0.077640,0.143121,0.000728,0.018545,0.004277,0.008996,0.017785,-0.194966,0.159185,0.018620,-0.188570,,,,0.462953,0.383140,0.214039,0.365970,0.418412,0.196704,0.430332,0.400995,0.117238,,,,,,,,,,,,,,,,,,,,,
905,18.100000,0.045719,0.043297,-0.160018,0.985104,0.312329,0.059059,0.149648,0.000571,0.339098,0.048503,0.106282,0.912279,0.296756,0.083995,0.128729,0.861655,0.358413,0.037951,0.162077,0.856842,0.320829,0.047540,0.208281,0.880207,0.246551,0.077304,0.142872,0.775712,0.339298,0.048070,0.106095,0.297054,0.083353,0.129113,0.358580,0.038492,0.162220,0.321204,0.047030,0.208086,0.245827,0.077711,0.143101,0.000728,0.018543,0.004276,0.009214,0.018005,-0.194946,0.159188,0.018618,-0.188571,,,,0.462951,0.383153,0.214042,0.365963,0.418424,0.196724,0.430312,0.401014,0.117254,,,,,,,,,,,,,,,,,,,,,
906,18.120000,0.045702,0.043225,-0.159892,0.985128,0.312342,0.059055,0.149699,0.000560,0.339120,0.048504,0.106337,0.914324,0.296766,0.083987,0.128777,0.862201,0.358429,0.037960,0.162136,0.859225,0.320836,0.047541,0.208334,0.882494,0.246560,0.077284,0.142913,0.781998,0.339318,0.048067,0.106159,0.297073,0.083344,0.129153,0.358589,0.038488,0.162284,0.321204,0.047042,0.208140,0.245856,0.077658,0.143162,0.000725,0.018541,0.004281,0.008991,0.017791,-0.194970,0.159189,0.018619,-0.188575,,,,0.462941,0.383174,0.214053,0.365954,0.418437,0.196701,0.430318,0.401008,0.117251,,,,,,,,,,,,,,,,,,,,,
907,18.140000,0.045534,0.042896,-0.160105,0.985116,0.312372,0.059047,0.149768,0.000557,0.339170,0.048465,0.106426,0.914324,0.296818,0.083976,0.128825,0.862201,0.358442,0.037938,0.162241,0.859225,0.320827,0.047556,0.208412,0.882494,0.246601,0.077301,0.142935,0.781998,0.339389,0.048034,0.106241,0.297115,0.083319,0.129206,0.358587,0.038460,0.162393,0.321202,0.047051,0.208221,0.245917,0.077690,0.143175,0.000728,0.018544,0.004282,0.009000,0.017790,-0.194970,0.159191,0.018618,-0.188570,,,,0.462917,0.383194,0.214070,0.365935,0.418446,0.196649,0.430354,0.400992,0.117233,,,,,,,,,,,,,,,,,,,,,
908,18.160000,0.045412,0.042784,-0.160028,0.985139,0.312416,0.059016,0.149857,0.000536,0.339224,0.048427,0.106523,0.917449,0.296862,0.083937,0.128904,0.863361,0.358487,0.037918,0.162344,0.865145,0.320862,0.047543,0.208506,0.886903,0.246644,0.077258,0.143006,0.796910,0.339446,0.047986,0.106349,0.297164,0.083283,0.129268,0.358625,0.038451,0.162483,0.321216,0.047050,0.208310,0.245994,0.077602,0.143272,0.000726,0.018549,0.004277,0.009223,0.018007,-0.194951,0.159190,0.018619,-0.188573,,,,0.462903,0.383207,0.214071,0.365918,0.418447,0.196605,0.430369,0.400959,0.117238,,,,,,,,,,,,,,,,,,,,,
909,18.180000,0.045231,0.042605,-0.159999,0.985160,0.312430,0.059011,0.149930,0.000540,0.339251,0.048405,0.106608,0.918620,0.296881,0.083922,0.128962,0.858131,0.358499,0.037921,0.162440,0.865941,0.320859,0.047562,0.208586,0.884384,0.246659,0.077246,0.143052,0.797717,0.339492,0.047955,0.106436,0.297194,0.083260,0.129342,0.358613,0.038478,0.162548,0.321238,0.047050,0.208389,0.246015,0.077586,0.143323,0.000729,0.018548,0.004285,0.009006,0.017790,-0.194970,0.159190,0.018622,-0.188573,,,,0.462890,0.383221,0.214082,0.365912,0.418450,0.196596,0.430381,0.400942,0.117234,,,,,,,,,,,,,,,,,,,,,
910,18.200000,0.045203,0.042583,-0.159960,0.985168,0.312446,0.059012,0.149987,0.000539,0.339271,0.048406,0.106667,0.919386,0.296897,0.083921,0.129017,0.858821,0.358517,0.037926,0.162499,0.865996,0.320874,0.047567,0.208644,0.884930,0.246674,0.077241,0.143106,0.797676,0.339512,0.047960,0.106492,0.297213,0.083258,0.129391,0.358626,0.038480,0.162607,0.321256,0.047055,0.208451,0.246033,0.077586,0.143375,0.000730,0.018551,0.004275,0.008991,0.017774,-0.194959,0.159191,0.018621,-0.188574,,,,0.462894,0.383230,0.214109,0.365913,0.418456,0.196616,0.430380,0.400946,0.117260,,,,,,,,,,,,,,,,,,,,,
911,18.220000,0.045214,0.042573,-0.160014,0.985159,0.312468,0.059004,0.150027,0.000553,0.339292,0.048395,0.106707,0.919386,0.296921,0.083915,0.129057,0.858821,0.358536,0.037913,0.162540,0.865996,0.320893,0.047558,0.208684,0.884930,0.246698,0.077241,0.143145,0.797676,0.339524,0.047948,0.106544,0.297236,0.083254,0.129447,0.358651,0.038404,0.162698,0.321269,0.047053,0.208483,0.246039,0.077592,0.143407,0.000732,0.018543,0.004278,0.009242,0.018027,-0.194961,0.159190,0.018619,-0.188572,,,,0.462905,0.383233,0.214150,0.365927,0.418456,0.196656,0.430397,0.400946,0.117292,,,,,,,,,,,,,,,,,,,,,
912,18.240000,0.045191,0.042469,-0.159965,0.985173,0.312466,0.059020,0.150077,0.000557,0.339300,0.048410,0.106764,0.916089,0.296921,0.083927,0.129102,0.856059,0.358533,0.037934,0.162601,0.862430,0.320881,0.047578,0.208737,0.880214,0.246696,0.077250,0.143180,0.788761,0.339545,0.047960,0.106600,0.297245,0.083267,0.129480,0.358624,0.038458,0.162725,0.321268,0.047070,0.208540,0.246017,0.077607,0.143452,0.000738,0.018528,0.004284,0.008999,0.017796,-0.194973,0.159188,0.018621,-0.188571,,,,0.462912,0.383242,0.214212,0.365941,0.418465,0.196703,0.430416,0.400953,0.117348,,,,,,,,,,,,,,,,,,,,,
913,18.260000,0.045211,0.042408,-0.159947,0.985178,0.312476,0.059027,0.150120,0.000560,0.339316,0.048420,0.106810,0.916537,0.296933,0.083935,0.129144,0.854547,0.358542,0.037942,0.162650,0.861544,0.320884,0.047585,0.208781,0.878817,0.246706,0.077256,0.143216,0.788890,0.339561,0.047970,0.106648,0.297262,0.083266,0.129530,0.358627,0.038469,0.162773,0.321274,0.047073,0.208583,0.246028,0.077613,0.143488,0.000735,0.018533,0.004284,0.008990,0.017775,-0.194967,0.159189,0.018625,-0.188574,,,,0.462908,0.383253,0.214277,0.365937,0.418477,0.196754,0.430426,0.400959,0.117415,,,,,,,,,,,,,,,,,,,,,
914,18.280000,0.042173,0.042705,-0.161748,0.985005,0.312291,0.058981,0.150409,0.000572,0.339020,0.048023,0.107118,0.910925,0.296794,0.083813,0.129310,0.837350,0.358309,0.037819,0.162986,0.863361,0.320763,0.047864,0.209123,0.861241,0.246570,0.077386,0.143508,0.812607,0.339226,0.047901,0.106886,0.297295,0.083260,0.129569,0.358631,0.038451,0.162839,0.321286,0.047073,0.208627,0.246051,0.077602,0.143505,0.000733,0.018541,0.004277,0.009211,0.017995,-0.194944,0.159191,0.018628,-0.188575,,,,0.462853,0.383276,0.214364,0.365905,0.418482,0.196800,0.430421,0.400967,0.117480,,,,,,,,,,,,,,,,,,,,,
915,18.300000,0.042231,0.042748,-0.161682,0.985012,0.312296,0.058969,0.150448,0.000572,0.339023,0.048021,0.107153,0.910925,0.296795,0.083802,0.129353,0.837350,0.358317,0.037811,0.163019,0.863361,0.320773,0.047846,0.209160,0.861241,0.246572,0.077366,0.143553,0.812607,0.339228,0.047904,0.106918,0.297301,0.083243,0.129618,0.358635,0.038443,0.162869,0.321301,0.047055,0.208666,0.246057,0.077579,0.143548,0.000734,0.018541,0.004274,0.008998,0.017775,-0.194962,0.159191,0.018621,-0.188572,,,,0.462827,0.383281,0.214422,0.365866,0.418478,0.196851,0.430401,0.400970,0.117532,,,,,,,,,,,,,,,,,,,,,
916,18.320000,0.045316,0.042402,-0.159766,0.985202,0.312505,0.058998,0.150240,0.000563,0.339351,0.048409,0.106929,0.916374,0.296955,0.083904,0.129268,0.853431,0.358578,0.037926,0.162768,0.860077,0.320913,0.047546,0.208899,0.876232,0.246729,0.077204,0.143335,0.789706,0.339603,0.047960,0.106770,0.297295,0.083235,0.129656,0.358636,0.038430,0.162905,0.321307,0.047035,0.208698,0.246054,0.077560,0.143601,0.000736,0.018531,0.004274,0.008994,0.017783,-0.194970,0.159195,0.018612,-0.188571,,,,0.462891,0.383215,0.214495,0.365836,0.418454,0.196987,0.430370,0.400969,0.117565,,,,,,,,,,,,,,,,,,,,,
917,18.340000,0.045209,0.042262,-0.158668,0.985391,0.312638,0.058888,0.150298,0.000421,0.339522,0.048351,0.106998,0.939465,0.297039,0.083756,0.129316,0.869210,0.358753,0.037921,0.162846,0.886851,0.321050,0.047465,0.208961,0.900375,0.246824,0.076947,0.143366,0.877617,0.339621,0.047956,0.106813,0.297298,0.083233,0.129701,0.358635,0.038435,0.162956,0.321306,0.047051,0.208758,0.246381,0.077206,0.143675,0.000735,0.018531,0.004273,0.009212,0.017998,-0.194942,0.159194,0.018616,-0.188570,,,,0.462859,0.383251,0.214494,0.365829,0.418458,0.197004,0.430365,0.400969,0.117583,,,,,,,,,,,,,,,,,,,,,
918,18.360000,0.045182,0.042169,-0.158745,0.985383,0.312643,0.058912,0.150329,0.000425,0.339533,0.048367,0.107035,0.938783,0.297052,0.083781,0.129343,0.869941,0.358752,0.037939,0.162887,0.884770,0.321043,0.047493,0.208995,0.898082,0.246833,0.076981,0.143385,0.876779,0.339627,0.047978,0.106851,0.297311,0.083259,0.129726,0.358625,0.038433,0.163013,0.321305,0.047079,0.208788,0.246386,0.077241,0.143690,0.000734,0.018536,0.004276,0.009006,0.017793,-0.194973,0.159194,0.018620,-0.188571,,,,0.462869,0.383265,0.214493,0.365846,0.418493,0.197006,0.430407,0.400981,0.117586,,,,,,,,,,,,,,,,,,,,,
919,18.380000,0.045206,0.042188,-0.158773,0.985377,0.312637,0.058944,0.150333,0.000430,0.339526,0.048400,0.107038,0.938783,0.297048,0.083815,0.129348,0.869941,0.358746,0.037967,0.162888,0.884770,0.321039,0.047521,0.208998,0.898082,0.246829,0.077017,0.143392,0.876779,0.339627,0.048006,0.106854,0.297308,0.083291,0.129732,0.358615,0.038450,0.163025,0.321303,0.047106,0.208791,0.246378,0.077280,0.143698,0.000736,0.018546,0.004271,0.008999,0.017785,-0.194969,0.159195,0.018622,-0.188572,,,,0.462900,0.383262,0.214492,0.365879,0.418513,0.197026,0.430432,0.401001,0.117601,,,,,,,,,,,,,,,,,,,,,
920,18.400000,0.045176,0.042304,-0.158810,0.985367,0.312629,0.058954,0.150343,0.000432,0.339506,0.048407,0.107042,0.937079,0.297035,0.083826,0.129362,0.868572,0.358739,0.037975,0.162888,0.882542,0.321044,0.047532,0.209007,0.898814,0.246819,0.077031,0.143417,0.873426,0.339612,0.048022,0.106842,0.297299,0.083299,0.129752,0.358605,0.038461,0.163026,0.321306,0.047123,0.208811,0.246364,0.077297,0.143724,0.000737,0.018543,0.004279,0.008997,0.017790,-0.194970,0.159195,0.018627,-0.188573,,,,0.462936,0.383245,0.214481,0.365911,0.418516,0.197058,0.430442,0.401001,0.117605,,,,,,,,,,,,,,,,,,,,,
921,18.420000,0.041981,0.042793,-0.160542,0.985207,0.312446,0.058876,0.150633,0.000437,0.339197,0.047973,0.107341,0.933077,0.296886,0.083665,0.129529,0.853649,0.358518,0.037831,0.163210,0.886803,0.320952,0.047796,0.209349,0.880475,0.246679,0.077117,0.143734,0.899267,0.339224,0.047934,0.107077,0.297306,0.083284,0.129786,0.358627,0.038432,0.163059,0.321330,0.047105,0.208831,0.246380,0.077282,0.143763,0.000734,0.018541,0.004277,0.008994,0.017774,-0.194965,0.159193,0.018623,-0.188573,,,,0.463006,0.383247,0.214425,0.365927,0.418507,0.197076,0.430426,0.400995,0.117605,,,,,,,,,,,,,,,,,,,,,
922,18.440000,0.045098,0.042277,-0.158736,0.985384,0.312673,0.058926,0.150409,0.000427,0.339553,0.048376,0.107110,0.939456,0.297076,0.083791,0.129423,0.868840,0.358786,0.037956,0.162958,0.884640,0.321088,0.047514,0.209074,0.898891,0.246861,0.076991,0.143478,0.874351,0.339653,0.047986,0.106924,0.297342,0.083262,0.129812,0.358652,0.038446,0.163083,0.321351,0.047106,0.208884,0.246408,0.077257,0.143780,0.000733,0.018543,0.004280,0.008995,0.017782,-0.194971,0.159193,0.018624,-0.188576,,,,0.463037,0.383310,0.214427,0.365912,0.418507,0.197052,0.430438,0.400985,0.117593,,,,,,,,,,,,,,,,,,,,,
923,18.460000,0.045045,0.042161,-0.158683,0.985400,0.312700,0.058915,0.150435,0.000430,0.339591,0.048362,0.107144,0.939456,0.297106,0.083776,0.129443,0.868840,0.358813,0.037951,0.162998,0.884640,0.321104,0.047513,0.209104,0.898891,0.246888,0.076973,0.143487,0.874351,0.339691,0.047971,0.106957,0.297372,0.083252,0.129832,0.358667,0.038434,0.163131,0.321373,0.047102,0.208912,0.246432,0.077238,0.143788,0.000733,0.018540,0.004281,0.008988,0.017773,-0.194962,0.159193,0.018619,-0.188574,,,,0.463039,0.383359,0.214451,0.365892,0.418513,0.197032,0.430437,0.400988,0.117594,,,,,,,,,,,,,,,,,,,,,
924,18.480000,0.045056,0.042168,-0.158632,0.985407,0.312732,0.058897,0.150434,0.000432,0.339623,0.048348,0.107142,0.937742,0.297134,0.083758,0.129442,0.868428,0.358846,0.037938,0.162996,0.883398,0.321136,0.047494,0.209103,0.897095,0.246917,0.076949,0.143487,0.872802,0.339721,0.047955,0.106958,0.297398,0.083238,0.129836,0.358704,0.038416,0.163131,0.321401,0.047088,0.208908,0.246455,0.077216,0.143787,0.000734,0.018542,0.004280,0.008999,0.017785,-0.194968,0.159196,0.018623,-0.188575,,,,0.463062,0.383396,0.214467,0.365780,0.418510,0.197235,0.430422,0.400998,0.117604,,,,,,,,,,,,,,,,,,,,,
925,18.500000,0.045125,0.042348,-0.159594,0.985241,0.312635,0.058988,0.150421,0.000567,0.339487,0.048392,0.107116,0.914309,0.297077,0.083880,0.129439,0.851907,0.358714,0.037937,0.162960,0.857848,0.321043,0.047561,0.209084,0.877598,0.246853,0.077167,0.143504,0.789635,0.339757,0.047951,0.106940,0.297425,0.083216,0.129832,0.358729,0.038394,0.163129,0.321437,0.047070,0.208903,0.246175,0.077503,0.143787,0.000734,0.018534,0.004283,0.008987,0.017767,-0.194958,0.159192,0.018618,-0.188573,,,,0.463104,0.383439,0.214495,0.365816,0.418547,0.197535,0.430406,0.401075,0.117604,,,,,,,,,,,,,,,,,,,,,
926,18.520000,0.045222,0.042371,-0.159604,0.985234,0.312642,0.059000,0.150387,0.000567,0.339494,0.048412,0.107080,0.914266,0.297084,0.083897,0.129410,0.852588,0.358721,0.037946,0.162921,0.857395,0.321051,0.047561,0.209048,0.877002,0.246860,0.077183,0.143476,0.789572,0.339757,0.047973,0.106906,0.297433,0.083235,0.129800,0.358740,0.038400,0.163094,0.321444,0.047068,0.208861,0.246182,0.077518,0.143760,0.000736,0.018538,0.004283,0.008992,0.017776,-0.194959,0.159188,0.018617,-0.188572,,,,0.463161,0.383493,0.214538,0.365861,0.418676,0.197553,0.430433,0.401199,0.117592,,,,,,,,,,,,,,,,,,,,,
