Format Version,1.21,Take Name,Take 2024-08-16 11.45.41 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 11.45.41.177 AM,Total Frames in Take,2292,Total Exported Frames,2292,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1028,20.560000,0.026727,-0.030234,0.383758,-0.922552,0.120870,0.139346,0.218006,0.000324,0.137635,0.111609,0.177284,0.922546,0.116660,0.165139,0.193127,0.940321,0.153597,0.102108,0.234315,0.910531,0.126885,0.134220,0.277841,0.849385,0.069574,0.183653,0.207461,0.874111,0.137753,0.111486,0.177498,0.116587,0.165054,0.193144,0.153187,0.102147,0.234495,0.127432,0.133547,0.277831,0.069437,0.183815,0.207317,0.000499,0.017149,0.005810,0.009240,0.018026,-0.194953,0.159189,0.018582,-0.188544,0.401545,0.369967,0.232097,,,,0.329541,0.440883,0.208293,,,,0.375199,0.384634,0.132811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,20.580000,0.025848,-0.031509,0.382684,-0.922980,0.121064,0.139404,0.217918,0.000415,0.137820,0.111814,0.177094,0.944599,0.116755,0.165255,0.193116,0.965076,0.153900,0.102195,0.234071,0.917232,0.127192,0.134131,0.277729,0.847853,0.069653,0.183627,0.207580,0.920727,0.138013,0.111580,0.177312,0.116866,0.165128,0.193025,0.153459,0.102189,0.234289,0.127674,0.133541,0.277680,0.069259,0.183844,0.207686,0.000433,0.017098,0.005851,0.009146,0.018528,-0.195481,0.159187,0.018580,-0.188543,0.401739,0.370078,0.232186,,,,0.329699,0.441022,0.208489,,,,0.375380,0.384893,0.132901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,20.600000,0.025542,-0.031613,0.382743,-0.922961,0.121329,0.139557,0.217765,0.000406,0.138082,0.111990,0.176924,0.920132,0.117025,0.165424,0.192980,0.931627,0.154158,0.102332,0.233896,0.910160,0.127454,0.134245,0.277573,0.856899,0.069925,0.183794,0.207454,0.861927,0.138252,0.111780,0.177134,0.117101,0.165317,0.192910,0.153719,0.102329,0.234098,0.127944,0.133660,0.277550,0.069569,0.184047,0.207438,0.000438,0.017097,0.005855,0.009146,0.018531,-0.195480,0.159188,0.018582,-0.188542,0.401967,0.370243,0.232263,,,,0.329907,0.441202,0.208657,,,,0.375579,0.385161,0.132988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,20.620000,0.025475,-0.031657,0.382768,-0.922951,0.121625,0.139769,0.217725,0.000398,0.138376,0.112207,0.176879,0.923686,0.117322,0.165640,0.192944,0.938297,0.154453,0.102540,0.233850,0.912278,0.127752,0.134447,0.277532,0.856985,0.070224,0.184011,0.207422,0.871768,0.138574,0.111997,0.177097,0.117373,0.165509,0.192861,0.154032,0.102553,0.234044,0.128229,0.133859,0.277503,0.069892,0.184253,0.207458,0.000430,0.017108,0.005837,0.009435,0.018854,-0.195519,0.159189,0.018581,-0.188542,0.402218,0.370517,0.232243,,,,0.330140,0.441475,0.208643,,,,0.375827,0.385471,0.132954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,20.640000,0.025717,-0.031295,0.382304,-0.923148,0.121987,0.139999,0.217738,0.000409,0.138785,0.112427,0.176919,0.923686,0.117669,0.165849,0.192937,0.938297,0.154846,0.102815,0.233903,0.912278,0.128090,0.134725,0.277551,0.856985,0.070544,0.184180,0.207380,0.871768,0.138977,0.112199,0.177122,0.117765,0.165730,0.192844,0.154409,0.102814,0.234104,0.128579,0.134149,0.277543,0.070166,0.184408,0.207453,0.000486,0.017160,0.005796,0.009187,0.018683,-0.195580,0.159185,0.018583,-0.188537,0.402435,0.370941,0.232214,,,,0.330341,0.441809,0.208484,,,,0.376095,0.385748,0.132913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,20.660000,0.026137,-0.030835,0.381417,-0.923519,0.122372,0.140179,0.217731,0.000417,0.139246,0.112597,0.176949,0.923786,0.118015,0.165994,0.192900,0.930915,0.155296,0.103077,0.233952,0.913339,0.128456,0.134980,0.277553,0.858249,0.070847,0.184248,0.207300,0.862430,0.139414,0.112384,0.177156,0.118128,0.165882,0.192826,0.154847,0.103054,0.234146,0.128950,0.134425,0.277570,0.070452,0.184510,0.207290,0.000477,0.017181,0.005767,0.009150,0.018530,-0.195476,0.159186,0.018586,-0.188543,0.402601,0.371414,0.232120,,,,0.330463,0.442189,0.208306,,,,0.376275,0.386152,0.132783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,20.680000,0.026338,-0.030720,0.381530,-0.923470,0.122787,0.140391,0.217728,0.000392,0.139657,0.112786,0.176960,0.926884,0.118438,0.166196,0.192885,0.930926,0.155701,0.103289,0.233968,0.911725,0.128866,0.135218,0.277553,0.855937,0.071273,0.184467,0.207274,0.853026,0.139853,0.112576,0.177171,0.118504,0.166064,0.192823,0.155272,0.103290,0.234161,0.129345,0.134654,0.277569,0.070943,0.184710,0.207301,0.000480,0.017198,0.005744,0.009192,0.018676,-0.195579,0.159186,0.018583,-0.188543,0.402765,0.371921,0.231962,,,,0.330562,0.442592,0.208126,,,,0.376433,0.386528,0.132695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,20.700000,0.026516,-0.030982,0.380925,-0.923706,0.123182,0.140626,0.217751,0.000409,0.140062,0.113040,0.176975,0.925831,0.118784,0.166423,0.192909,0.930080,0.156155,0.103568,0.233973,0.915165,0.129306,0.135466,0.277572,0.858915,0.071605,0.184634,0.207326,0.858630,0.140255,0.112818,0.177189,0.118874,0.166303,0.192815,0.155718,0.103550,0.234167,0.129797,0.134911,0.277611,0.071228,0.184878,0.207373,0.000476,0.017200,0.005744,0.009197,0.018578,-0.195381,0.159187,0.018585,-0.188543,0.402950,0.372425,0.231747,,,,0.330692,0.443014,0.207927,,,,0.376526,0.387033,0.132400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,20.720000,0.026778,-0.031317,0.380654,-0.923799,0.123601,0.140881,0.217759,0.000393,0.140462,0.113295,0.176974,0.925831,0.119167,0.166670,0.192915,0.930080,0.156608,0.103844,0.233961,0.915165,0.129777,0.135736,0.277576,0.858915,0.071990,0.184857,0.207367,0.858630,0.140662,0.113070,0.177189,0.119252,0.166541,0.192841,0.156183,0.103822,0.234150,0.130256,0.135202,0.277630,0.071627,0.185072,0.207445,0.000474,0.017199,0.005746,0.009028,0.017810,-0.194976,0.159189,0.018583,-0.188547,0.403193,0.372897,0.231488,,,,0.330788,0.443407,0.207535,,,,0.376669,0.387439,0.132141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,20.740000,0.027134,-0.031505,0.380199,-0.923970,0.124033,0.141153,0.217759,0.000405,0.140896,0.113565,0.176977,0.927455,0.119559,0.166926,0.192906,0.931476,0.157087,0.104157,0.233959,0.918391,0.130252,0.136043,0.277575,0.866511,0.072372,0.185074,0.207380,0.865273,0.141100,0.113337,0.177186,0.119660,0.166793,0.192811,0.156654,0.104129,0.234145,0.130740,0.135514,0.277653,0.071974,0.185291,0.207489,0.000476,0.017199,0.005748,0.009201,0.018580,-0.195377,0.159187,0.018583,-0.188543,0.403512,0.373346,0.231221,,,,0.331059,0.443802,0.207258,,,,0.376946,0.387771,0.131917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,20.760000,0.027548,-0.031508,0.379868,-0.924093,0.124490,0.141500,0.217739,0.000417,0.141360,0.113894,0.176972,0.927457,0.119988,0.167251,0.192868,0.925692,0.157576,0.104540,0.233955,0.918380,0.130732,0.136439,0.277556,0.865993,0.072794,0.185375,0.207344,0.856511,0.141567,0.113660,0.177183,0.120117,0.167107,0.192803,0.157140,0.104500,0.234148,0.131219,0.135918,0.277628,0.072373,0.185619,0.207432,0.000469,0.017204,0.005738,0.009187,0.018682,-0.195580,0.159185,0.018583,-0.188545,0.403919,0.373779,0.230939,,,,0.331528,0.444197,0.207108,,,,0.377303,0.388171,0.131568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,20.780000,0.028083,-0.031540,0.380333,-0.923885,0.124988,0.141901,0.217731,0.000392,0.141812,0.114238,0.176984,0.925727,0.120500,0.167632,0.192836,0.924651,0.158045,0.104925,0.233969,0.914273,0.131253,0.136894,0.277551,0.866505,0.073330,0.185817,0.207316,0.847210,0.142024,0.114021,0.177198,0.120564,0.167493,0.192766,0.157623,0.104902,0.234148,0.131753,0.136348,0.277638,0.072989,0.186045,0.207381,0.000480,0.017245,0.005693,0.009245,0.018730,-0.195480,0.159188,0.018580,-0.188544,0.404374,0.374213,0.230610,,,,0.331892,0.444594,0.206583,,,,0.377715,0.388490,0.131279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,20.800000,0.028575,-0.031313,0.380590,-0.923772,0.125553,0.142248,0.217938,0.000524,0.142365,0.114531,0.177223,0.929141,0.121080,0.167954,0.193015,0.931553,0.158590,0.105273,0.234219,0.918868,0.131812,0.137304,0.277764,0.864579,0.073918,0.186179,0.207472,0.865472,0.142511,0.114427,0.177213,0.121342,0.167475,0.193439,0.158147,0.105353,0.234179,0.132283,0.136857,0.277662,0.073464,0.186460,0.207437,0.000619,0.017372,0.005583,0.009196,0.018583,-0.195380,0.159187,0.018584,-0.188542,0.404860,0.374689,0.230241,,,,0.332370,0.445041,0.206178,,,,0.378140,0.388900,0.130855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,20.820000,0.029083,-0.031769,0.380244,-0.923883,0.126066,0.142778,0.217758,0.000386,0.142848,0.115051,0.177037,0.917049,0.121543,0.168467,0.192826,0.844839,0.159150,0.105836,0.234018,0.872357,0.132403,0.137872,0.277578,0.861266,0.074386,0.186666,0.207330,0.849746,0.143050,0.114853,0.177226,0.121616,0.168320,0.192776,0.158726,0.105818,0.234200,0.132912,0.137327,0.277681,0.074047,0.186895,0.207389,0.000625,0.017444,0.005506,0.009150,0.018528,-0.195478,0.159186,0.018582,-0.188542,0.405353,0.375223,0.229850,,,,0.332881,0.445572,0.205948,,,,0.378567,0.389380,0.130511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,20.840000,0.029704,-0.032290,0.379827,-0.924017,0.126655,0.143242,0.217826,0.000402,0.143402,0.115500,0.177100,0.935132,0.122073,0.168908,0.192882,0.931670,0.159795,0.106341,0.234064,0.919668,0.133083,0.138384,0.277640,0.866046,0.074921,0.187076,0.207442,0.865240,0.143601,0.115287,0.177315,0.122158,0.168766,0.192838,0.159368,0.106301,0.234245,0.133586,0.137863,0.277761,0.074549,0.187333,0.207468,0.000534,0.017507,0.005408,0.009150,0.018530,-0.195481,0.159188,0.018581,-0.188542,0.405861,0.375811,0.229355,,,,0.333310,0.446123,0.205536,,,,0.378872,0.389906,0.130011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,20.860000,0.030597,-0.032755,0.379796,-0.923984,0.127317,0.143661,0.218013,0.000384,0.144003,0.115867,0.177298,0.931195,0.122695,0.169295,0.193043,0.929287,0.160485,0.106783,0.234249,0.917241,0.133837,0.138881,0.277824,0.865306,0.075565,0.187479,0.207653,0.853902,0.144220,0.115641,0.177524,0.122756,0.169143,0.192985,0.160076,0.106753,0.234440,0.134332,0.138359,0.277964,0.075217,0.187686,0.207769,0.000532,0.017570,0.005341,0.009144,0.018534,-0.195480,0.159189,0.018583,-0.188545,0.406316,0.376498,0.228822,,,,0.333672,0.446694,0.204982,,,,0.379204,0.390429,0.129464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,20.880000,0.031984,-0.032470,0.378815,-0.924350,0.128000,0.144019,0.218271,0.000403,0.144724,0.116152,0.177621,0.931438,0.123308,0.169575,0.193235,0.929384,0.161258,0.107258,0.234587,0.922762,0.134564,0.139415,0.278091,0.870700,0.076146,0.187695,0.207822,0.865575,0.144948,0.115912,0.177865,0.123401,0.169408,0.193200,0.160843,0.107202,0.234798,0.135077,0.138881,0.278235,0.075759,0.187905,0.207955,0.000533,0.017597,0.005308,0.009199,0.018581,-0.195383,0.159188,0.018581,-0.188544,0.406705,0.377263,0.228298,,,,0.333925,0.447266,0.204107,,,,0.379523,0.390862,0.128961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,20.900000,0.033597,-0.032095,0.378216,-0.924551,0.128721,0.144321,0.218585,0.000404,0.145461,0.116347,0.178016,0.928547,0.123979,0.169790,0.193469,0.926355,0.162039,0.107659,0.235001,0.918457,0.135324,0.139918,0.278416,0.868315,0.076800,0.187891,0.208024,0.854268,0.145699,0.116110,0.178290,0.124072,0.169569,0.193567,0.161629,0.107591,0.235227,0.135852,0.139365,0.278583,0.076471,0.188159,0.208061,0.000529,0.017611,0.005290,0.009192,0.018681,-0.195582,0.159186,0.018582,-0.188541,0.407068,0.378038,0.227756,,,,0.334153,0.447842,0.203414,,,,0.379782,0.391274,0.128361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,20.920000,0.035095,-0.031994,0.377559,-0.924767,0.129433,0.144584,0.219000,0.000401,0.146176,0.116522,0.178492,0.929600,0.124630,0.169976,0.193818,0.933811,0.162822,0.108017,0.235485,0.909778,0.136102,0.140358,0.278836,0.868606,0.077438,0.188048,0.208368,0.852781,0.146413,0.116272,0.178782,0.124745,0.169731,0.193946,0.162404,0.107930,0.235717,0.136636,0.139823,0.279037,0.077082,0.188271,0.208470,0.000556,0.017667,0.005232,0.009021,0.017799,-0.194971,0.159186,0.018581,-0.188542,0.407405,0.378773,0.227170,,,,0.334343,0.448385,0.202714,,,,0.379970,0.391682,0.127785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,20.940000,0.036511,-0.030911,0.377446,-0.924795,0.130201,0.144737,0.219636,0.000544,0.146992,0.116543,0.179240,0.930611,0.125411,0.170041,0.194362,0.930792,0.163589,0.108241,0.236277,0.910364,0.136816,0.140719,0.279492,0.874963,0.078199,0.188143,0.208807,0.852310,0.147124,0.116439,0.179269,0.125653,0.169556,0.194861,0.163145,0.108280,0.236214,0.137347,0.140274,0.279467,0.077707,0.188449,0.208700,0.000548,0.017688,0.005206,0.009149,0.018527,-0.195478,0.159192,0.018582,-0.188543,0.407838,0.379463,0.226387,,,,0.334645,0.448888,0.201787,,,,0.380147,0.391866,0.127005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,20.960000,0.040799,-0.030400,0.377331,-0.924680,0.130998,0.145400,0.220635,0.000540,0.147708,0.116877,0.180437,0.915512,0.126138,0.170490,0.195163,0.845074,0.164440,0.109056,0.237502,0.867250,0.137752,0.141882,0.280508,0.857402,0.078952,0.188692,0.209566,0.835308,0.147840,0.116770,0.180456,0.126396,0.169998,0.195680,0.164000,0.109082,0.237456,0.138309,0.141422,0.280490,0.078431,0.188933,0.209564,0.000544,0.017721,0.005166,0.009188,0.018683,-0.195574,0.159187,0.018582,-0.188544,0.408641,0.380213,0.224701,,,,0.335396,0.449442,0.199732,,,,0.380695,0.391733,0.125345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,20.980000,0.045744,-0.029562,0.376346,-0.924877,0.131829,0.145685,0.221463,0.000525,0.148516,0.116813,0.181506,0.916804,0.126854,0.170516,0.195760,0.841501,0.165394,0.109585,0.238606,0.869589,0.138726,0.142765,0.281352,0.860214,0.079656,0.188747,0.210093,0.837493,0.148650,0.116687,0.181548,0.127118,0.170013,0.196304,0.164997,0.109585,0.238586,0.139324,0.142280,0.281365,0.079096,0.188876,0.210287,0.000546,0.017706,0.005184,0.009244,0.018726,-0.195474,0.159188,0.018581,-0.188545,0.408638,0.381237,0.223749,,,,0.335164,0.450049,0.198217,,,,0.380968,0.392266,0.124253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,21.000000,0.045489,-0.029459,0.374768,-0.925533,0.132443,0.145644,0.221258,0.000536,0.149240,0.116851,0.181290,0.917096,0.127390,0.170472,0.195567,0.840678,0.166126,0.109650,0.238391,0.874669,0.139333,0.142715,0.281147,0.868007,0.080127,0.188535,0.209896,0.842768,0.149361,0.116734,0.181326,0.127639,0.169975,0.196121,0.165734,0.109663,0.238369,0.139938,0.142227,0.281171,0.079565,0.188719,0.210011,0.000544,0.017760,0.005130,0.009194,0.018584,-0.195385,0.159187,0.018584,-0.188542,0.408649,0.382131,0.222644,,,,0.334872,0.450677,0.197285,,,,0.380430,0.392741,0.123322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,21.020000,0.046174,-0.030609,0.374552,-0.925550,0.132698,0.145752,0.221395,0.000508,0.149398,0.116949,0.181393,0.918155,0.127568,0.170568,0.195708,0.842302,0.166439,0.109776,0.238452,0.871716,0.139749,0.142848,0.281266,0.863154,0.080337,0.188620,0.210155,0.834532,0.149532,0.116827,0.181436,0.127814,0.170051,0.196271,0.166052,0.109771,0.238438,0.140378,0.142344,0.281296,0.079789,0.188691,0.210453,0.000548,0.017840,0.005038,0.009147,0.018529,-0.195477,0.159185,0.018580,-0.188545,0.408728,0.382384,0.222151,,,,0.334873,0.450884,0.196937,,,,0.380372,0.393007,0.122909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,21.040000,0.046596,-0.029958,0.374675,-0.925500,0.132892,0.145916,0.221388,0.000517,0.149623,0.117059,0.181439,0.917250,0.127790,0.170700,0.195665,0.841587,0.166611,0.109956,0.238522,0.875867,0.139888,0.143088,0.281270,0.870043,0.080549,0.188779,0.210047,0.849407,0.149753,0.116927,0.181495,0.128045,0.170189,0.196227,0.166225,0.109956,0.238505,0.140507,0.142590,0.281298,0.080003,0.188877,0.210308,0.000511,0.017866,0.004997,0.009245,0.018728,-0.195478,0.159190,0.018582,-0.188541,0.409058,0.382484,0.221738,,,,0.335482,0.450868,0.196566,,,,0.380626,0.392795,0.122464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,21.060000,0.047787,-0.030029,0.375009,-0.925302,0.133138,0.146272,0.221489,0.000538,0.149809,0.117315,0.181586,0.917250,0.128027,0.171002,0.195717,0.841587,0.166849,0.110325,0.238667,0.875867,0.140193,0.143569,0.281370,0.870043,0.080814,0.189146,0.210107,0.849407,0.149940,0.117191,0.181629,0.128284,0.170499,0.196264,0.166463,0.110326,0.238657,0.140804,0.143075,0.281386,0.080226,0.189294,0.210295,0.000542,0.017836,0.005035,0.009187,0.018679,-0.195574,0.159184,0.018578,-0.188541,0.409585,0.382508,0.221054,,,,0.335821,0.451033,0.195626,,,,0.381063,0.392655,0.121800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,21.080000,0.048481,-0.029830,0.375910,-0.924906,0.133299,0.146613,0.221251,0.000540,0.149911,0.117564,0.181390,0.915879,0.128233,0.171314,0.195441,0.840238,0.166943,0.110629,0.238481,0.872485,0.140354,0.143989,0.281134,0.864756,0.081055,0.189570,0.209807,0.834411,0.150029,0.117454,0.181419,0.128488,0.170806,0.196008,0.166560,0.110642,0.238465,0.140962,0.143496,0.281155,0.080493,0.189754,0.209935,0.000506,0.017852,0.005017,0.009187,0.018687,-0.195582,0.159188,0.018579,-0.188542,0.410076,0.382434,0.220488,,,,0.336546,0.450971,0.195095,,,,0.381566,0.392546,0.121194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,21.100000,0.047466,-0.030921,0.376780,-0.924569,0.133208,0.146817,0.220631,0.000552,0.149713,0.117839,0.180675,0.918198,0.128161,0.171595,0.194892,0.838772,0.166799,0.110719,0.237726,0.871317,0.140328,0.144021,0.280499,0.861998,0.081038,0.189909,0.209362,0.834191,0.149840,0.117716,0.180717,0.128435,0.171082,0.195453,0.166390,0.110730,0.237699,0.140918,0.143545,0.280508,0.080473,0.190109,0.209461,0.000506,0.017869,0.004993,0.009012,0.017797,-0.194970,0.159191,0.018580,-0.188545,0.410515,0.382015,0.220198,,,,0.337046,0.450836,0.195049,,,,0.381950,0.392423,0.120958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,21.120000,0.045893,-0.031680,0.377901,-0.924165,0.132991,0.146963,0.219880,0.000534,0.149417,0.118078,0.179824,0.917138,0.128004,0.171842,0.194225,0.840872,0.166492,0.110723,0.236849,0.871678,0.140112,0.143948,0.279737,0.863804,0.080929,0.190226,0.208764,0.838808,0.149547,0.117963,0.179850,0.128261,0.171342,0.194750,0.166085,0.110749,0.236815,0.140673,0.143485,0.279730,0.080396,0.190434,0.208826,0.000505,0.017904,0.004949,0.009381,0.018804,-0.195614,0.159183,0.018583,-0.188538,0.410894,0.381476,0.220177,,,,0.337526,0.450632,0.195267,,,,0.382312,0.392277,0.120948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,21.140000,0.044076,-0.032356,0.378551,-0.923964,0.132774,0.147089,0.219012,0.000549,0.149163,0.118331,0.178849,0.917138,0.127830,0.172072,0.193452,0.840872,0.166218,0.110733,0.235849,0.871678,0.139881,0.143835,0.278859,0.863804,0.080781,0.190473,0.208053,0.838808,0.149306,0.118209,0.178877,0.128109,0.171585,0.193947,0.165770,0.110761,0.235810,0.140431,0.143381,0.278831,0.080239,0.190718,0.208061,0.000505,0.017923,0.004926,0.009241,0.018725,-0.195476,0.159184,0.018581,-0.188539,0.411161,0.381046,0.220354,,,,0.337892,0.450473,0.195636,,,,0.382701,0.392271,0.121154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,21.160000,0.041582,-0.032960,0.379059,-0.923850,0.132600,0.147135,0.217936,0.000549,0.148986,0.118559,0.177642,0.913731,0.127707,0.172252,0.192497,0.839678,0.165984,0.110653,0.234616,0.868027,0.139654,0.143571,0.277771,0.859929,0.080669,0.190638,0.207152,0.832195,0.149119,0.118455,0.177653,0.127968,0.171769,0.192988,0.165536,0.110690,0.234574,0.140197,0.143114,0.277730,0.080150,0.190923,0.207094,0.000505,0.017923,0.004933,0.009187,0.018688,-0.195580,0.159193,0.018584,-0.188547,0.411263,0.380727,0.220702,,,,0.338061,0.450395,0.196275,,,,0.382893,0.392458,0.121509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,21.180000,0.038883,-0.034118,0.379049,-0.923930,0.132401,0.147241,0.216602,0.000402,0.148778,0.118900,0.176139,0.915616,0.127511,0.172509,0.191311,0.841923,0.165780,0.110656,0.233065,0.867504,0.139459,0.143325,0.276414,0.856449,0.080478,0.190817,0.206078,0.832408,0.149013,0.118665,0.176408,0.127624,0.172266,0.191429,0.165350,0.110578,0.233301,0.139998,0.142794,0.276617,0.080126,0.191064,0.206147,0.000506,0.017907,0.004951,0.009187,0.018691,-0.195584,0.159181,0.018583,-0.188541,0.411259,0.380570,0.221182,,,,0.338107,0.450403,0.197042,,,,0.383021,0.392858,0.121987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,21.200000,0.036115,-0.034639,0.378994,-0.924045,0.132378,0.147237,0.215583,0.000417,0.148799,0.119118,0.174984,0.928876,0.127517,0.172644,0.190427,0.928615,0.165736,0.110559,0.231882,0.911935,0.139368,0.142990,0.275381,0.859581,0.080468,0.190872,0.205242,0.849474,0.149000,0.118887,0.175239,0.127605,0.172481,0.190435,0.165302,0.110508,0.232078,0.139915,0.142446,0.275536,0.080096,0.191130,0.205239,0.000506,0.017877,0.004982,0.009145,0.018533,-0.195481,0.159187,0.018584,-0.188547,0.411222,0.380544,0.221648,,,,0.338091,0.450523,0.197852,,,,0.383037,0.393391,0.122464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
