Format Version,1.21,Take Name,Take 2024-08-16 11.54.49 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 11.54.49.562 AM,Total Frames in Take,2239,Total Exported Frames,2239,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
513,10.260000,-0.000313,-0.175617,0.002894,0.984454,0.123868,0.017362,0.171669,0.000438,0.168623,0.012839,0.145494,0.925104,0.113094,0.034243,0.141654,0.867912,0.163607,0.013360,0.205261,0.828449,0.108558,0.013673,0.229933,0.936625,0.065457,0.012697,0.136003,0.894234,0.168742,0.012682,0.145680,0.113431,0.034092,0.142087,0.163139,0.013411,0.204741,0.108800,0.013644,0.230175,0.065291,0.012756,0.135936,0.000742,0.018381,0.004182,0.009279,0.018390,-0.195307,0.159272,0.018582,-0.188605,0.053040,0.376710,0.160904,0.147750,0.376051,0.117733,0.138279,0.377098,0.220846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,10.280000,-0.000272,-0.175605,0.002888,0.984457,0.123872,0.017364,0.171668,0.000443,0.168627,0.012842,0.145492,0.923782,0.113097,0.034247,0.141654,0.867063,0.163612,0.013358,0.205259,0.826419,0.108563,0.013670,0.229932,0.934878,0.065461,0.012702,0.136003,0.893830,0.168748,0.012683,0.145684,0.113433,0.034087,0.142094,0.163140,0.013410,0.204734,0.108811,0.013638,0.230172,0.065293,0.012766,0.135933,0.000746,0.018382,0.004180,0.009396,0.018469,-0.195303,0.159274,0.018583,-0.188608,0.053048,0.376711,0.160906,0.147752,0.376043,0.117737,0.138285,0.377099,0.220843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,10.300000,-0.000274,-0.175614,0.002920,0.984455,0.123872,0.017363,0.171666,0.000442,0.168628,0.012844,0.145491,0.923782,0.113097,0.034245,0.141652,0.867063,0.163612,0.013360,0.205258,0.826419,0.108562,0.013669,0.229930,0.934878,0.065461,0.012697,0.136000,0.893830,0.168745,0.012685,0.145682,0.113435,0.034091,0.142089,0.163146,0.013412,0.204734,0.108807,0.013638,0.230171,0.065292,0.012766,0.135921,0.000743,0.018384,0.004182,0.009218,0.018343,-0.195412,0.159272,0.018579,-0.188602,0.053049,0.376705,0.160907,0.147753,0.376047,0.117741,0.138284,0.377093,0.220838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,10.320000,-0.000278,-0.175606,0.002886,0.984456,0.123872,0.017363,0.171668,0.000439,0.168627,0.012841,0.145492,0.923758,0.113097,0.034246,0.141654,0.867154,0.163612,0.013358,0.205259,0.828219,0.108563,0.013670,0.229932,0.935240,0.065460,0.012701,0.136003,0.893634,0.168742,0.012681,0.145686,0.113431,0.034096,0.142083,0.163147,0.013412,0.204737,0.108809,0.013637,0.230173,0.065293,0.012764,0.135932,0.000745,0.018382,0.004183,0.009333,0.018415,-0.195402,0.159273,0.018581,-0.188605,0.053048,0.376708,0.160909,0.147749,0.376048,0.117738,0.138282,0.377099,0.220845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,10.340000,-0.000255,-0.175600,0.002870,0.984457,0.123871,0.017361,0.171667,0.000440,0.168625,0.012840,0.145490,0.924009,0.113096,0.034246,0.141654,0.867395,0.163611,0.013354,0.205258,0.827413,0.108562,0.013666,0.229931,0.936137,0.065459,0.012702,0.136003,0.894716,0.168740,0.012681,0.145682,0.113432,0.034088,0.142091,0.163144,0.013409,0.204733,0.108805,0.013631,0.230173,0.065293,0.012765,0.135936,0.000744,0.018379,0.004180,0.009218,0.018341,-0.195411,0.159272,0.018581,-0.188607,0.053043,0.376706,0.160910,0.147746,0.376047,0.117732,0.138290,0.376925,0.220710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,10.360000,-0.000282,-0.175612,0.002904,0.984455,0.123871,0.017362,0.171672,0.000440,0.168627,0.012841,0.145497,0.923855,0.113096,0.034244,0.141658,0.868448,0.163611,0.013358,0.205264,0.828032,0.108562,0.013669,0.229936,0.935657,0.065460,0.012697,0.136007,0.894542,0.168743,0.012681,0.145691,0.113431,0.034088,0.142090,0.163146,0.013409,0.204741,0.108808,0.013640,0.230178,0.065294,0.012761,0.135936,0.000742,0.018378,0.004186,0.009400,0.018168,-0.195013,0.159269,0.018582,-0.188603,0.053042,0.376704,0.160906,0.147748,0.376048,0.117736,0.138281,0.377099,0.220844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,10.380000,-0.000312,-0.175603,0.002861,0.984457,0.123871,0.017364,0.171668,0.000440,0.168626,0.012837,0.145492,0.923855,0.113097,0.034245,0.141653,0.868448,0.163611,0.013358,0.205259,0.828032,0.108563,0.013675,0.229932,0.935657,0.065459,0.012703,0.136003,0.894542,0.168744,0.012678,0.145685,0.113432,0.034093,0.142086,0.163144,0.013409,0.204736,0.108807,0.013641,0.230169,0.065290,0.012767,0.135933,0.000745,0.018384,0.004179,0.009180,0.018277,-0.195381,0.159273,0.018586,-0.188603,0.053046,0.376703,0.160904,0.147750,0.376051,0.117734,0.138292,0.376928,0.220717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,10.400000,-0.000259,-0.175594,0.002893,0.984458,0.123873,0.017364,0.171665,0.000443,0.168627,0.012844,0.145488,0.923687,0.113097,0.034248,0.141652,0.868022,0.163614,0.013359,0.205255,0.828011,0.108566,0.013669,0.229929,0.935462,0.065461,0.012702,0.136001,0.894260,0.168748,0.012684,0.145681,0.113429,0.034085,0.142095,0.163146,0.013407,0.204729,0.108810,0.013633,0.230161,0.065291,0.012768,0.135930,0.000747,0.018383,0.004178,0.009399,0.018170,-0.195018,0.159273,0.018582,-0.188609,0.053049,0.376712,0.160906,0.147751,0.376053,0.117735,0.138287,0.377092,0.220842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,10.420000,-0.000307,-0.175627,0.002467,0.984454,0.123903,0.017386,0.171690,0.000411,0.168655,0.012830,0.145516,0.934297,0.113144,0.034281,0.141677,0.874668,0.163638,0.013345,0.205283,0.811417,0.108589,0.013701,0.229953,0.950962,0.065489,0.012776,0.136022,0.914761,0.168742,0.012682,0.145688,0.113433,0.034087,0.142097,0.163144,0.013408,0.204738,0.108807,0.013639,0.230166,0.065450,0.012676,0.136152,0.000744,0.018381,0.004178,0.009183,0.018278,-0.195380,0.159270,0.018583,-0.188605,0.053044,0.376712,0.160907,0.147749,0.376051,0.117736,0.138290,0.376924,0.220711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,10.440000,-0.000282,-0.175617,0.002900,0.984454,0.123871,0.017365,0.171667,0.000442,0.168627,0.012844,0.145492,0.923368,0.113097,0.034247,0.141653,0.867073,0.163611,0.013361,0.205259,0.827204,0.108561,0.013672,0.229931,0.934873,0.065461,0.012700,0.136001,0.894394,0.168747,0.012683,0.145687,0.113432,0.034086,0.142094,0.163144,0.013412,0.204734,0.108805,0.013637,0.230167,0.065293,0.012770,0.135927,0.000743,0.018383,0.004177,0.009329,0.018114,-0.195099,0.159273,0.018582,-0.188604,0.053043,0.376709,0.160908,0.147750,0.376048,0.117742,0.138280,0.377095,0.220840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,10.460000,-0.000308,-0.175626,0.002902,0.984453,0.123869,0.017363,0.171668,0.000444,0.168625,0.012841,0.145494,0.923368,0.113095,0.034244,0.141653,0.867073,0.163608,0.013361,0.205261,0.827204,0.108558,0.013674,0.229932,0.934873,0.065459,0.012698,0.136001,0.894394,0.168743,0.012681,0.145688,0.113432,0.034084,0.142100,0.163143,0.013411,0.204737,0.108803,0.013646,0.230175,0.065287,0.012769,0.135920,0.000741,0.018381,0.004178,0.009217,0.018341,-0.195409,0.159270,0.018584,-0.188606,0.053045,0.376711,0.160906,0.147748,0.376051,0.117739,0.138285,0.377097,0.220836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,10.480000,-0.000238,-0.175622,0.002914,0.984453,0.123871,0.017363,0.171663,0.000441,0.168627,0.012846,0.145488,0.923295,0.113096,0.034247,0.141650,0.866042,0.163610,0.013358,0.205255,0.827941,0.108560,0.013665,0.229926,0.934324,0.065461,0.012699,0.135996,0.893482,0.168740,0.012687,0.145679,0.113429,0.034091,0.142088,0.163142,0.013412,0.204736,0.108810,0.013633,0.230168,0.065294,0.012770,0.135916,0.000745,0.018382,0.004178,0.009246,0.018335,-0.195286,0.159276,0.018584,-0.188608,0.053046,0.376708,0.160900,0.147751,0.376050,0.117732,0.138281,0.377097,0.220837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,10.500000,-0.000284,-0.175608,0.002487,0.984457,0.123903,0.017387,0.171688,0.000411,0.168654,0.012833,0.145511,0.924231,0.113142,0.034281,0.141676,0.867898,0.163640,0.013346,0.205278,0.828291,0.108591,0.013698,0.229951,0.934197,0.065488,0.012775,0.136022,0.894434,0.168741,0.012680,0.145686,0.113431,0.034093,0.142091,0.163149,0.013410,0.204729,0.108808,0.013638,0.230168,0.065445,0.012681,0.136141,0.000745,0.018383,0.004180,0.009333,0.018112,-0.195103,0.159272,0.018584,-0.188607,0.053047,0.376702,0.160897,0.147751,0.376052,0.117735,0.138282,0.377097,0.220838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,10.520000,-0.000318,-0.175606,0.002865,0.984456,0.123873,0.017366,0.171670,0.000444,0.168627,0.012840,0.145495,0.922593,0.113099,0.034247,0.141655,0.867160,0.163612,0.013361,0.205262,0.826317,0.108564,0.013678,0.229935,0.934792,0.065461,0.012705,0.136006,0.894505,0.168745,0.012679,0.145692,0.113435,0.034085,0.142090,0.163144,0.013413,0.204734,0.108811,0.013642,0.230169,0.065293,0.012770,0.135938,0.000744,0.018382,0.004181,0.009182,0.018281,-0.195378,0.159273,0.018586,-0.188606,0.053049,0.376709,0.160906,0.147749,0.376053,0.117731,0.138279,0.377094,0.220839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,10.540000,-0.000282,-0.175610,0.002899,0.984456,0.123873,0.017364,0.171666,0.000442,0.168628,0.012843,0.145491,0.923613,0.113098,0.034246,0.141652,0.867619,0.163613,0.013360,0.205258,0.828138,0.108564,0.013671,0.229930,0.934771,0.065462,0.012700,0.136001,0.893954,0.168744,0.012683,0.145684,0.113434,0.034095,0.142088,0.163146,0.013411,0.204736,0.108811,0.013640,0.230170,0.065292,0.012767,0.135924,0.000742,0.018382,0.004178,0.009285,0.018391,-0.195313,0.159276,0.018584,-0.188609,0.053044,0.376708,0.160905,0.147749,0.376051,0.117735,0.138289,0.376928,0.220709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,10.560000,-0.000297,-0.175631,0.002482,0.984453,0.123905,0.017385,0.171692,0.000409,0.168657,0.012830,0.145518,0.923613,0.113145,0.034279,0.141679,0.867619,0.163640,0.013344,0.205285,0.828138,0.108590,0.013698,0.229955,0.934771,0.065491,0.012773,0.136023,0.893954,0.168743,0.012680,0.145689,0.113434,0.034092,0.142089,0.163144,0.013411,0.204740,0.108808,0.013636,0.230172,0.065451,0.012679,0.136147,0.000743,0.018383,0.004181,0.009181,0.018279,-0.195378,0.159270,0.018585,-0.188605,0.053048,0.376706,0.160902,0.147747,0.376047,0.117731,0.138281,0.377090,0.220832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,10.580000,-0.000281,-0.175591,0.002888,0.984459,0.123870,0.017363,0.171670,0.000443,0.168624,0.012841,0.145492,0.934682,0.113094,0.034245,0.141656,0.876152,0.163611,0.013358,0.205260,0.812129,0.108563,0.013670,0.229935,0.951527,0.065457,0.012700,0.136007,0.914218,0.168739,0.012685,0.145683,0.113436,0.034084,0.142096,0.163146,0.013410,0.204741,0.108811,0.013639,0.230175,0.065290,0.012763,0.135936,0.000745,0.018383,0.004181,0.009223,0.018341,-0.195411,0.159273,0.018585,-0.188606,0.053045,0.376713,0.160907,0.147752,0.376048,0.117739,0.138282,0.377095,0.220837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,10.600000,-0.000256,-0.175594,0.002892,0.984458,0.123873,0.017364,0.171663,0.000441,0.168627,0.012844,0.145486,0.923044,0.113097,0.034247,0.141650,0.867879,0.163613,0.013358,0.205253,0.828005,0.108565,0.013668,0.229927,0.935312,0.065460,0.012702,0.135999,0.894115,0.168744,0.012683,0.145682,0.113433,0.034095,0.142083,0.163148,0.013411,0.204728,0.108810,0.013632,0.230165,0.065290,0.012770,0.135925,0.000743,0.018380,0.004178,0.009226,0.018344,-0.195415,0.159270,0.018583,-0.188610,0.053048,0.376706,0.160900,0.147749,0.376053,0.117734,0.138283,0.377097,0.220840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,10.620000,-0.000299,-0.175618,0.002881,0.984454,0.123872,0.017367,0.171668,0.000443,0.168628,0.012844,0.145493,0.923356,0.113098,0.034249,0.141653,0.867140,0.163611,0.013363,0.205260,0.826624,0.108562,0.013677,0.229932,0.934715,0.065461,0.012705,0.136002,0.894683,0.168745,0.012682,0.145689,0.113432,0.034088,0.142093,0.163142,0.013420,0.204737,0.108808,0.013637,0.230168,0.065294,0.012768,0.135935,0.000745,0.018382,0.004181,0.009179,0.018280,-0.195381,0.159269,0.018581,-0.188605,0.053044,0.376707,0.160899,0.147750,0.376052,0.117733,0.138280,0.377099,0.220839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,10.640000,-0.000264,-0.175629,0.002910,0.984452,0.123869,0.017361,0.171669,0.000443,0.168626,0.012842,0.145495,0.923356,0.113095,0.034244,0.141655,0.867140,0.163608,0.013357,0.205262,0.826624,0.108558,0.013666,0.229933,0.934715,0.065460,0.012697,0.136002,0.894683,0.168743,0.012680,0.145688,0.113433,0.034088,0.142098,0.163143,0.013412,0.204740,0.108806,0.013634,0.230173,0.065292,0.012764,0.135924,0.000744,0.018379,0.004180,0.009218,0.018342,-0.195410,0.159273,0.018582,-0.188605,0.053044,0.376710,0.160907,0.147751,0.376046,0.117741,0.138284,0.377089,0.220839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,10.660000,-0.000293,-0.175578,0.002903,0.984461,0.123873,0.017364,0.171667,0.000440,0.168626,0.012843,0.145489,0.923673,0.113096,0.034245,0.141653,0.866687,0.163615,0.013361,0.205256,0.827814,0.108567,0.013673,0.229932,0.934444,0.065459,0.012699,0.136006,0.893967,0.168742,0.012681,0.145685,0.113432,0.034096,0.142086,0.163153,0.013414,0.204734,0.108814,0.013638,0.230171,0.065291,0.012768,0.135928,0.000744,0.018378,0.004183,0.009334,0.018115,-0.195103,0.159269,0.018579,-0.188606,0.053046,0.376706,0.160904,0.147750,0.376050,0.117741,0.138279,0.377099,0.220844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,10.680000,-0.000276,-0.175609,0.002860,0.984456,0.123869,0.017365,0.171667,0.000440,0.168624,0.012841,0.145491,0.924186,0.113096,0.034249,0.141653,0.867083,0.163609,0.013357,0.205258,0.828609,0.108560,0.013672,0.229931,0.935337,0.065458,0.012706,0.136001,0.895249,0.168738,0.012685,0.145680,0.113432,0.034089,0.142091,0.163144,0.013411,0.204741,0.108804,0.013636,0.230167,0.065291,0.012770,0.135933,0.000742,0.018381,0.004181,0.009219,0.018342,-0.195411,0.159274,0.018581,-0.188603,0.053045,0.376705,0.160894,0.147750,0.376049,0.117740,0.138279,0.377104,0.220845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,10.700000,-0.000270,-0.175583,0.002900,0.984460,0.123870,0.017363,0.171665,0.000442,0.168624,0.012842,0.145487,0.923580,0.113094,0.034245,0.141652,0.867647,0.163612,0.013358,0.205254,0.828089,0.108564,0.013668,0.229930,0.934799,0.065457,0.012699,0.136003,0.893687,0.168743,0.012683,0.145680,0.113432,0.034092,0.142087,0.163145,0.013412,0.204733,0.108812,0.013634,0.230170,0.065287,0.012770,0.135925,0.000746,0.018378,0.004180,0.009221,0.018342,-0.195412,0.159273,0.018583,-0.188609,0.053045,0.376706,0.160903,0.147751,0.376050,0.117734,0.138290,0.376926,0.220712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,10.720000,-0.000251,-0.175594,0.002888,0.984458,0.123873,0.017363,0.171666,0.000439,0.168627,0.012843,0.145489,0.923580,0.113097,0.034247,0.141653,0.867647,0.163614,0.013357,0.205256,0.828089,0.108565,0.013667,0.229931,0.934799,0.065461,0.012702,0.136002,0.893687,0.168743,0.012681,0.145683,0.113430,0.034093,0.142089,0.163151,0.013413,0.204735,0.108808,0.013628,0.230167,0.065293,0.012768,0.135930,0.000746,0.018384,0.004181,0.009216,0.018343,-0.195409,0.159273,0.018581,-0.188607,0.053047,0.376706,0.160908,0.147751,0.376051,0.117736,0.138285,0.377100,0.220835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,10.740000,-0.000308,-0.175589,0.002509,0.984460,0.123904,0.017384,0.171693,0.000410,0.168655,0.012830,0.145515,0.923904,0.113141,0.034277,0.141681,0.868227,0.163642,0.013346,0.205282,0.828534,0.108595,0.013698,0.229957,0.935603,0.065488,0.012768,0.136030,0.895083,0.168746,0.012682,0.145686,0.113430,0.034089,0.142095,0.163145,0.013412,0.204735,0.108808,0.013637,0.230175,0.065444,0.012674,0.136157,0.000745,0.018381,0.004181,0.009401,0.018171,-0.195014,0.159271,0.018580,-0.188605,0.053046,0.376710,0.160908,0.147751,0.376051,0.117739,0.138282,0.377098,0.220839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,10.760000,-0.000289,-0.175607,0.002454,0.984457,0.123905,0.017385,0.171689,0.000407,0.168656,0.012828,0.145513,0.934866,0.113145,0.034280,0.141678,0.876542,0.163642,0.013341,0.205280,0.813320,0.108593,0.013697,0.229953,0.951808,0.065490,0.012777,0.136024,0.914710,0.168744,0.012678,0.145683,0.113433,0.034094,0.142086,0.163151,0.013407,0.204739,0.108810,0.013634,0.230165,0.065448,0.012679,0.136150,0.000750,0.018382,0.004176,0.009187,0.018281,-0.195379,0.159273,0.018582,-0.188605,0.053043,0.376708,0.160905,0.147745,0.376053,0.117733,0.138283,0.377092,0.220836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,10.780000,-0.000266,-0.175603,0.002890,0.984457,0.123871,0.017363,0.171668,0.000443,0.168626,0.012843,0.145491,0.923099,0.113096,0.034246,0.141654,0.867153,0.163612,0.013358,0.205259,0.827560,0.108563,0.013669,0.229932,0.934325,0.065460,0.012701,0.136003,0.894061,0.168746,0.012681,0.145686,0.113433,0.034090,0.142091,0.163144,0.013413,0.204735,0.108809,0.013629,0.230165,0.065289,0.012774,0.135925,0.000748,0.018383,0.004179,0.009403,0.018178,-0.195019,0.159271,0.018581,-0.188607,0.053041,0.376708,0.160901,0.147746,0.376055,0.117733,0.138280,0.377098,0.220844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,10.800000,-0.000264,-0.175591,0.002871,0.984459,0.123871,0.017362,0.171669,0.000444,0.168625,0.012840,0.145491,0.923099,0.113095,0.034246,0.141655,0.867153,0.163611,0.013355,0.205258,0.827560,0.108563,0.013667,0.229933,0.934325,0.065458,0.012702,0.136005,0.894061,0.168740,0.012679,0.145688,0.113436,0.034091,0.142094,0.163147,0.013406,0.204734,0.108810,0.013631,0.230168,0.065289,0.012770,0.135928,0.000746,0.018378,0.004181,0.009187,0.018277,-0.195377,0.159273,0.018580,-0.188604,0.053042,0.376706,0.160901,0.147747,0.376055,0.117730,0.138293,0.376924,0.220711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,10.820000,-0.000168,-0.175882,0.002937,0.984407,0.123890,0.017355,0.171651,0.000433,0.168661,0.012845,0.145500,0.922493,0.113130,0.034242,0.141635,0.866241,0.163612,0.013349,0.205264,0.827500,0.108550,0.013648,0.229906,0.934268,0.065500,0.012692,0.135953,0.894103,0.168740,0.012675,0.145686,0.113432,0.034085,0.142092,0.163147,0.013406,0.204735,0.108808,0.013627,0.230165,0.065379,0.012781,0.135831,0.000745,0.018385,0.004180,0.009225,0.018340,-0.195410,0.159275,0.018582,-0.188605,0.053044,0.376709,0.160909,0.147754,0.376037,0.117744,0.138284,0.377095,0.220831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,10.840000,-0.000294,-0.175594,0.002881,0.984459,0.123873,0.017362,0.171671,0.000443,0.168627,0.012839,0.145494,0.923120,0.113098,0.034244,0.141657,0.866899,0.163614,0.013358,0.205261,0.827299,0.108566,0.013671,0.229935,0.934811,0.065461,0.012700,0.136007,0.894185,0.168744,0.012678,0.145690,0.113435,0.034092,0.142095,0.163148,0.013408,0.204736,0.108812,0.013638,0.230172,0.065293,0.012763,0.135935,0.000743,0.018382,0.004183,0.009331,0.018108,-0.195100,0.159273,0.018577,-0.188604,0.053044,0.376710,0.160905,0.147753,0.376051,0.117737,0.138279,0.377091,0.220839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,10.860000,-0.000279,-0.175595,0.002488,0.984459,0.123905,0.017384,0.171688,0.000412,0.168656,0.012831,0.145511,0.934239,0.113143,0.034279,0.141677,0.874284,0.163643,0.013343,0.205278,0.812107,0.108595,0.013695,0.229952,0.950490,0.065490,0.012773,0.136024,0.914286,0.168744,0.012679,0.145681,0.113435,0.034089,0.142096,0.163149,0.013414,0.204736,0.108813,0.013625,0.230162,0.065446,0.012677,0.136147,0.000748,0.018380,0.004178,0.009184,0.018280,-0.195383,0.159271,0.018580,-0.188602,0.053048,0.376707,0.160903,0.147747,0.376049,0.117736,0.138290,0.376926,0.220714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,10.880000,-0.000258,-0.175579,0.002870,0.984461,0.123871,0.017365,0.171668,0.000444,0.168624,0.012843,0.145489,0.934239,0.113095,0.034249,0.141655,0.874284,0.163613,0.013357,0.205257,0.812107,0.108565,0.013670,0.229933,0.950490,0.065457,0.012706,0.136006,0.914286,0.168746,0.012682,0.145684,0.113434,0.034090,0.142096,0.163147,0.013411,0.204730,0.108808,0.013630,0.230165,0.065287,0.012769,0.135939,0.000744,0.018379,0.004178,0.009334,0.018106,-0.195100,0.159274,0.018577,-0.188605,0.053041,0.376711,0.160906,0.147747,0.376049,0.117735,0.138278,0.377095,0.220838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,10.900000,-0.000268,-0.175604,0.002866,0.984457,0.123871,0.017363,0.171666,0.000444,0.168626,0.012840,0.145490,0.922741,0.113097,0.034246,0.141653,0.866025,0.163611,0.013355,0.205257,0.826772,0.108562,0.013668,0.229930,0.935245,0.065459,0.012703,0.136001,0.894138,0.168742,0.012680,0.145687,0.113432,0.034093,0.142090,0.163143,0.013405,0.204731,0.108811,0.013634,0.230165,0.065291,0.012767,0.135930,0.000746,0.018379,0.004180,0.009216,0.018344,-0.195414,0.159273,0.018578,-0.188604,0.053045,0.376708,0.160904,0.147751,0.376047,0.117739,0.138285,0.377097,0.220836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,10.920000,-0.000294,-0.175593,0.002505,0.984460,0.123905,0.017386,0.171691,0.000414,0.168656,0.012833,0.145513,0.933759,0.113143,0.034280,0.141679,0.873541,0.163643,0.013348,0.205281,0.811610,0.108595,0.013699,0.229955,0.950566,0.065489,0.012772,0.136027,0.913605,0.168750,0.012684,0.145686,0.113432,0.034083,0.142106,0.163150,0.013409,0.204733,0.108810,0.013637,0.230168,0.065442,0.012677,0.136151,0.000748,0.018381,0.004179,0.009339,0.018116,-0.195106,0.159273,0.018581,-0.188605,0.053044,0.376709,0.160903,0.147748,0.376048,0.117737,0.138279,0.377110,0.220846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,10.940000,-0.000330,-0.175607,0.002471,0.984457,0.123904,0.017386,0.171694,0.000411,0.168655,0.012828,0.145518,0.934247,0.113144,0.034279,0.141681,0.874925,0.163641,0.013346,0.205285,0.811782,0.108592,0.013703,0.229958,0.950790,0.065489,0.012774,0.136029,0.914966,0.168740,0.012678,0.145690,0.113433,0.034089,0.142098,0.163148,0.013413,0.204742,0.108810,0.013637,0.230169,0.065450,0.012675,0.136155,0.000742,0.018380,0.004179,0.009334,0.018112,-0.195104,0.159272,0.018580,-0.188604,0.053048,0.376702,0.160904,0.147756,0.376044,0.117745,0.138297,0.376917,0.220708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
